pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.6485108	0.4147685	0.5585791	0.7239460	0.6220221	0.5993952	0.4760179	0.4087807	0.4631184	0.1902002	0.2465566	0.7338325	0.3985794	0.7462441	0.6457261	0.2645095	0.5087098	0.0496513	0.6453202	0.6503290	0.3175969	0.6288222	0.7231988	0.5485761	0.5105569	0.3295401	0.5860991	0.7431887	0.6705089	0.4236273	0.6381443	0.8314654	0.7374021	0.1991888	0.2972882	0.7797185	0.9248381	0.5837010	0.7779504	0.3057951	0.5256249	0.6867601	0.8359461	0.7517803	0.6292210	0.5623370	0.6454477	0.3454367	0.5598602	0.6867331
0.4616129	0.1059498	0.7682173	0.6388360	0.3079279	0.4933920	0.6962110	0.4780911	0.5641925	0.7070409	0.4624767	0.8469559	0.4157077	0.7236110	0.8433282	0.2776336	0.5855293	0.0458199	0.7745343	0.6517396	0.4812025	0.7398122	0.7241585	0.4861146	0.6398192	0.5496092	0.7501163	0.7646534	0.6878130	0.1810534	0.7284815	0.8076865	0.7867092	0.3950034	0.3804248	0.7865814	0.4642066	0.8474865	0.6844440	0.0805941	0.4098329	0.7485643	0.7958903	0.8595481	0.7390475	0.7352538	0.8609322	0.5868840	0.6321470	0.7816226
0.8411866	0.4936036	0.5722262	0.7349974	0.3398239	0.4848669	0.3984775	0.3900863	0.3671188	0.4968151	0.3291782	0.6807157	0.6349408	0.7940650	0.6566864	0.2808543	0.7319711	0.1059640	0.8429616	0.7381219	0.4594147	0.8951228	0.6627832	0.5098002	0.4576500	0.5673279	0.7416134	0.7519574	0.6888310	0.5205030	0.6393339	0.7000282	0.6389572	0.2052639	0.3291146	0.6373082	0.6326645	0.7817384	0.8285544	0.3853991	0.2926781	0.6381862	0.8377840	0.7135833	0.4687722	0.7336372	0.6688025	0.1727683	0.3585403	0.7209088
0.8095612	0.6632898	0.4894357	0.6262055	0.3866000	0.3157719	0.3584859	0.4535708	0.3495375	0.6215869	0.0718549	0.7131250	0.6627631	0.8205809	0.7730532	0.3582106	0.4864058	0.1803862	0.6458213	0.6532762	0.2023898	0.6893287	0.7796365	0.3982346	0.2499389	0.2304943	0.5597333	0.7126259	0.7366707	0.6488047	0.5626370	0.8415514	0.4190412	0.1719779	0.2047864	0.6032623	0.4876989	0.4232099	0.6539312	0.4457442	0.3231592	0.7413368	0.7880867	0.6689891	0.3689612	0.3824899	0.7475330	0.1353414	0.1438244	0.8226553
0.5947171	0.3830337	0.5097804	0.6061067	0.0646909	0.4013106	0.4519182	0.4255244	0.3502608	0.7452707	0.1087262	0.7468481	0.7058755	0.7225080	0.7606729	0.2692946	0.5684173	0.1531159	0.6383239	0.6787757	0.4028796	0.7602303	0.6211568	0.4398318	0.3997876	0.3040270	0.6690194	0.5835073	0.6540691	0.5422208	0.6186236	0.6208431	0.7294295	0.2889170	0.2071035	0.9064363	0.2986512	0.5806059	0.6029576	0.4201730	0.5186245	0.6669975	0.7929935	0.6752028	0.7276836	0.6838179	0.6644610	0.3046412	0.3957738	0.6638113
0.8670379	0.1438939	0.7364751	0.6966637	0.3566593	0.4777831	0.5919942	0.5545787	0.5149663	0.5255986	0.3047429	0.7505281	0.7211608	0.6828569	0.6746522	0.1250896	0.5998533	0.0687166	0.7324297	0.7528832	0.5071679	0.8987593	0.7530999	0.2932857	0.5406857	0.4232406	0.7041625	0.7882927	0.7957594	0.2369552	0.7555992	0.5826106	0.6715730	0.3760920	0.3969585	0.7195757	0.5368294	0.8244065	0.7633727	0.3014096	0.4503554	0.5846406	0.7052541	0.8275679	0.6842426	0.6142802	0.6457357	0.5274257	0.5360982	0.8147632
0.7008814	0.0881006	0.7515702	0.5907366	0.6501233	0.5335839	0.6732374	0.6969896	0.4071515	0.6679993	0.4964814	0.7702463	0.6334021	0.7771795	0.6400552	0.2583286	0.6711737	0.0421607	0.7285257	0.8319817	0.7018879	0.6759591	0.8434638	0.3978864	0.5874974	0.4725778	0.5533099	0.6644810	0.6751275	0.1738158	0.7296918	0.6389705	0.6378035	0.5888132	0.5448745	0.6869771	0.4644014	0.6648259	0.7879234	0.1992806	0.4779176	0.9500353	0.7839464	0.8423258	0.6297709	0.7933317	0.7571042	0.6298902	0.4853088	0.8965548
0.6313056	0.0901406	0.8357595	0.7561837	0.1373918	0.5289733	0.4829662	0.5731285	0.5958589	0.4120963	0.2771650	0.7560753	0.6671499	0.6102207	0.8573631	0.1854815	0.7464078	0.0388762	0.5233294	0.8269754	0.4203708	0.6312744	0.8957521	0.4754409	0.5394948	0.3422962	0.7759424	0.7354474	0.7252781	0.1735421	0.7067699	0.7528707	0.7893239	0.4256414	0.5057983	0.7284429	0.4972884	0.8241508	0.6409782	0.1711117	0.5999241	0.7197519	0.6127791	0.7518765	0.7350804	0.5770122	0.7911120	0.5004942	0.5455293	0.7197022
0.4000131	0.1778701	0.6556819	0.7373257	0.1158719	0.5721513	0.6209213	0.6338598	0.5550819	0.8250175	0.5899739	0.6694959	0.3835835	0.7491904	0.7160826	0.1347358	0.6180146	0.0436579	0.9801977	0.7288574	0.4528703	0.7750083	0.7588988	0.6799291	0.6272221	0.4215635	0.7185373	0.6290851	0.7723594	0.1730183	0.7481649	0.7240451	0.6861038	0.4160182	0.4401755	0.7390454	0.3020337	0.7965335	0.6487040	0.1195532	0.7343447	0.7619252	0.8121962	0.8146388	0.6579506	0.5443110	0.6036625	0.4558406	0.5830190	0.8268167
0.5030679	0.1549825	0.7447715	0.5981025	0.5713765	0.4828190	0.6398795	0.6640729	0.5357602	0.3665263	0.3493669	0.8589615	0.4999147	0.7724181	0.8212792	0.2862304	0.5714141	0.0330078	0.7106994	0.7040126	0.4831770	0.7228059	0.8341200	0.4251384	0.5644489	0.7288893	0.6316432	0.6595447	0.6504904	0.2098619	0.8029895	0.8266684	0.8068497	0.4759412	0.3624610	0.7372186	0.4736196	0.6427054	0.7516337	0.1964227	0.4392167	0.6521030	0.8047780	0.7651940	0.6452335	0.5523039	0.6493528	0.5661476	0.4591246	0.8602786
0.7059576	0.1603335	0.6971973	0.6066633	0.0078989	0.4648736	0.5735167	0.5706942	0.4733004	0.7681769	0.3574135	0.7704819	0.6274822	0.6702971	0.7697161	0.3657358	0.7447942	0.0085071	0.7013992	0.8220983	0.4437138	0.7212266	0.0704980	0.5289541	0.5203755	0.5905771	0.7997991	0.7153727	0.6614450	0.1619697	0.5910767	0.5758778	0.7372373	0.4770889	0.4373980	0.7476084	0.4460000	0.7084822	0.6421508	0.1530922	0.4450935	0.6739761	0.6742359	0.7368888	0.7221805	0.6402618	0.7399562	0.4857181	0.5816516	0.8174287
0.8596383	0.0700170	0.7290585	0.6549539	0.1556750	0.4590865	0.7549531	0.7701232	0.5559322	0.7520641	0.4508202	0.8725595	0.6780146	0.6400376	0.7629833	0.2144866	0.6603810	0.0799347	0.6845354	0.7292402	0.4892738	0.8252668	0.7054485	0.5272034	0.6350548	0.5022995	0.7021608	0.6416343	0.6901725	0.1914363	0.7102575	0.6539810	0.9001347	0.4668076	0.5439997	0.6177164	0.3470455	0.7368807	0.8530992	0.1193124	0.3480311	0.6190871	0.6438670	0.8013755	0.6625403	0.6930931	0.6986887	0.6170341	0.5286545	0.7986189
0.7011928	0.2750548	0.6077911	0.5934840	0.3052125	0.4261648	0.5629595	0.6305828	0.5633169	0.8198525	0.4209224	0.6062244	0.6294928	0.6704190	0.5635258	0.3331988	0.4771933	0.1115027	0.8422969	0.7802042	0.3408251	0.6881556	0.7381967	0.6013126	0.5013557	0.3333288	0.6784632	0.6494519	0.6279388	0.4239396	0.7594576	0.7932379	0.6001390	0.5720395	0.3831788	0.6763022	0.2084882	0.5069495	0.5311690	0.3479097	0.4604770	0.6724021	0.8358745	0.8007422	0.5531118	0.6448408	0.7951351	0.4018706	0.5495916	0.6596293
0.6944968	0.0678182	0.8854888	0.7777843	0.6077613	0.5260086	0.7330270	0.4586225	0.4917954	0.4915123	0.3706099	0.7404205	0.8020748	0.8146179	0.7971204	0.1704840	0.5586478	0.0219520	0.6937303	0.8052208	0.5266714	0.7443499	0.7531259	0.3730285	0.5208905	0.4461634	0.8247695	0.6162689	0.6671066	0.2464735	0.8282163	0.7410926	0.7448871	0.3842320	0.4371047	0.7147290	0.4587842	0.6648060	0.6879624	0.0698689	0.4261477	0.6651125	0.7314358	0.6252978	0.6600238	0.5683380	0.7011565	0.6480694	0.4456056	0.7491097
0.7031654	0.0650186	0.6188953	0.7681924	0.3272125	0.5396903	0.5759351	0.5914217	0.5694274	0.5858195	0.3970482	0.7341273	0.0966843	0.7097333	0.7575515	0.2556204	0.5851348	0.0256364	0.7059966	0.7948024	0.4365613	0.7674632	0.6125813	0.4535377	0.6668879	0.6028653	0.6770868	0.8043550	0.6911994	0.1405614	0.7198943	0.7223854	0.7513443	0.5515746	0.4562365	0.7787881	0.3969727	0.7306898	0.5751986	0.1600212	0.5769619	0.6552928	0.5783333	0.7251582	0.6560939	0.7759606	0.6840641	0.5781782	0.5575745	0.7142622
0.6522524	0.4194895	0.5431335	0.8661438	0.4873024	0.4465147	0.5291467	0.3695650	0.6368831	0.6198105	0.2817599	0.7711895	0.7126654	0.8658870	0.7023033	0.2331665	0.6907198	0.1127109	0.7365601	0.5993028	0.2671094	0.7592258	0.6461088	0.3805608	0.5612388	0.3684470	0.6999976	0.7046773	0.6351666	0.4831745	0.5783752	0.7567796	0.6971856	0.2818074	0.5047942	0.7290424	0.5364070	0.6158515	0.8382286	0.2979598	0.2563175	0.7340608	0.8322629	0.7792232	0.6285135	0.6691323	0.7223257	0.4162443	0.6031971	0.7568639
0.4389671	0.5083475	0.4409934	0.8207572	0.5686793	0.4228153	0.5599802	0.4945803	0.5470851	0.6991978	0.4081215	0.6191081	0.5179507	0.7654921	0.7100353	0.3651243	0.5102563	0.0697059	0.5944346	0.6569531	0.3899582	0.6410419	0.6215538	0.2998003	0.5384553	0.3560341	0.6786770	0.9077790	0.7843314	0.4688092	0.6388925	0.7330166	0.5675104	0.3189241	0.3118664	0.7269935	0.5575935	0.6114594	0.7887621	0.3167875	0.2228548	0.6771961	0.8454232	0.6771852	0.5042957	0.4349560	0.6826422	0.2177305	0.4358311	0.8531625
0.7040524	0.1585263	0.5780402	0.6782717	0.2795094	0.5613035	0.6230911	0.5993144	0.4648936	0.7627260	0.4576647	0.6146283	0.6820939	0.7379388	0.6453174	0.2265547	0.5974043	0.0485550	0.6959200	0.6734640	0.5395025	0.6961759	0.7098967	0.3551030	0.7012232	0.4376744	0.7991824	0.7507343	0.6150160	0.3065941	0.7016669	0.7963975	0.6263457	0.3318844	0.5285406	0.7234447	0.2940933	0.6029656	0.7245929	0.2198222	0.4830644	0.6410485	0.5187989	0.5904279	0.4853889	0.5651207	0.7722876	0.4647969	0.4093195	0.7371694
0.6495448	0.1509900	0.7209351	0.6667176	0.4242614	0.5207995	0.7594978	0.5109239	0.4617854	0.6949553	0.4163647	0.5476803	0.3259189	0.6469637	0.7425792	0.1623176	0.6153721	0.0491614	0.8216285	0.7376543	0.4802926	0.6137306	0.6766992	0.4788230	0.5385947	0.3384469	0.6674630	0.6984614	0.6616861	0.2330588	0.7106774	0.7267195	0.6833089	0.4875338	0.4260003	0.7626492	0.3614221	0.6652345	0.7325048	0.1431925	0.4892695	0.8770556	0.7051939	0.7934997	0.7468432	0.5785047	0.6747803	0.6915424	0.5007370	0.6646914
0.4563528	0.0771430	0.7943364	0.6520630	0.2805669	0.5808178	0.5876585	0.7451503	0.6869252	0.6639382	0.3459747	0.6982105	0.5851966	0.8047707	0.6080458	0.1883427	0.7539635	0.0907983	0.7900062	0.7282906	0.6178807	0.7556789	0.7183323	0.5398637	0.6354252	0.4729722	0.8513278	0.6208899	0.7733505	0.1804812	0.9145810	0.6970068	0.5733095	0.4375924	0.5567524	0.7269304	0.2413504	0.7596047	0.7436768	0.1119369	0.6223412	0.6872177	0.6914675	0.8160203	0.6243006	0.6171995	0.7745906	0.5529320	0.6409075	0.6640029
0.7911266	0.1027287	0.7741903	0.7531731	0.5341012	0.4964048	0.6520829	0.4981407	0.6615161	0.7984323	0.3850085	0.7126149	0.4305865	0.7096863	0.6626405	0.1560050	0.6059128	0.0298275	0.7820840	0.8683284	0.4976712	0.8719585	0.8443182	0.4165958	0.6295348	0.3993246	0.7898053	0.7277766	0.7921461	0.0776582	0.7616224	0.6220281	0.6389797	0.4684958	0.5067532	0.5528616	0.4372304	0.5996628	0.7159158	0.1216502	0.5420427	0.8142496	0.8018908	0.7136134	0.6603170	0.6129825	0.8300215	0.6075794	0.5893972	0.6700058
0.8226292	0.0677348	0.7267570	0.6907027	0.3034165	0.5829317	0.5902633	0.6423013	0.5649662	0.9244108	0.3793270	0.7289839	0.6488386	0.6484825	0.6430361	0.2461682	0.7080224	0.0221978	0.7753372	0.7466306	0.2990526	0.7705943	0.8102320	0.4605734	0.5864849	0.3556149	0.7178979	0.6383951	0.9053733	0.2367595	0.6954647	0.8584305	0.6234559	0.4129187	0.4292477	0.6032268	0.2544889	0.7874510	0.6780309	0.0859498	0.5135327	0.8627119	0.7249905	0.6938841	0.7021615	0.7176181	0.7395738	0.4663166	0.4214577	0.7592480
0.6808736	0.1550518	0.6683087	0.6435335	0.1248186	0.5630478	0.6410795	0.6256684	0.5431727	0.7363684	0.5300132	0.7687443	0.3931023	0.8164379	0.6230422	0.1646624	0.5788513	0.0196362	0.7243343	0.7526162	0.3617380	0.6019907	0.7421593	0.3404210	0.4101154	0.5136637	0.7766022	0.6780403	0.6300223	0.3537415	0.7914483	0.7515030	0.6502413	0.3847917	0.4435955	0.7083926	0.2740542	0.6974803	0.7036498	0.1995274	0.4666289	0.8527490	0.7968510	0.6588965	0.5490483	0.6673405	0.7160829	0.4662174	0.4285123	0.6445454
0.7744515	0.1118593	0.7692936	0.7831212	0.1598440	0.6000612	0.5689768	0.5685697	0.6304425	0.6856031	0.4007673	0.5860006	0.4985756	0.8338926	0.6497833	0.0663222	0.5746955	0.0298655	0.7102867	0.7971041	0.6139131	0.7424227	0.5439631	0.4551376	0.6910749	0.5388350	0.7018050	0.6369358	0.6077998	0.1563495	0.6638793	0.9628439	0.5947072	0.4169669	0.5184901	0.6972958	0.4025363	0.7101801	0.7600512	0.1429026	0.3077059	0.5996721	0.6552483	0.8358590	0.6442273	0.7611944	0.7484369	0.5761894	0.6189789	0.8004878
0.8300449	0.0640385	0.6777542	0.6050086	0.6129930	0.5003834	0.5728310	0.6140701	0.4247716	0.7137609	0.4261007	0.6288419	0.5674944	0.6808354	0.7332591	0.2097195	0.6899291	0.0197339	0.7872648	0.7792486	0.5285202	0.6342467	0.6895952	0.7058101	0.4880168	0.4423407	0.6350061	0.8041308	0.8443317	0.2362970	0.6637993	0.6975199	0.6929409	0.4455030	0.4302861	0.7033932	0.4152837	0.7225540	0.7203349	0.2017304	0.5699749	0.6462962	0.7574818	0.7060936	0.6907168	0.6140021	0.5872911	0.6283054	0.5213727	0.7194512
0.7741551	0.1236111	0.5942648	0.7144304	0.3930541	0.4583583	0.7344765	0.6263031	0.7052113	0.6644833	0.3975092	0.6666761	0.2915052	0.7308202	0.7753927	0.2346795	0.6338750	0.0728705	0.7188643	0.8272149	0.4717482	0.8295798	0.8185312	0.3395259	0.6068366	0.4182757	0.6914078	0.8300502	0.7917747	0.2836539	0.6597889	0.6785273	0.7298498	0.4564645	0.4387093	0.7537958	0.3252103	0.6883847	0.6585562	0.0514184	0.5334237	0.7103591	0.6268954	0.7487310	0.7048356	0.5820046	0.7437127	0.5226589	0.5212833	0.7815640
0.5572962	0.1719683	0.5733768	0.8683395	0.2016654	0.7231401	0.3992470	0.6399362	0.4832178	0.7505373	0.4276383	0.6471240	0.4509775	0.7184203	0.8305526	0.1766373	0.5595891	0.1183329	0.7106011	0.7198393	0.5089223	0.7172037	0.7413636	0.4442314	0.5185781	0.3775020	0.7452142	0.7246942	0.8041777	0.2750447	0.5830019	0.6189508	0.6546241	0.3273887	0.3889705	0.7125767	0.3568688	0.6683887	0.7226175	0.0326008	0.4316579	0.5629185	0.7388564	0.6575969	0.8039473	0.6709788	0.8251262	0.6975180	0.5747781	0.7620768
0.7582438	0.0863083	0.7373888	0.6871998	0.2674316	0.5599044	0.6683874	0.7857519	0.7755669	0.6525502	0.4811335	0.7450674	0.3123398	0.5441520	0.8243500	0.2259074	0.5232969	0.0087597	0.8897034	0.7708931	0.5519711	0.6956725	0.6938927	0.3903264	0.5194853	0.5580719	0.6279121	0.7246491	0.8284331	0.1156384	0.7604257	0.7321004	0.5900147	0.4228388	0.6505066	0.7178419	0.4029474	0.6843026	0.6151296	0.1140571	0.6129411	0.5808667	0.7038940	0.7016225	0.7307696	0.6065424	0.7857572	0.6867235	0.5389758	0.7795449
0.7601356	0.2548648	0.6320144	0.6958975	0.4907879	0.5535314	0.6330030	0.6926165	0.5081591	0.6655009	0.3283874	0.8519013	0.4396074	0.5989135	0.7152149	0.2875024	0.6608293	0.0660229	0.6739458	0.6728931	0.2738306	0.6430176	0.6669451	0.3408100	0.7392942	0.4836359	0.7241003	0.7124079	0.7135481	0.3073820	0.6479244	0.7290019	0.7731788	0.2387795	0.3253077	0.7445856	0.4215778	0.7048611	0.7728456	0.2775752	0.4130958	0.7331527	0.8081539	0.8983005	0.6264648	0.5713474	0.7417877	0.3976674	0.4108085	0.6222708
0.7054166	0.0941464	0.7653954	0.7586470	0.3524381	0.4772749	0.7124197	0.5125598	0.6444542	0.6862141	0.2912949	0.9638240	0.5284103	0.7310565	0.8085146	0.2371611	0.6159770	0.0718943	0.6221246	0.8288907	0.6236089	0.7232406	0.7008070	0.4214677	0.6143134	0.4276864	0.7733340	0.8858379	0.7040924	0.1063726	0.7725327	0.7081477	0.7430450	0.3684151	0.4573389	0.6556179	0.3124877	0.6701343	0.7044632	0.0850588	0.5472285	0.7586873	0.6302889	0.7609399	0.5794368	0.7126478	0.6833281	0.5473441	0.5612678	0.7963592
0.7667579	0.2514320	0.4940636	0.6830605	0.3761798	0.5373710	0.5207606	0.4126302	0.5884963	0.7511872	0.2516463	0.7401447	0.4694014	0.7232328	0.8293630	0.2234126	0.5628404	0.0129866	0.7085214	0.7234882	0.5556890	0.5383466	0.7826993	0.3614767	0.5557658	0.4030717	0.5956915	0.7973902	0.6790496	0.4482783	0.6921685	0.7852783	0.8086287	0.2390889	0.4092855	0.7373042	0.2725040	0.7470846	0.6827303	0.1527935	0.4926128	0.7262665	0.7224290	0.6930419	0.5707912	0.5593678	0.6241436	0.4502448	0.5613545	0.7134196
0.6496780	0.1974467	0.5615260	0.7895243	0.2316631	0.4582392	0.4852881	0.7227345	0.6588591	0.2809970	0.3870619	0.9147450	0.4903826	0.6991802	0.7605950	0.2437819	0.5336506	0.0791305	0.7690829	0.7315779	0.5719454	0.9096714	0.6550902	0.4067596	0.6296858	0.3301816	0.7302171	0.7311206	0.6459746	0.3049883	0.8787351	0.5206582	0.7358899	0.3331669	0.3938298	0.6030343	0.8336823	0.6904111	0.7770118	0.1262686	0.5772056	0.7543176	0.6720271	0.7414336	0.7185834	0.5870975	0.6523683	0.4426102	0.5378842	0.6945490
0.6591690	0.2325179	0.4859846	0.6523351	0.3199744	0.4549549	0.4963756	0.5374084	0.5048941	0.4687611	0.3761447	0.6781173	0.3985465	0.6199583	0.6466900	0.1504278	0.6629813	0.0369146	0.7207297	0.6867065	0.2861212	0.7673859	0.6425686	0.5180480	0.4490765	0.3674508	0.8428498	0.7215396	0.7546979	0.4674317	0.6687476	0.7652873	0.6822619	0.4513959	0.4470567	0.7032874	0.6262779	0.7265469	0.7202416	0.2542483	0.4167212	0.6181273	0.8021257	0.6080138	0.6470796	0.5738812	0.6248896	0.3735252	0.5787797	0.7359719
0.6539784	0.1644899	0.7433609	0.6854941	0.2196753	0.6393399	0.5537662	0.6015567	0.5094652	0.6040496	0.3885673	0.7131876	0.3561395	0.6867526	0.7264168	0.2721651	0.8893424	0.0390918	0.7507342	0.7298918	0.5076366	0.7439785	0.7217927	0.3219235	0.6365589	0.5193382	0.7305375	0.7027221	0.7005149	0.0569270	0.6914289	0.7430734	0.6560732	0.3977203	0.5138072	0.6799333	0.5897224	0.6818985	0.6837081	0.1559454	0.4216130	0.6633113	0.7983533	0.7247968	0.5623529	0.6143531	0.8123341	0.5256524	0.6153158	0.7305886
0.3981306	0.0789365	0.8172990	0.7211476	0.3867966	0.5711408	0.5996319	0.7640763	0.5499631	0.1976756	0.4282724	0.6904535	0.3183942	0.6547178	0.7944925	0.1344788	0.6774295	0.0554926	0.8496213	0.6958984	0.4745816	0.7015655	0.6618302	0.3246826	0.5641941	0.5248515	0.8045882	0.7472385	0.7985664	0.0932818	0.7001683	0.6893633	0.6236423	0.4441918	0.4236809	0.7070254	0.3986031	0.6701792	0.7207399	0.1583831	0.5764367	0.7608326	0.7531678	0.6689514	0.7030782	0.7141038	0.6317214	0.6183775	0.5043756	0.7604215
