pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.6539624	0.1716346	0.6778738	0.5990446	0.4842144	0.4902606	0.5827069	0.5192525	0.5822965	0.8991421	0.1556646	0.6971055	0.5615970	0.7740026	0.9048766	0.1963596	0.6611988	0.0392782	0.7344221	0.7916701	0.5956842	0.6922054	0.7135589	0.3843308	0.6272618	0.5669374	0.7321895	0.7330067	0.7531878	0.2719298	0.7263382	0.7468736	0.6472637	0.2776371	0.5099537	0.7390590	0.2712288	0.5762304	0.6035354	0.0930351	0.5545957	0.7610465	0.8584466	0.7658133	0.6626403	0.6583341	0.7009073	0.7805916	0.5980485	0.7068248
0.7217031	0.0778299	0.8560632	0.6659243	0.4055044	0.4493480	0.6739165	0.6041372	0.5463957	0.6769884	0.4160510	0.3876802	0.4947799	0.6932977	0.6783348	0.1767185	0.6561165	0.0447348	0.7099759	0.7243212	0.5977221	0.7858274	0.7836362	0.3013078	0.5681558	0.4283697	0.7279552	0.7962142	0.7813702	0.2050767	0.7183657	0.6834709	0.5888235	0.4678597	0.4474350	0.7905608	0.3044335	0.6849174	0.6958067	0.1412725	0.4885664	0.7448099	0.7319468	0.6644641	0.7993241	0.5086596	0.6987290	0.5842004	0.6043217	0.6425432
0.7394160	0.0627194	0.7700447	0.7308474	0.3446686	0.3991521	0.5849941	0.5332472	0.4691460	0.7631397	0.3839227	0.6478998	0.1845672	0.9237674	0.7268247	0.1954209	0.7065026	0.0491276	0.8121675	0.8802617	0.5457847	0.6804007	0.6915278	0.4326768	0.6272923	0.4574778	0.6879333	0.6988410	0.8183976	0.1743205	0.7456506	0.5828453	0.7633870	0.4135187	0.4705104	0.7086760	0.4402532	0.7643918	0.7779198	0.1469593	0.5220904	0.7852274	0.7227659	0.7075966	0.7388683	0.6117996	0.6222521	0.7264022	0.6308118	0.7352772
0.6415723	0.1407810	0.7715926	0.7426897	0.4023016	0.5669670	0.7671996	0.5359505	0.5546860	0.6495290	0.2460745	0.7202397	0.5216690	0.3130640	0.8477296	0.2286663	0.6281321	0.0742587	0.8605142	0.6392724	0.4380297	0.6797044	0.7992702	0.3768293	0.4923048	0.3618311	0.6580138	0.7585694	0.5838934	0.2988959	0.7824225	0.7576563	0.7157740	0.3178122	0.4090172	0.7213638	0.4145000	0.7753303	0.7152917	0.1806047	0.4427204	0.6940424	0.7313278	0.6281587	0.5179478	0.6529145	0.7536311	0.5109335	0.6042607	0.6957840
0.7780459	0.0563242	0.7372955	0.7653012	0.3973795	0.6602502	0.6290539	0.6177719	0.6323430	0.6931520	0.5113616	0.6355589	0.5506975	0.7090908	0.3559226	0.2588654	0.5827776	0.0495123	0.7755074	0.8233566	0.5279865	0.6989223	0.8446421	0.3823803	0.4942144	0.4257808	0.7138967	0.7757232	0.8074899	0.2340310	0.7586607	0.6490550	0.8454626	0.4149755	0.3630859	0.7503865	0.3447032	0.7100761	0.7752609	0.1607306	0.5895447	0.7554630	0.7173597	0.8004186	0.8325698	0.7765765	0.6313209	0.5126004	0.4801527	0.7308933
0.7268311	0.1364440	0.8513124	0.7261765	0.3323717	0.4457907	0.7796288	0.5491385	0.6245672	0.7618348	0.4039646	0.7225804	0.4687255	0.7541386	0.7058529	0.0982224	0.6298090	0.0320908	0.8047568	0.7532910	0.4369025	0.7060267	0.6701509	0.3670463	0.5555875	0.4392465	0.5922493	0.6890054	0.5895097	0.2487972	0.8334587	0.6824777	0.8539700	0.4142303	0.4308709	0.8129041	0.4878023	0.7709747	0.7034025	0.1391164	0.5260296	0.7204056	0.6627295	0.7541880	0.6154104	0.6916081	0.6144069	0.6084136	0.4565318	0.8110660
0.7331929	0.0981976	0.7642496	0.6618229	0.3828316	0.5391139	0.6244173	0.5573295	0.5244035	0.6419769	0.4641832	0.7982725	0.4430472	0.7385030	0.7891832	0.2627357	0.2670196	0.0319126	0.6933342	0.6829595	0.5783422	0.7151346	0.7181959	0.5469409	0.5432862	0.4462203	0.8542511	0.7654585	0.7655218	0.2355007	0.7112589	0.6898677	0.7926941	0.4365199	0.5487321	0.7128929	0.3556233	0.7157608	0.7772556	0.1053404	0.5233843	0.6646910	0.5846239	0.8364401	0.7191135	0.6605059	0.6731007	0.5417686	0.4387684	0.7415955
0.6961572	0.1238349	0.6611829	0.6444231	0.3660855	0.5733294	0.6184071	0.5854988	0.6334127	0.6681067	0.3285427	0.7315896	0.5062766	0.8830177	0.8549636	0.2459660	0.6647140	0.0160570	0.7873244	0.6914271	0.4836649	0.6708350	0.6541323	0.4120352	0.6095866	0.4224383	0.7574063	0.7112319	0.6781933	0.2315591	0.5251866	0.6763696	0.6986478	0.3735552	0.5012502	0.6972677	0.2812920	0.6250802	0.7385041	0.1441642	0.5590632	0.7133252	0.7782274	0.7021633	0.7468569	0.6735236	0.7012640	0.6986515	0.6825183	0.7697782
0.7085891	0.1261995	0.7412988	0.7190489	0.2974622	0.5922483	0.6556943	0.5974802	0.6432296	0.7400382	0.3668086	0.7121934	0.5428301	0.6400887	0.7394886	0.2243076	0.5901115	0.0661402	0.3861575	0.8003156	0.4173015	0.6250049	0.7845869	0.4452676	0.5891453	0.3745040	0.8838438	0.7471167	0.7217129	0.2253763	0.8033839	0.8504482	0.8767370	0.3698717	0.3836223	0.6716635	0.3854215	0.7227163	0.8098407	0.1144552	0.5150165	0.7754984	0.7408290	0.6348682	0.7648423	0.6906923	0.6332542	0.5702102	0.5940361	0.8215576
0.9303784	0.1306780	0.7621222	0.6843706	0.3885182	0.4961365	0.5894803	0.6895075	0.5211628	0.7830471	0.3576122	0.7857630	0.5355759	0.6972213	0.6461257	0.2099567	0.6109215	0.1270691	0.6885934	0.4760892	0.5321516	0.7223305	0.6919146	0.4140781	0.5526868	0.3936452	0.7144330	0.7742112	0.6969184	0.2133553	0.6947234	0.9362447	0.7168248	0.3898813	0.4948008	0.8124754	0.3497480	0.7059864	0.8264261	0.1572971	0.4841755	0.6691797	0.7488194	0.7917752	0.6381937	0.6234859	0.6167651	0.5319906	0.4100845	0.6736693
0.6552569	0.2513544	0.7059230	0.7857521	0.4617124	0.3681226	0.5879384	0.8127361	0.5160276	0.8471960	0.3405744	0.5702831	0.5200141	0.7932821	0.7448705	0.2263388	0.5707097	0.0348237	0.8177482	0.6081188	0.2892940	0.7411685	0.8306362	0.4531174	0.5627965	0.4083222	0.6651072	0.7648725	0.7269318	0.2420264	0.7330080	0.8945725	0.6204992	0.2922615	0.4630057	0.8260020	0.4303736	0.6438221	0.6531296	0.1657376	0.4758625	0.7250156	0.8330067	0.8876843	0.6361151	0.6371568	0.7699871	0.4954657	0.5372572	0.8111151
0.8047937	0.1542264	0.6123089	0.9379228	0.3753342	0.4481245	0.6483751	0.5484396	0.5496686	0.7477032	0.3533551	0.7100504	0.4882917	0.6928165	0.8927228	0.2280231	0.6514190	0.0489870	0.7131419	0.7666753	0.5014765	0.3278222	0.6526503	0.4085903	0.6205068	0.4578503	0.6914457	0.7809585	0.7109484	0.2855341	0.6721643	0.8090259	0.5469894	0.3952660	0.4789482	0.7766220	0.3655041	0.7465783	0.7430871	0.2069364	0.5797299	0.7052371	0.6769275	0.8088921	0.6114196	0.7079307	0.7917659	0.7001704	0.4901531	0.7675311
0.7185375	0.1137760	0.7077675	0.6690830	0.3547727	0.5348783	0.5970450	0.5284794	0.5184439	0.8905984	0.3823779	0.7212557	0.4821972	0.6753843	0.6418038	0.1842102	0.5902699	0.0507037	0.6723063	0.8024164	0.5108097	0.7717097	0.3946715	0.4586009	0.5569347	0.3570047	0.6485818	0.7184418	0.8783307	0.2108615	0.8555007	0.7387297	0.7531799	0.3688153	0.5057392	0.6686173	0.2498571	0.7086014	0.7424991	0.1215019	0.4464660	0.7121239	0.7164781	0.8089716	0.6102658	0.8014013	0.7113716	0.5246379	0.5570524	0.6674677
0.6389832	0.1908562	0.7470496	0.7549047	0.3385000	0.5339828	0.6904251	0.4994039	0.4828106	0.7557394	0.3531849	0.7459626	0.3694674	0.6926419	0.6140859	0.2059838	0.6712153	0.0704505	0.8107991	0.8192579	0.5631580	0.6568437	0.8933318	0.2552143	0.5185829	0.4856835	0.7826168	0.6916866	0.7189650	0.1778208	0.7054431	0.7444297	0.6595615	0.3675273	0.3557433	0.8100520	0.3677027	0.7651139	0.8559282	0.1343338	0.3926916	0.7192424	0.6590148	0.6554322	0.6376014	0.4972416	0.6586752	0.6739300	0.6404440	0.7897906
0.7132391	0.1038358	0.7601531	0.6920999	0.3394782	0.5161725	0.5372778	0.6408256	0.5424511	0.6484328	0.3831453	0.7646786	0.4264897	0.6985124	0.7840762	0.2276753	0.7835462	0.0339004	0.7888581	0.7744294	0.5452796	0.6798890	0.6768593	0.3732180	0.2729951	0.3988056	0.7405154	0.6779394	0.6804857	0.1305673	0.7412936	0.7882094	0.6813297	0.4829016	0.4489323	0.7688006	0.4080910	0.8795408	0.8322926	0.1747560	0.4192567	0.8073480	0.5728213	0.7329106	0.6810799	0.6744243	0.6160360	0.5788488	0.5645282	0.6760125
0.9366482	0.0954247	0.7901735	0.6474077	0.3087962	0.4414094	0.6310430	0.6380630	0.5943001	0.6829426	0.3695095	0.7255232	0.5334619	0.7738960	0.7886494	0.2078621	0.6862727	0.0374254	0.6493692	0.6565508	0.6310000	0.7704616	0.7369644	0.4867129	0.6760220	0.2596443	0.6593915	0.6899607	0.6632895	0.2055710	0.6866459	0.7570438	0.9397559	0.4762505	0.4820547	0.8697836	0.3682688	0.8653640	0.8656538	0.1188824	0.4640387	0.6610435	0.7559786	0.7574523	0.5802171	0.7076241	0.7428977	0.5025834	0.5821893	0.8169634
0.6972252	0.0711217	0.7969921	0.8761311	0.3872793	0.4772775	0.5935846	0.4888805	0.6072819	0.7695690	0.4079815	0.7414405	0.5117320	0.7850006	0.7384462	0.1841776	0.7048639	0.0576809	0.7650455	0.6348884	0.4245740	0.7108119	0.6301499	0.4614517	0.6729306	0.3950035	0.4046102	0.6943453	0.7555108	0.2977264	0.6687235	0.6567833	0.7690711	0.3857004	0.3756806	0.7599351	0.3220275	0.6683994	0.7410636	0.1039598	0.5810943	0.8228773	0.7862650	0.6466725	0.6991413	0.6489406	0.8281964	0.7248046	0.5605670	0.8165768
0.6975098	0.1369573	0.7289654	0.7548618	0.3604936	0.5251527	0.5418547	0.6252673	0.5760756	0.7247010	0.3440715	0.8045160	0.5801967	0.5991037	0.7513787	0.2864599	0.6595409	0.0583156	0.6891793	0.6697499	0.4806098	0.7544987	0.7963826	0.3948274	0.4571043	0.3293107	0.7636750	0.4062188	0.7118381	0.1790448	0.8379932	0.7497342	0.7341015	0.4278739	0.4483750	0.8104057	0.3463506	0.7241120	0.9213638	0.1272676	0.5625338	0.8265182	0.8320471	0.6786876	0.7640160	0.6776411	0.6872360	0.5689284	0.5999394	0.7033547
0.6703596	0.1543670	0.7745618	0.7492522	0.4012142	0.4877379	0.7273645	0.5470486	0.5505796	0.7197532	0.3255089	0.6159577	0.4867118	0.6934723	0.6944769	0.2433941	0.6905164	0.0387604	0.7145854	0.6880575	0.3934236	0.7745859	0.8848751	0.3518437	0.5122945	0.3475432	0.7134511	0.7950277	0.3525207	0.2674608	0.6602795	0.6506339	0.7302760	0.4210407	0.4113604	0.6734753	0.3696171	0.7253988	0.6847186	0.1790898	0.4490439	0.7684247	0.8030168	0.8927506	0.6551109	0.5884928	0.7234366	0.5687057	0.6722062	0.8231543
0.7092946	0.1208854	0.6812428	0.8693243	0.3217801	0.4956978	0.6407709	0.6631025	0.5733930	0.7253528	0.3863080	0.7113811	0.3805249	0.8443708	0.7504158	0.2095005	0.6827209	0.0580171	0.8312003	0.7886890	0.5268035	0.8221830	0.7204905	0.4487376	0.6402203	0.4193146	0.7344931	0.7595387	0.7616844	0.0810014	0.7626098	0.7492726	0.7620563	0.4489450	0.5499006	0.6224162	0.3670516	0.7469366	0.7012032	0.0917660	0.4610797	0.6684595	0.7513225	0.8010958	0.7927947	0.7064821	0.8595989	0.5557531	0.6596866	0.7567049
0.9057485	0.1204791	0.6652756	0.5994816	0.4175327	0.5708133	0.7161841	0.6577023	0.5798377	0.7375122	0.4645735	0.6525551	0.4631446	0.5387503	0.7185518	0.2215423	0.7715523	0.0527476	0.8152930	0.7154809	0.4828722	0.7458468	0.7431539	0.4193521	0.5074968	0.3522841	0.7296711	0.5650600	0.7762682	0.2237800	0.4354473	0.7287802	0.6865333	0.4439466	0.4423423	0.7327403	0.3516066	0.7881163	0.7783793	0.1442196	0.5103779	0.7366724	0.7351620	0.8980901	0.7509452	0.8185096	0.6679850	0.5996912	0.5533520	0.7160282
0.9160830	0.1170036	0.6564667	0.7617715	0.4433745	0.4197312	0.6286353	0.5570522	0.5820203	0.7777795	0.3548042	0.5875298	0.4512971	0.7772897	0.6623029	0.2167748	0.6511996	0.0578035	0.6457108	0.6590639	0.4937371	0.6649652	0.6935202	0.4076287	0.5428968	0.5168699	0.7535857	0.7692808	0.6440384	0.2352630	0.7657391	0.4207359	0.7400420	0.4674427	0.5042084	0.8710099	0.3219178	0.7479782	0.7351417	0.1489387	0.4762385	0.6686380	0.7204966	0.6553714	0.6023567	0.7745152	0.7775855	0.6193617	0.6231319	0.7104037
0.7048153	0.1617203	0.8649881	0.7640127	0.3645271	0.4718860	0.6829609	0.7009425	0.6445538	0.6727437	0.3866254	0.7010650	0.5136102	0.7090446	0.6774065	0.2176130	0.6754128	0.0388677	0.7959090	0.7562538	0.4595067	0.7756316	0.6711887	0.4804349	0.7587286	0.4065340	0.8597548	0.6328281	0.6178591	0.2524852	0.6595999	0.6013046	0.3861512	0.2733350	0.4574248	0.6586488	0.3342002	0.6748924	0.6857019	0.1460543	0.5611115	0.7016804	0.6700746	0.6180620	0.6821225	0.6117862	0.6072048	0.5786756	0.4757638	0.7509630
0.8369122	0.1025114	0.8122113	0.6643649	0.3249049	0.4804737	0.6947315	0.4907199	0.6382641	0.8685002	0.4348245	0.7757284	0.5110353	0.7813568	0.8256890	0.2586434	0.5724124	0.0604757	0.7155141	0.7777739	0.5154345	0.6993552	0.7293038	0.4062700	0.5741369	0.4353717	0.6142767	0.6697456	0.7002480	0.2085935	0.7535385	0.6980179	0.7648848	0.1828323	0.4657100	0.6968947	0.3781038	0.7423260	0.7825362	0.1298451	0.6154811	0.9005500	0.6918757	0.7327796	0.6646600	0.7517558	0.9222622	0.4962704	0.5377470	0.7469536
0.7107359	0.1241772	0.8605713	0.8800340	0.4133272	0.5175839	0.8288408	0.4927826	0.5855537	0.8008930	0.3951697	0.6846872	0.4138865	0.6613518	0.7163936	0.2122955	0.7303748	0.0296537	0.7423199	0.7129811	0.5244871	0.6301412	0.8411944	0.4624269	0.6045351	0.4161704	0.6142869	0.6798398	0.6191237	0.2377321	0.6155662	0.7537501	0.8259235	0.3706667	0.2390950	0.8178633	0.3257756	0.6840098	0.7185392	0.1106998	0.4616603	0.8522233	0.7380506	0.7610353	0.7031866	0.5440925	0.7740565	0.5626612	0.5411016	0.7316238
0.7636604	0.0964383	0.7883473	0.8406403	0.3484569	0.4641230	0.6568062	0.6264857	0.4924544	0.7318228	0.3681009	0.6677704	0.4513394	0.7352204	0.8088665	0.2358371	0.6757637	0.0489465	0.7132573	0.7417599	0.5546995	0.6541364	0.7352085	0.3965641	0.5792281	0.3621606	0.7021509	0.7034294	0.5750125	0.2211474	0.9145033	0.6193230	0.8586262	0.3120890	0.6114973	0.2965214	0.3711563	0.7835605	0.7665175	0.1961604	0.5592990	0.8558709	0.7835706	0.7521703	0.6339385	0.6142128	0.8268799	0.6007524	0.5421703	0.7631337
0.7847458	0.1266966	0.7508562	0.6753220	0.3387510	0.5303657	0.7383009	0.5835637	0.5792090	0.7425555	0.3940928	0.7003502	0.4208651	0.7801577	0.7262164	0.2894191	0.5858593	0.0795169	0.7426732	0.7991173	0.5989955	0.6806423	0.6819975	0.4822662	0.4857298	0.6078281	0.7861278	0.8290030	0.7996056	0.2128960	0.7420835	0.6515175	0.7087975	0.3795155	0.4379618	0.5714666	0.1459994	0.7339322	0.7014812	0.1731660	0.5970688	0.6718342	0.7000047	0.7939784	0.6410729	0.7581505	0.7271506	0.5781414	0.4480048	0.7053811
0.7200115	0.1497770	0.7216739	0.7030937	0.4208620	0.5232151	0.6317528	0.7015587	0.6904785	0.7153262	0.3119073	0.7088022	0.5193830	0.7214177	0.7645647	0.3073185	0.7528247	0.1707672	0.7818799	0.7287192	0.4563811	0.7434730	0.8098215	0.4272550	0.6124663	0.4047296	0.6161662	0.8447775	0.6815916	0.2660669	0.7035156	0.8086075	0.6982795	0.2708992	0.4155235	0.7747460	0.2742345	0.2964312	0.7383960	0.1903823	0.4495743	0.5384153	0.7587145	0.6339814	0.4996729	0.7335907	0.6389534	0.4680296	0.5063892	0.6115489
0.7157540	0.2000379	0.6960319	0.7281949	0.3763115	0.5187591	0.6175968	0.5919127	0.5511818	0.8084886	0.3502353	0.6761573	0.4602557	0.8370526	0.6252615	0.2097497	0.4926348	0.0656427	0.7727167	0.7169818	0.4896197	0.7123620	0.6464808	0.4587937	0.5145581	0.5150762	0.7071495	0.6942353	0.7134662	0.3228290	0.6470569	0.6542999	0.6444569	0.3616204	0.3924032	0.6349521	0.2754038	0.5966427	0.3228113	0.1230212	0.6203826	0.7407012	0.7099850	0.6171364	0.7131531	0.6335756	0.7637038	0.5830895	0.5564333	0.7333272
0.8622614	0.1180854	0.7234206	0.7320134	0.4103216	0.5309089	0.6126421	0.6893446	0.7019228	0.7680117	0.3602897	0.7192504	0.5191041	0.7614168	0.7371508	0.2599616	0.6692856	0.0838563	0.7195866	0.8012639	0.5697124	0.7983331	0.7201471	0.4723782	0.6374194	0.3641069	0.7541868	0.8362611	0.7559675	0.3011446	0.7237946	0.7402562	0.7883470	0.5083335	0.4330663	0.7194042	0.3703345	0.6807486	0.5972622	0.0842379	0.4440914	0.7820265	0.8353077	0.6830756	0.6067164	0.7430061	0.7376676	0.5415338	0.4857404	0.7279843
0.6665769	0.1104400	0.7164403	0.6611840	0.4304155	0.4010095	0.6317086	0.6514767	0.5866506	0.7427758	0.4985421	0.6832650	0.5450031	0.7646520	0.8414171	0.1766445	0.6269322	0.0734667	0.7294810	0.6468923	0.6219590	0.7146724	0.7274642	0.4830998	0.5568367	0.5568040	0.7242972	0.6947398	0.7436004	0.2295751	0.6522713	0.7215882	0.7107604	0.3953415	0.4287269	0.6240539	0.3249528	0.6861044	0.7750012	0.1116183	0.2460392	0.7571375	0.8363230	0.6440809	0.6249332	0.6920899	0.6614447	0.5807252	0.4834239	0.6973725
0.8651887	0.1291247	0.7063574	0.8027934	0.2993390	0.5615275	0.6776197	0.6121265	0.6662120	0.6714728	0.3722792	0.7787098	0.4819000	0.7392375	0.7125478	0.2898824	0.6663095	0.1028753	0.7874159	0.6795101	0.3784604	0.8745827	0.7112596	0.3903306	0.6221322	0.3770869	0.6532073	0.7244347	0.5599693	0.2743289	0.8112286	0.5927193	0.7829978	0.4862910	0.5198610	0.7744708	0.3024079	0.6459019	0.7960389	0.2955793	0.4923339	0.4115644	0.8380211	0.6405375	0.6922853	0.7249728	0.7489797	0.6144808	0.5557145	0.9255798
0.6604072	0.0638028	0.7725271	0.7318116	0.3626952	0.5897845	0.5231277	0.5990004	0.6164622	0.6900340	0.4761851	0.8431227	0.4362488	0.8137552	0.7856502	0.1653742	0.6238778	0.0707542	0.6226759	0.8128201	0.5022206	0.7078604	0.6091498	0.3127964	0.7522451	0.4429437	0.6800202	0.6686469	0.7051872	0.2752422	0.7755420	0.7452597	0.6713513	0.3714704	0.4254782	0.8206570	0.4142894	0.6288027	0.9281633	0.1540937	0.5545168	0.7256632	0.4380929	0.9894499	0.6551944	0.6135056	0.7265368	0.5927975	0.4279349	0.8365940
0.7822890	0.1251158	0.6797808	0.7208007	0.3906478	0.4706209	0.6608095	0.7399217	0.5606910	0.6862588	0.3979982	0.7111460	0.6115416	0.7122708	0.8389909	0.2252487	0.5733292	0.0737997	0.6659211	0.7266065	0.5422121	0.6389859	0.7772361	0.3980271	0.6035020	0.4220765	0.7565609	0.7805973	0.8274863	0.1793023	0.7240023	0.7899448	0.6213048	0.4178003	0.4461342	0.8354514	0.4153866	0.6875498	0.7437139	0.0870022	0.5537221	0.7040848	0.7356023	0.3348399	0.7812654	0.6691084	0.7455145	0.6097213	0.5920973	0.8156991
0.6358153	0.0782431	0.5339679	0.7247945	0.2943926	0.4449603	0.6939034	0.5841814	0.5702388	0.7999714	0.3808617	0.8160222	0.5634413	0.7286460	0.7813621	0.1897761	0.7447739	0.0467097	0.7877935	0.6888500	0.5298504	0.7182829	0.6395545	0.3578810	0.6518208	0.4802489	0.6230604	0.7968247	0.5667070	0.2492844	0.8388100	0.6335712	0.7119026	0.3319800	0.4418554	0.7273442	0.4760496	0.7420031	0.7850670	0.0849122	0.5341338	0.6866460	0.6988222	0.6660947	0.3108775	0.5965976	0.8781271	0.5775604	0.5418926	0.5902584
