pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.8674582	0.1227230	0.7695040	0.7642859	0.4103032	0.4623802	0.6942926	0.7052756	0.5809608	0.7945392	0.0000000	0.6285733	0.5815574	0.7848831	0.6382784	0.2550145	0.6013948	0.0671268	0.7334942	0.6620079	0.4342193	0.7569451	0.7651665	0.4043554	0.5219088	0.5308477	0.6597663	0.7303375	0.7628569	0.2209569	0.7262597	0.7924518	0.7066588	0.4185468	0.4146745	0.8675260	0.3047745	0.7344697	0.8283205	0.1353195	0.4509728	0.7487528	0.7777175	0.7545829	0.7381034	0.7175868	0.7452854	0.4632035	0.3478489	0.6165653
0.7250114	0.1596503	0.6714081	0.6588267	0.4312603	0.5090430	0.6189402	0.4192117	0.5636454	0.7216853	0.3453218	0.0000000	0.4451470	0.7656060	0.9494444	0.2818357	0.6473418	0.0419658	0.7069005	0.7725525	0.4879896	0.7488487	0.7555745	0.5528487	0.5056238	0.4341802	0.7028372	0.7778665	0.8138061	0.2041401	0.7705401	0.7618067	0.6608150	0.3405638	0.4213009	0.8302710	0.2628582	0.8466944	0.5443611	0.1364694	0.4899643	0.7588951	0.7380867	0.7202335	0.5559103	0.7349083	0.8111098	0.6115689	0.4756312	0.7202367
0.7970281	0.1012487	0.7423607	0.7856797	0.4114060	0.5730893	0.6304318	0.6824573	0.5713493	0.8416551	0.4533121	0.8466785	0.0000000	0.7506473	0.7441790	0.1974409	0.9021342	0.1014144	0.6564111	0.7415414	0.5237707	0.6393724	0.7958938	0.4373859	0.6871777	0.4109795	0.7121628	0.8043341	0.8247666	0.1509646	0.9067972	0.7160311	0.8775938	0.4074297	0.4763637	0.6376313	0.3395819	0.6125139	0.6451842	0.1186706	0.4482532	0.7767577	0.8158701	0.7865553	0.8052236	0.5835732	0.6921101	0.6603490	0.5533314	0.7136530
0.8229147	0.1089910	0.8040607	0.6993741	0.4209014	0.3334933	0.6594366	0.5618741	0.7553206	0.6704382	0.3585880	0.7506647	0.4537987	0.0000000	0.6394980	0.2529123	0.6298258	0.0518504	0.7179146	0.8122935	0.5056520	0.6769254	0.7904385	0.3889457	0.6112493	0.4856404	0.7031977	0.7114054	0.7456211	0.2277662	0.5879828	0.6908783	0.6495944	0.3394388	0.4500502	0.7752921	0.3927490	0.7858056	0.7096184	0.1239951	0.4332818	0.8949680	0.6833575	0.8100672	0.6457761	0.6897543	0.7565945	0.5449823	0.4536332	0.7775945
0.8360619	0.1336508	0.9464691	0.6391429	0.3371508	0.6452934	0.6218051	0.5166808	0.6305411	0.8627750	0.3733887	0.6944930	0.4203580	0.7068223	0.0000000	0.2413769	0.8199672	0.0513925	0.7599625	0.6842832	0.5155501	0.6360107	0.7873808	0.4560014	0.6957496	0.3530990	0.7724620	0.8133552	0.8038851	0.1768442	0.6637892	0.8496846	0.7615522	0.3706029	0.4598029	0.8272375	0.3795179	0.7290859	0.7727788	0.1297034	0.4771231	0.7762703	0.7760691	0.6805433	0.6655228	0.6161557	0.6524845	0.5663833	0.6105648	0.7684118
0.7554160	0.1070750	0.7637815	0.7080275	0.3657077	0.4905065	0.5993147	0.6209812	0.5691763	0.6463730	0.4295896	0.7637098	0.5043483	0.7746177	0.6769969	0.0000000	0.6127293	0.0479519	0.6456873	0.7411818	0.4475925	0.6031405	0.8170119	0.4143941	0.5546375	0.3295278	0.8301988	0.6933156	0.7908166	0.2594222	0.8071264	0.8036971	0.7459175	0.4194844	0.6075711	0.7143667	0.4345886	0.8561014	0.7946228	0.2184674	0.5861704	0.6344042	0.6633532	0.7318291	0.6390898	0.7801858	0.7721685	0.5823121	0.5485923	0.7154631
0.7956640	0.1259642	0.8360490	0.7342040	0.3769797	0.5795347	0.4716207	0.5404647	0.5293971	0.6973880	0.3570085	0.6430971	0.5904223	0.6768449	0.7151046	0.2880567	0.0000000	0.0481098	0.7123977	0.7973074	0.4416906	0.6569867	0.9194273	0.3892218	0.4924408	0.3046159	0.7149301	0.7793639	0.7752184	0.2515484	0.7061573	0.7213301	0.7849814	0.4283374	0.3669845	0.8289120	0.3329209	0.7519611	0.7334163	0.2063830	0.6314611	0.7701932	0.6327507	0.7272859	0.6558565	0.6211768	0.6279898	0.6218757	0.4767890	0.7759656
0.7189362	0.1729992	0.6775966	0.6598474	0.4283515	0.5299477	0.5464007	0.7096754	0.5006905	0.9110672	0.3378631	0.8187872	0.5426068	0.8013950	0.7352112	0.1427435	0.6214189	0.0000000	0.6883914	0.7810096	0.4676197	0.7057708	0.8015018	0.5389809	0.5753371	0.4894763	0.8406036	0.8059428	0.7458220	0.2536579	0.7019009	0.8400910	0.7061461	0.3786817	0.3723759	0.7022874	0.3785357	0.7449201	0.7337057	0.1814603	0.5781884	0.6593551	0.7283339	0.6261774	0.7452881	0.6797506	0.9050562	0.5431038	0.5017436	0.7420341
0.8535713	0.0344820	0.9305000	0.6888132	0.3074273	0.4420475	0.6888108	0.6447947	0.4995829	0.6965933	0.4264656	0.6330943	0.4190010	0.6539595	0.7318971	0.1647222	0.6496782	0.0508099	0.0000000	0.8086985	0.7377782	0.7919255	0.7964392	0.3030902	0.5744985	0.4411805	0.6880077	0.8069571	0.6568409	0.1335745	0.7154865	0.6919455	0.5973179	0.4700028	0.5238955	0.6382463	0.3723467	0.6855001	0.7129586	0.1245683	0.5741702	0.7448297	0.6447855	0.8961705	0.7099546	0.7479952	0.7457850	0.6708617	0.4993043	0.6395695
0.8283827	0.0638058	0.7246512	0.7585100	0.3380826	0.5988221	0.7123884	0.6583253	0.6662461	0.7033600	0.3522436	0.7065136	0.5579798	0.6229169	0.6692245	0.2091941	0.6011583	0.0495437	0.8101198	0.0000000	0.5142565	0.7457961	0.9362101	0.4090693	0.5815341	0.4841425	0.5853718	0.6849845	0.8407564	0.1078092	0.6578514	0.7100018	0.6149168	0.4574740	0.5544925	0.7921119	0.4323268	0.7108633	0.6467145	0.1993703	0.6746723	0.7819713	0.8253683	0.7546414	0.8021697	0.6463077	0.5693264	0.5311649	0.5658573	0.8285571
0.7577108	0.1238183	0.6870646	0.7380093	0.4583828	0.4884732	0.6837423	0.6372867	0.4868156	0.6715795	0.2594536	0.9345922	0.5682685	0.7508703	1.2131851	0.2059626	0.6432667	0.0669113	0.6872056	0.6328417	0.0000000	0.8410063	0.7540975	0.4402186	0.5551579	0.3394693	0.7504741	0.7121276	0.7479278	0.2177047	0.7350437	0.7264977	0.6273834	0.3996087	0.4218451	0.6405184	0.3989517	0.7222919	0.7583385	0.1197753	0.6308552	0.7490978	0.8851004	0.8548655	0.6362403	0.6694280	0.6355900	0.6529334	0.5401511	0.7357301
0.8152004	0.1300009	0.6438476	0.7494729	0.4188906	0.4784278	0.7200467	0.6860281	0.4841030	0.7843732	0.3842817	0.7946215	0.4768684	0.9025559	0.8026092	0.2343973	0.6538430	0.0849061	0.6535387	0.8375989	0.4494961	0.0000000	0.5668934	0.3447788	0.5338039	0.5271412	0.6062499	0.7540267	0.7163085	0.2685953	0.7123326	0.7885998	0.5913671	0.3818991	0.4746667	0.6309075	0.3947819	0.6913143	0.7365594	0.1371325	0.5709472	0.7966278	0.6265908	0.5899975	0.4878470	0.5703208	0.7306690	0.5807561	0.5229944	0.7616561
0.7638458	0.1518769	0.8532419	0.5893361	0.3842857	0.5767743	0.5945512	0.5962668	0.6854090	0.5327601	0.3632777	0.7792370	0.5217071	0.6085357	0.8084076	0.2743501	0.6662314	0.0498525	0.7913209	0.6932620	0.4059813	0.7200202	0.0000000	0.4246426	0.6351482	0.4501966	0.7748074	0.6858622	0.7610034	0.1807989	0.6586127	0.6636579	0.8376762	0.3522286	0.5069016	0.6544212	0.4934349	0.6806520	0.7772321	0.1679856	0.4135539	0.6894222	0.7082386	0.6439307	0.7979242	0.6322851	0.7065859	0.5774267	0.5171670	0.6917088
0.7226397	0.1030085	0.7952138	0.6633086	0.3528585	0.5845734	0.7139832	0.6345078	0.5173587	0.7540664	0.3710017	0.6615419	0.4104909	0.8529276	0.7243101	0.2818854	0.6745163	0.0500375	0.8319934	0.7176226	0.5998422	0.7821527	0.8451532	0.0000000	0.6108720	0.4518856	0.6575513	0.7089865	0.7058130	0.2283845	0.6349669	0.7702456	0.7987744	0.4367671	0.4474782	0.9327545	0.2917209	0.7444419	0.6886960	0.1153762	0.5618668	0.7120914	0.7193762	0.6527268	0.7259381	0.7493667	0.6753133	0.7879386	0.5072694	0.6839543
0.6416309	0.1203928	0.7477664	0.7214517	0.4533201	0.5112673	0.7033994	0.6379069	0.6677256	0.6300356	0.4238214	0.7681305	0.3582101	0.7805908	0.7757964	0.2289600	0.7704509	0.0469779	0.7286701	0.6105986	0.6006855	0.7188694	0.7284805	0.3536363	0.0001760	0.3657742	0.6920219	0.6690725	0.7685937	0.2191422	0.7470836	0.6568447	0.7324546	0.4416371	0.4700409	0.9224730	0.3534702	0.7072964	0.8422597	0.0911587	0.5198992	0.8757402	0.7551624	0.7864935	0.7502583	0.7301945	0.8300439	0.5441521	0.5697411	0.7266822
0.6995445	0.1005721	0.8588196	0.8871507	0.2618735	0.5146974	0.7238150	0.5698876	0.6150350	0.7233082	0.6097613	0.8647100	0.5136244	0.8073938	0.6608103	0.1912595	0.6242413	0.0399810	0.8274780	0.6393514	0.5341783	0.6673385	0.7905100	0.4568633	0.6016734	0.0000000	0.5597736	0.7317323	0.7187910	0.1788331	0.6961483	0.6686670	0.7464765	0.4843825	0.4278277	0.7569294	0.2836640	0.8281167	0.8197251	0.1487504	0.4558681	0.5622107	0.7711083	0.6300523	0.6586393	0.6983993	0.8079338	0.6366262	0.5114358	0.6149308
0.6529485	0.0692849	0.6497438	0.6853369	0.3997680	0.6451038	0.6256939	0.5678971	0.5827522	0.8480778	0.5073254	0.7017122	0.4327154	0.7740216	0.5678843	0.2582105	0.6277666	0.0571379	0.8727126	0.7429635	0.4599337	0.6574035	0.6657342	0.4609212	0.5809151	0.4590352	0.0000000	0.6556231	0.7224594	0.2077240	0.6734558	0.7632819	0.7842624	0.3976128	0.5637870	0.5996965	0.3654947	0.7042640	0.7080060	0.1508650	0.5100362	0.9587691	0.6276522	0.6667270	0.6349117	0.7308864	0.8092158	0.4835782	0.5926581	0.6728476
0.8094985	0.1296098	0.6891286	0.9069804	0.3573496	0.3773950	0.6312748	0.4782050	0.5195479	0.6983921	0.3625514	0.7599895	0.4618795	0.7887590	0.8510057	0.1726523	0.5913383	0.0941581	0.8134364	0.7653711	0.5498232	0.7265243	0.7168676	0.4386852	0.6567843	0.4559218	0.5702246	0.0000000	0.6630785	0.2717758	0.8073700	0.7790939	0.5607769	0.4874533	0.4363927	0.6817594	0.4384480	0.7901384	0.7262824	0.1744636	0.4098700	0.7211320	0.6802543	0.8016475	0.7420513	0.6031776	0.6738988	0.4510305	0.6227346	0.5900132
0.8338028	0.1472302	0.7821247	0.8058014	0.3328172	0.5759506	0.8027533	0.5964632	0.7022989	0.8516643	0.4640029	0.7406785	0.4511078	0.7679919	0.7902997	0.2296969	0.6501797	0.0434218	0.7103303	0.6480468	0.6218287	0.7883375	0.6957684	0.3434878	0.6192961	0.5080923	0.7457446	0.8687089	0.0000000	0.1608571	0.6620599	0.7374002	0.7511870	0.4688420	0.4541267	0.7079533	0.4661532	0.7627702	0.6425978	0.1197477	0.5008813	0.6872132	0.8316322	0.8706014	0.6936378	0.8373079	0.7255149	0.6295724	0.7747124	0.8209365
0.7082977	0.1348159	0.7204059	0.6240484	0.4269222	0.5346967	0.7280881	0.6407294	0.7167439	0.7092432	0.3319390	0.6792502	0.4109853	0.7475487	0.7452354	0.2143367	0.5331871	0.0576156	0.7225363	0.9172187	0.5955823	0.6548503	0.7259799	0.5014508	0.6762951	0.4405052	0.6414267	0.6841915	0.6908224	0.0000000	0.7662374	0.7560010	0.8097580	0.4088448	0.5466832	0.8627257	0.3812603	0.7031448	0.7942702	0.1210747	0.5359053	0.7079256	0.6723699	0.7180835	0.7768335	0.7304323	0.6821772	0.5999784	0.4340300	0.7394749
0.8248263	0.1576298	0.6311521	0.7023556	0.4250959	0.5221443	0.4951508	0.6021685	0.5558387	0.7202668	0.2223542	0.8116731	0.4430459	0.8344749	0.7994536	0.2043743	0.7112159	0.1052692	0.7562589	0.8219466	0.5943309	0.7748065	0.8299123	0.4437886	0.5762112	0.3978332	0.7645274	0.8162312	0.7690188	0.2209848	0.0000000	0.7479075	0.6443942	0.3625186	0.4080501	0.8671997	0.3335619	0.8147344	0.8093675	0.1958717	0.5894909	0.7170745	0.7241263	0.7203680	0.6847536	0.6187462	0.7497327	0.4793017	0.5770500	0.7889347
0.7778229	0.0931177	0.8099288	0.7332779	0.4177102	0.5273313	0.7531971	0.6597568	0.5454814	0.7685680	0.3164780	0.8170008	0.4756530	0.7189282	0.7224877	0.2162679	0.5097443	0.0909472	0.8195685	0.6659387	0.4995603	0.8843173	0.6069734	0.4534767	0.4919745	0.3362221	0.8079456	0.7775833	0.6998690	0.2923113	0.7662288	0.0000000	0.6376158	0.3932866	0.5404782	0.7604943	0.4658161	0.8014089	0.6652085	0.1126207	0.4945480	0.7741307	0.6103768	0.5941220	0.5289935	0.6827624	0.6812851	0.4935529	0.5181981	0.7844170
0.6977275	0.1274948	0.8017533	0.5896242	0.4241808	0.4590322	0.6378174	0.5400997	0.6979876	0.7286904	0.3484139	0.7926826	0.4778119	0.8073840	0.6097185	0.2876483	0.5397370	0.0988000	0.6419609	0.7727213	0.4870693	0.7680055	0.7215593	0.3634736	0.6235234	0.3941063	0.7943768	0.7016569	0.7168118	0.1690758	0.7710447	0.6782336	0.0000000	0.4639494	0.4281820	0.6101018	0.3387057	0.7786516	0.7716566	0.1222430	0.5068217	0.8238441	0.8981685	0.6608123	0.5575376	0.8946691	0.6658870	0.5667567	0.4388359	0.7799868
0.7312492	0.1100174	0.7767888	0.7119007	0.2935810	0.5032295	0.6345460	0.6709848	0.5531951	0.6180875	0.3651004	0.6772301	0.4807432	0.6982687	0.8377778	0.2474586	0.6640968	0.0740140	0.5240677	0.7384552	0.4765541	0.7385972	0.8579564	0.3493545	0.6663120	0.4196361	0.5539401	0.8273061	0.7224565	0.3125723	0.7407509	0.7757564	0.6814691	0.0000000	0.3922741	0.6514246	0.3844080	0.7216340	0.6689474	0.1631625	0.6190270	0.8745013	0.6798233	0.8017935	0.6303074	0.7602436	0.7522651	0.6052596	0.5546662	0.7170183
0.6673239	0.0857506	0.8085408	0.7478496	0.3116950	0.5138118	0.5770917	0.6438736	0.6146288	0.8743621	0.3409135	0.6673359	0.5401850	0.7746893	0.7135715	0.2401084	0.5362957	0.0313117	0.7315136	0.7011042	0.5015716	0.6664745	0.5084161	0.3620151	0.4975760	0.3503287	0.7290839	0.6665712	0.7981882	0.2328678	0.6602305	0.7456791	0.7118484	0.3927851	0.0000000	0.8016753	0.3556732	0.6705374	0.6859006	0.0442238	0.5308018	0.5855045	0.8454457	0.8823381	0.6949011	0.7294848	0.7273150	0.4182245	0.4981763	0.6811694
0.6414273	0.0540507	0.8512143	0.6825654	0.3436332	0.4739098	0.7341742	0.6037996	0.6104187	0.7147978	0.4077395	0.7642256	0.4201651	0.8520481	0.6894712	0.2514940	0.5267862	0.0402013	0.7506664	0.7627772	0.5997238	0.8151810	0.6396826	0.5514118	0.5317160	0.3798903	0.7045820	0.8177650	0.8317552	0.1487274	0.7107217	0.7001282	0.6170592	0.4689372	0.4566596	0.0000000	0.3830420	0.7987609	0.7715889	0.0888288	0.5337475	0.7580127	0.9352304	0.7813232	0.6462319	0.7014143	0.8545627	0.7276339	0.6409768	0.6881910
0.6874455	0.1144219	0.6961654	0.6732787	0.4076820	0.4980763	0.6908781	0.6265933	0.6900245	0.8059069	0.5402115	0.8035840	0.4943239	0.7723616	0.8015869	0.2624364	0.6103942	0.0499748	0.6394457	0.6664948	0.5919243	0.6404106	0.6494613	0.2181655	0.6857050	0.4878697	0.6312861	0.7764432	0.7683263	0.2322053	0.7609959	0.7058176	0.5849040	0.4028798	0.4736520	0.7005560	0.0000000	0.6510500	0.8203127	0.0991057	0.5002422	0.7059416	0.7028250	0.7521551	0.5798906	0.6480580	0.7035235	0.6939540	0.6151785	0.7453271
0.6097000	0.0854875	0.6864097	0.7911179	0.4084855	0.5255527	0.5931326	0.6324569	0.6960348	0.6820091	0.3363700	0.6131573	0.3801605	0.8973022	0.8061550	0.1657677	0.7051916	0.0583726	0.6273743	0.8735661	0.6177125	0.5774279	0.7838898	0.5258353	0.5303701	0.4890472	0.7656109	0.7678313	0.8627459	0.2173525	0.7954198	0.6374876	0.8852907	0.4924958	0.3715794	0.8260291	0.3925433	0.0031278	0.7272021	0.0853726	0.6056243	0.7939431	0.7744986	0.6864297	0.6253425	0.6485014	0.6243813	0.5776651	0.5175890	0.6847067
0.6553791	0.1795829	0.7245278	0.7182625	0.4335527	0.6075984	0.6385187	0.6246575	0.5686415	0.7018304	0.4305271	0.7929979	0.5714438	0.6988742	0.7285150	0.2406983	0.6000283	0.0859718	0.6276288	0.7130507	0.5827032	0.6821884	0.7159751	0.3794268	0.5910552	0.4919950	0.6757604	0.6914836	0.8041361	0.2308615	0.7163971	0.8651647	0.7968728	0.2767333	0.4434631	0.6179939	0.3260837	0.6931403	0.0000000	0.1691422	0.5815058	0.6536576	0.7630048	0.6819893	0.8285515	0.5792367	0.8086634	0.5923732	0.5607760	0.7624966
0.7009116	0.1005689	0.6679058	0.8207546	0.3952588	0.4478384	0.5517758	0.6607399	0.6928341	0.8182346	0.4416007	0.8994104	0.5111773	0.8168967	0.8973868	0.1993835	0.6123989	0.0458777	0.7013793	0.7532086	0.5354961	0.5894609	0.8421447	0.4428666	0.6590678	0.3627385	0.7134145	0.6636772	0.5679893	0.2069989	0.7836185	0.6469849	0.7751266	0.3854557	0.4000807	0.7861991	0.3564714	0.8045851	0.8362598	0.0000000	0.4813896	0.7365859	0.7094255	0.7363379	0.5749873	0.5840132	0.7773944	0.5843442	0.4517692	0.7568557
0.5774856	0.1323570	0.8075575	0.6910163	0.2816273	0.4742985	0.6151826	0.5924519	0.6582777	0.5885406	0.4280728	0.8542050	0.5412371	0.7110174	0.7092759	0.2900440	0.6231334	0.0559553	0.7454118	0.7976882	0.4340995	0.7265030	0.6932918	0.4700196	0.5613084	0.3840682	0.7682296	0.7517840	0.7280117	0.2598208	0.7128023	0.7000751	0.6275927	0.4035916	0.4999011	0.7814195	0.4434354	0.6802913	0.6301402	0.0906498	0.0000000	0.8915024	0.7174766	0.7030820	0.7842923	0.6686967	0.7170914	0.5233896	0.5119684	0.7262990
0.7343707	0.1286478	0.8885914	0.7718594	0.2966624	0.5275339	0.5950574	0.6116723	0.6006761	0.7979432	0.4989884	0.7213984	0.4717882	0.6244974	0.7002900	0.2041551	0.7385657	0.0340676	0.7158665	0.6670075	0.5047204	0.6800282	0.7229534	0.3637950	0.6203327	0.4750352	0.7091718	0.9001211	0.7230994	0.2025981	0.6677309	0.6974946	0.6766558	0.3563556	0.5676593	0.7372886	0.4108057	0.7873062	0.7140179	0.1654921	0.5986138	0.0000000	0.7397452	0.8209360	0.6292409	0.7864529	0.8379345	0.4825470	0.5816226	0.7540049
0.6852866	0.1021961	0.7367850	0.7242361	0.3255889	0.5105192	0.7625925	0.6723674	0.6885060	0.6594139	0.3628398	0.7282877	0.4797114	0.7243375	0.8185335	0.2242636	0.6186315	0.0400719	0.6516744	0.7498579	0.4862846	0.7331697	0.7033582	0.3631658	0.6795828	0.4515009	0.6184942	0.7769211	0.6169370	0.2057450	0.8109797	0.7515014	0.8166148	0.4676268	0.5101000	0.8105707	0.4082630	0.6160786	0.9005113	0.1268056	0.5884687	0.7653237	0.0000000	0.7899170	0.7061569	0.5962938	0.7223377	0.5506900	0.5100636	0.6589829
0.6138582	0.0890567	0.7264690	0.7590788	0.3746731	0.3769864	0.6963268	0.6806908	0.6245986	0.6021637	0.3535256	0.6972622	0.5544612	0.7699761	0.8585761	0.2091837	0.6385696	0.0567674	0.7617289	0.9795104	0.4967457	0.6630323	0.8070275	0.4503107	0.5997914	0.4308483	0.6072502	0.7960042	0.7199217	0.1694979	0.6587026	0.6391854	0.7219889	0.3530211	0.4184144	0.7461004	0.3767835	0.7882654	0.6407616	0.1277381	0.4440302	0.7243056	0.7979782	0.0000000	0.6910868	0.6642154	0.8122807	0.5909913	0.6198505	0.7051193
0.8772778	0.1056224	0.6460064	0.6901509	0.4043941	0.5784893	0.5388346	0.5279820	0.6250696	0.9350128	0.3557498	0.6787432	0.4863945	0.7687448	0.7722706	0.1818218	0.7518319	0.0836666	0.6988211	0.8219924	0.4225199	0.7630989	0.7327121	0.4743933	0.4871372	0.2790437	0.7334973	0.7067147	0.7211634	0.2507350	0.6820644	0.7805725	0.7255252	0.4237174	0.2854991	0.7064850	0.3114887	0.8458667	0.7359189	0.1245422	0.5008571	0.7118269	0.6721408	0.7912116	0.0000000	0.8208584	0.6255255	0.6080475	0.3868310	0.6771266
