pepA	azuC	crp	melR	prpR	rhaS	mtlR	zraR	fucR	ascG	lsrD	tnaA	mtlA	fucI	hofB	trxA	yhfA	malY	kbaZ	malK	cyaR	dadX	prpE	mtlD	agp	lsrC	araA	rhaD	entD	xseA	ykgR	glgA	hofC	fiu	modA	cirA	htpG	dksA	modC	gdhA	sfsA	zraP	dsdA	zraS	fbaA	agaV	fucA	glgS	fucU	glpE
0.7380380	0.1042266	0.7478352	0.7937037	0.3477259	0.5128369	0.6226877	0.5554250	0.6642866	0.7207645	0.4962860	0.6839643	0.3867282	0.6767353	0.7641821	0.1767506	0.6887651	0.0428537	0.7146647	0.0000000	0.4269072	0.6337723	0.7328236	0.4161785	0.5966476	0.4592217	0.7059391	0.7877920	0.8342645	0.1593621	0.7834895	0.6266179	0.7763739	0.4013773	0.5276657	0.7554447	0.4973971	0.6997911	0.7034045	0.0821305	0.5531932	0.6969742	0.6173897	0.6801378	0.6797883	0.7953252	0.7404430	0.5465175	0.4615450	0.7777735
0.7285735	0.1315067	0.8218021	0.7700963	0.3598637	0.4829255	0.5864616	0.6842306	0.6647286	0.8397765	0.3413364	0.7494989	0.5993458	0.6998126	0.7499918	0.2205274	0.8268696	0.0610837	0.7382619	0.6211394	0.0000000	0.7216916	0.8056955	0.3669865	0.6243698	0.3588029	0.7515637	0.6935545	0.7652953	0.3249588	0.7864048	0.7638702	0.6659612	0.3402401	0.4634150	0.7510753	0.4004850	0.7561340	0.8535814	0.1787911	0.4782444	0.6561988	0.7358393	0.8568460	0.6901935	0.6634197	0.8290387	0.5068239	0.4666054	0.8778540
0.8336700	0.1080555	0.6771976	0.6873730	0.3542312	0.5588152	0.6067511	0.7489063	0.5552730	0.6641702	0.3985494	0.8241534	0.4434216	0.7784591	0.6809023	0.2702986	0.7004124	0.0299239	0.7559137	0.7023634	0.5658460	0.0000000	0.7141824	0.3826679	0.4654790	0.5186600	0.6353978	0.6699166	0.7173433	0.2192123	0.7462955	0.6756965	0.7189797	0.4604079	0.4165211	0.7318224	0.5468036	0.7726272	0.7282452	0.1618449	0.4954111	0.7421960	0.7439169	0.8702218	0.6183159	0.6718402	0.8202524	0.5932570	0.5140430	0.6083805
0.8344817	0.0920048	0.7707431	0.7027439	0.4687168	0.5454310	0.5990632	0.6144494	0.6048393	0.8250408	0.3774514	0.7759067	0.4638929	0.6121160	0.7558752	0.2166699	0.6485293	0.1152299	0.5475607	0.8007431	0.5199880	0.6630409	0.0000000	0.4404438	0.5144162	0.4398992	0.8036165	0.7853820	0.8500855	0.1539843	0.6463515	0.6010106	0.8036792	0.3571032	0.5052694	0.6575249	0.3530139	0.7618139	0.8406405	0.1570925	0.4559546	0.9044526	0.6820874	0.8567361	0.7458231	0.6726220	0.7907825	0.6663727	0.5794604	0.6651845
0.7651350	0.0714438	0.8148648	0.7119015	0.3796532	0.5482967	0.7199057	0.7131343	0.6922147	0.7246913	0.4493820	0.6954121	0.5175878	0.7183656	0.7181723	0.1654637	0.6473519	0.0623867	0.8828287	0.6895939	0.5436814	0.7778519	0.8444744	0.0000000	0.6085901	0.3994054	0.7270788	0.7992661	0.7894543	0.1477922	0.6523817	0.8261250	0.6476796	0.4435314	0.4999942	0.6542873	0.3181212	0.7473733	0.7567561	0.1670872	0.6002946	0.7862556	0.6491828	0.7713081	0.6221374	0.7587856	0.6776505	0.5495929	0.5382151	0.5601446
0.7408269	0.1720081	0.7373955	0.7408994	0.3875008	0.6503110	0.5785603	0.6049514	0.5942808	0.7043024	0.4158201	0.7166858	0.5008994	0.8430595	0.7516546	0.2165294	0.5916073	0.0623475	0.7161870	0.8550646	0.5959528	0.8207243	0.6644784	0.4648052	0.0000000	0.3970659	0.6915072	0.7500000	0.7863208	0.1962911	0.6948432	0.8151052	0.8022674	0.5152885	0.4263719	0.7903383	0.4155481	0.7047728	0.7682893	0.1280501	0.4206249	0.5837240	0.7480422	0.7380365	0.6852115	0.5834676	0.6592173	0.5868532	0.5173747	0.6589513
0.7867471	0.1311619	0.8302708	0.7768748	0.4174449	0.5482288	0.5076225	0.4686553	0.6748773	0.8361938	0.4954240	0.7414061	0.5510439	0.7494888	0.7664230	0.1874376	0.7835068	0.0363164	0.6760534	0.8090506	0.5749165	0.7225534	0.8449090	0.3645104	0.7014820	0.0000000	0.8125501	0.7568824	0.7112195	0.1753501	0.7013607	0.5652027	0.7626464	0.4060723	0.4482538	0.7814750	0.4037912	0.8313821	0.7511946	0.1299750	0.5830730	0.6590429	0.6628792	0.7790867	0.6876745	0.6418271	0.7626094	0.5780020	0.5810289	0.7632659
0.7480392	0.0696921	0.8740341	0.7100538	0.4062963	0.4332716	0.7936954	0.6095348	0.6296546	0.6875579	0.4169924	0.7121481	0.4344329	0.7511874	0.7599083	0.2283440	0.6033027	0.0372785	0.7563461	0.7486255	0.5487367	0.8305603	0.7706153	0.4523588	0.5903693	0.5482101	0.0000000	0.7049360	0.7140838	0.1902058	0.6551686	0.7861939	0.7379783	0.5223075	0.5410739	0.6973354	0.3433994	0.7591562	0.6969769	0.1531119	0.5758017	0.8123094	0.6756252	0.8470212	0.6554475	0.6227373	0.8186380	0.5008460	0.5241829	0.8884200
0.7497176	0.1432685	0.6686085	0.8143863	0.3154013	0.5138810	0.6168724	0.5304580	0.6331722	0.7664392	0.3150099	0.6393763	0.4651543	0.8069184	0.6592852	0.2183700	0.8853078	0.0849626	0.6980928	0.7295828	0.5749772	0.7932495	0.7268310	0.5059739	0.6742698	0.4491233	0.6037955	0.0000000	0.5882430	0.2343746	0.8022316	0.7355702	0.6437157	0.5637052	0.4693457	0.8118375	0.4043915	0.8337816	0.8973156	0.2245617	0.5545403	0.9473559	0.7367923	0.7966126	0.7867523	0.6593685	0.7260026	0.5690307	0.4402507	0.7757208
0.7001832	0.0714443	0.7951109	0.7732432	0.3830482	0.5383074	0.7997340	0.8003137	0.6720087	0.8130878	0.4618298	0.8799745	0.5315824	0.7187709	0.7849017	0.1945506	0.6053818	0.0350112	0.7942410	0.7736693	0.6843428	0.7475297	0.6643871	0.3661399	0.5963630	0.4618781	0.8025400	0.7307700	0.0000000	0.1232877	0.7155124	0.6220025	0.7770756	0.3903694	0.4632015	0.7928569	0.4161582	0.7856618	0.7756942	0.1172112	0.5468194	0.7355249	0.7478927	0.6707024	0.8130948	0.7130221	0.7450439	0.6197408	0.5520702	0.7001238
0.6614931	0.1203970	0.7403170	0.7610244	0.3210262	0.5425639	0.7501381	0.6018063	0.6819093	0.7379945	0.4146049	0.7409740	0.4692522	0.7574979	0.5889081	0.2537040	0.6217107	0.0600523	0.8180203	0.8015036	0.6712081	0.7177935	0.8147976	0.5108434	0.5295285	0.4733381	0.8187457	0.7682990	0.8495858	0.0000000	0.6607673	0.7842937	0.6376582	0.4597168	0.5743809	0.7505847	0.4022690	0.7260017	0.6990951	0.1341980	0.5097689	0.7281756	0.6577459	0.7023159	0.6156691	0.6529554	0.6457401	0.6227791	0.5918573	0.7882509
0.7554383	0.1230475	0.7552389	0.8509068	0.3907236	0.5906999	0.6234848	0.5256683	0.5663972	0.7429429	0.2301767	0.7491307	0.5464850	0.8821887	0.8529361	0.2084124	0.6418904	0.0692679	0.6705218	0.8149842	0.4701263	0.7370583	0.8496507	0.4199393	0.6654394	0.3526764	0.7982986	0.8172598	0.7398823	0.3134537	0.0000000	0.6778480	0.7771140	0.3748239	0.3542643	0.7992368	0.3460325	0.7620112	0.7286224	0.1234001	0.4509900	0.7597894	0.8155875	0.7393534	0.6044742	0.7507295	0.7396261	0.5258136	0.5090657	0.8112301
0.7170059	0.0692964	0.5849657	0.6866714	0.4643165	0.4625374	0.6684029	0.7695720	0.6364175	0.7881225	0.4183969	0.7130210	0.3713705	0.7748558	0.7514479	0.2609225	0.7087728	0.0759190	0.7109228	0.8065890	0.4610628	0.7521534	0.7995953	0.3266879	0.6529263	0.3827557	0.7621343	0.8214652	0.7536581	0.2013472	0.6691800	0.0000000	0.7519713	0.4064631	0.4261342	0.6370717	0.3004337	0.8390825	0.6301603	0.1395035	0.4596922	0.7714037	0.7272253	0.7334546	0.5672360	0.6359844	0.7972338	0.5526623	0.6152884	0.8005730
0.6746196	0.0776563	0.6998902	0.7730824	0.3750221	0.5879079	0.5683217	0.5719818	0.4987503	0.7496218	0.3764776	0.7578266	0.4876469	0.7478375	0.6886267	0.2895260	0.6574042	0.0747454	0.6194954	0.8919532	0.5196181	0.6127880	0.8220651	0.3172971	0.6007762	0.5135837	0.7519549	0.7240763	0.6549994	0.1965241	0.7112282	0.6950667	0.0000000	0.4169934	0.3733483	0.8193651	0.5027752	0.7244794	0.7724124	0.1193372	0.6379161	0.7294308	0.7094095	0.7002426	0.6205298	0.6280926	0.7926990	0.5807123	0.4863625	0.7017234
0.7400357	0.1491198	0.7271869	0.8027039	0.4195699	0.5507449	0.7005654	0.5845978	0.6496222	0.7433322	0.3515697	0.8433985	0.5069677	0.8041444	0.7266538	0.2638310	0.5789764	0.0624247	0.8054235	0.8149791	0.6246417	0.8847230	0.7070928	0.4765928	0.6808890	0.4663981	0.7841726	0.6637893	0.7407875	0.2772762	0.6923272	0.6528908	0.7046848	0.0000000	0.4385211	0.9928367	0.3064679	0.7609317	0.6387208	0.0908272	0.5427736	0.7850428	0.7314750	0.8229893	0.5831422	0.6347196	0.7571196	0.6319777	0.5902099	0.7781966
0.7063766	0.0878321	0.7986716	0.7922589	0.3787043	0.4576528	0.6375636	0.5718335	0.6114182	0.7051067	0.3594428	0.6860407	0.4470108	0.7002218	0.6439688	0.2378673	0.5900163	0.0460873	0.8429773	0.8599787	0.4471145	0.6378377	0.6211404	0.4058744	0.4802830	0.4687292	0.7452316	0.8164642	0.6789479	0.1832453	0.7260258	0.8448257	0.7193270	0.3747855	0.0000000	0.8366119	0.3417474	0.7063510	0.6665401	0.1460244	0.5043679	0.5651871	0.8606761	0.8469751	0.6530987	0.6573912	0.7365393	0.5378467	0.5230389	0.7871110
0.6752384	0.0853305	0.8719709	0.7224571	0.4094516	0.6410819	0.6524243	0.7090547	0.5288409	0.7146433	0.3938948	0.7786608	0.4132031	0.6564567	0.8122448	0.1881886	0.6409666	0.0507450	0.6423595	0.8519843	0.6950338	0.7854961	0.6753333	0.4186580	0.6225882	0.4205284	0.8609467	0.7562827	0.6641830	0.2430189	0.6310767	0.7731970	0.6953026	0.4516757	0.4649165	0.0000000	0.3147957	0.6900194	0.8125888	0.1525923	0.5605709	0.7316472	0.9321684	0.8354802	0.7649115	0.7344040	0.8472859	0.6078621	0.5768583	0.7413304
0.7344234	0.1099498	0.7926698	0.7184405	0.3677060	0.5395193	0.5788768	0.6161243	0.5413398	0.7404431	0.3834447	0.7786655	0.4428584	0.7878004	0.7576749	0.2326555	0.5716494	0.0461490	0.7755077	0.8818418	0.5925034	0.7946907	0.7574161	0.3827625	0.5527884	0.4466370	0.7889878	0.7302332	0.7319610	0.2046791	0.8259340	0.8606656	0.7171518	0.3951143	0.4673976	0.7009834	0.0000000	0.7997420	0.7387009	0.1088010	0.5587315	0.7626617	0.7346690	0.7037915	0.7375141	0.8203288	0.7490800	0.5023507	0.5105699	0.6658556
0.6113834	0.1158784	0.8076525	0.7184198	0.4420152	0.5641328	0.4999239	0.6616775	0.6637604	0.7242386	0.3588459	0.6422348	0.5089359	0.7948223	0.8222929	0.2093837	0.6369474	0.0248240	0.7111652	0.7238645	0.7063313	0.6238729	0.6807639	0.3887235	0.5502224	0.4646906	0.8111928	0.6730542	0.7829461	0.1828510	0.7832308	0.5988342	0.7278747	0.4279640	0.4710694	0.8643036	0.3532331	0.0000000	0.7690964	0.1157845	0.6008429	0.7999152	0.6800454	0.7244998	0.6697898	0.6882922	0.8064166	0.4563250	0.5510189	0.7197527
0.6999374	0.1434912	0.6759061	0.8729256	0.4092988	0.5446014	0.6491174	0.6486446	0.5242700	0.7832764	0.4022187	0.6832282	0.5275947	0.6003497	0.7205007	0.2254833	0.6424827	0.0622575	0.6364634	0.6455711	0.5290675	0.7597413	0.7844630	0.4084203	0.6256979	0.4566531	0.7765094	0.7139505	0.7425675	0.2284194	0.7374083	0.7221250	0.5521444	0.3588446	0.5128075	0.6672469	0.3611693	0.6751032	0.0000000	0.1473958	0.5517184	0.8869425	0.7780578	0.7348367	0.6154316	0.5390227	0.6775904	0.6239733	0.5323175	0.7979278
0.7261846	0.0819627	0.7961344	0.8201428	0.3881428	0.5275578	0.5808378	0.5556757	0.6024938	0.7809132	0.4004414	0.6808322	0.4247839	0.7405425	0.8235219	0.2111243	0.6344205	0.0349210	0.7993381	0.7937587	0.5491620	0.5925229	0.7440159	0.3325401	0.6138313	0.4622456	0.6527338	0.7332820	0.7083941	0.2430139	0.7755977	0.7956979	0.7894587	0.3414489	0.5075981	0.8391008	0.3602491	0.6437588	0.7148197	0.0000000	0.5176797	0.6529537	0.7953466	0.6530690	0.7937045	0.5966911	0.7593378	0.5336888	0.4261936	0.7672839
0.6256595	0.0838592	0.7028850	0.6017800	0.3414798	0.4282901	0.6684271	0.5527240	0.6334836	0.8003769	0.3642256	0.6704946	0.5156296	0.7239009	0.6479442	0.2372774	0.7344978	0.0737470	0.6526452	0.7698729	0.6331983	0.6943333	0.6864543	0.4196428	0.5330219	0.4369137	0.8724207	0.8324722	0.6526028	0.2163207	0.7041276	0.8357779	0.6869945	0.3914996	0.4119949	0.7832987	0.3915003	0.7107784	0.7153259	0.1740857	0.0000000	0.7440767	0.7220028	0.7004357	0.6001104	0.8883731	0.5910334	0.6378880	0.5223869	0.7269675
0.7278381	0.0999144	0.9025018	0.7899288	0.4898755	0.5630990	0.5711684	0.5331044	0.5654689	0.8058418	0.3970482	0.7347850	0.5677507	0.6673730	0.6870979	0.2369977	0.6167257	0.0696220	0.6662769	0.7443450	0.4848643	0.8163138	0.7844703	0.3620385	0.5493394	0.4694382	0.7666004	0.6888460	0.6938919	0.2290977	0.8056179	0.7078912	0.7477270	0.5593748	0.4362719	0.6290781	0.4902064	0.7057660	0.7165979	0.1277817	0.4965476	0.0000000	0.7459737	0.6315357	0.7479195	0.6605730	0.7139692	0.6880900	0.5055870	0.8416868
0.6999909	0.1328197	0.7713948	0.8227531	0.3694537	0.5974886	0.6595386	0.5369134	0.6075953	0.7435917	0.4865939	0.7564125	0.5098446	0.6879565	0.7711529	0.2838344	0.5100182	0.0740499	0.6387934	0.6939326	0.5146940	0.6882387	0.8612678	0.3840211	0.5592351	0.4784225	0.7549297	0.9528231	0.8032386	0.2475249	0.7290810	0.8163400	0.8987301	0.3796591	0.5035637	0.7660837	0.3209597	0.7312077	0.7862698	0.1089434	0.5717396	0.7170387	0.0000000	0.7951344	0.6770367	0.7141842	0.6582259	0.5571716	0.6830079	0.7555114
0.8163283	0.0970668	0.7528293	0.7298227	0.4142698	0.5004964	0.6669355	0.7497469	0.5961771	0.7376054	0.3521510	0.6392209	0.4525592	0.7995400	0.6050684	0.2560374	0.6731884	0.0623552	0.7849222	0.8176429	0.6114089	0.7285243	0.7562370	0.4539838	0.5594327	0.4170713	0.7079914	0.7794863	0.6463892	0.1564398	0.6725703	0.8339670	0.7779422	0.4275036	0.5665630	0.7129240	0.3966966	0.7424568	0.5910242	0.1747509	0.5976879	0.7776654	0.6839200	0.0000000	0.5910605	0.7345983	0.6419209	0.6199710	0.5356952	0.8926303
0.8003622	0.0970390	0.8224907	0.6963465	0.2944190	0.5782407	0.5855143	0.5711154	0.5124806	0.7456746	0.4998477	0.6503018	0.4433704	0.8253717	0.6908060	0.2166455	0.6975149	0.0521299	0.7292778	0.7507118	0.4515704	0.7234182	0.9372898	0.4403060	0.6084877	0.3640237	0.7687810	0.7673602	0.8689779	0.3507925	0.7279805	0.6241871	0.5434367	0.3623174	0.4036152	0.7448714	0.3144844	0.8396024	0.7376326	0.1501445	0.4636365	0.7031919	0.7035342	0.7371909	0.0000000	0.7067360	0.6723001	0.6157973	0.5693920	0.9098632
