pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
0.9971565	0.5577259	0.9956849	0.2446155	0.9569306	0.5604940	0.9331295	0.6768661	1.0389530	0.9490684	1.0269400	0.9176928	0.7420199	0.5455460	0.7943891	0.6192223	1.0211040	0.1662199	1.0208672	0.8793093	0.9633873	0.5877816	0.8219926	0.7419958	0.6608096	0.9093151	0.8381713	0.6360884	0.9270266	0.0983785	0.6538854	1.0054124	0.8458752	0.8530692	0.8147565	0.7182537	0.9623381	0.5585040	0.9232045	0.6307031	0.8293363	0.9545634	0.9446243	1.0165834	0.6926930	1.0837281	0.8166889	0.3407910	0.5474484	0.3123939
1.0711658	0.5347752	0.9884076	0.2210407	0.9399999	0.5259068	0.9352846	0.6264002	0.9790770	1.0161102	1.0705327	0.8769080	0.6260683	1.0222098	0.3608812	0.6757590	1.0322204	0.2100607	1.1253800	0.9113887	0.9776284	0.4283092	0.9085113	0.7127119	0.6701106	0.9942754	0.9798784	0.4644701	0.9988283	0.1026419	0.5263445	0.8307591	0.8359230	0.7213474	0.7493391	0.6046401	0.9735181	0.4839657	0.8878242	0.6157780	0.6814718	1.0550362	0.9454304	0.8537607	0.6726581	1.0063976	0.7996941	0.4260196	0.6263264	0.3145186
1.0764046	0.5325184	0.9946973	0.2102020	1.0695540	0.4741666	0.8197613	0.7002330	0.9792887	1.0489672	1.0467474	0.9608896	0.6781349	0.9678755	0.8586556	0.3832943	0.9624819	0.1379950	1.0468913	0.9907568	1.0503048	0.4829960	0.9127020	0.7748960	0.8154967	0.9805523	0.9466750	0.5545597	1.0256786	0.0957089	0.5693227	0.9431248	0.9213728	0.7256586	0.8640303	0.7290501	1.0008443	0.5411979	1.0422729	0.6677715	0.6681478	0.9141101	0.9774538	0.9978307	0.7479989	0.9933691	0.8009564	0.3860621	0.5556099	0.3195044
1.0322363	0.5184484	0.9992917	0.2174767	1.0173113	0.5106722	0.9350145	0.7386453	1.0170053	0.9435412	1.0962752	1.0387960	0.6383753	1.0188441	0.8490103	0.6692074	0.5129608	0.1337496	0.8624511	1.0453752	0.9615474	0.4881526	0.9853823	0.8103896	0.7500083	1.0060268	0.9932704	0.5874515	1.0082885	0.0975770	0.5762838	0.9650134	0.8975979	0.7861117	0.8159508	0.6894825	1.0494258	0.5822902	1.0383718	0.6222440	0.7329213	1.0844013	1.0535152	0.9898368	0.7311256	0.9478361	0.8219510	0.3898819	0.5873778	0.2892538
1.0009109	0.5602603	1.1103964	0.2398993	0.9972875	0.5524373	0.9324705	0.7612907	0.9517921	0.9967694	0.9934597	0.9798949	0.7054613	1.0561966	0.8134405	0.6152828	1.0303955	0.0768554	1.0399263	0.9475019	0.9908500	0.5883762	0.9858138	0.8172562	0.7313003	0.9824098	0.9235105	0.6200512	0.9959770	0.1302503	0.6440198	0.9183509	0.9613677	0.8982252	0.7731511	0.7384222	0.9893963	0.6357354	0.9876392	0.6153500	0.7887598	1.0162237	1.0088051	1.0049772	0.6973974	0.9359513	0.7763299	0.4307181	0.5672786	0.2219885
0.9827501	0.5180206	0.9672199	0.1982629	1.0276815	0.5445719	0.8948248	0.7726182	1.0734154	1.0019886	0.9677518	0.9807423	0.7135186	1.0958128	0.7914826	0.6861535	0.9382823	0.1486909	0.4712479	0.9484195	0.9781549	0.5343666	0.8598588	0.9004588	0.7579595	0.9105767	0.8960478	0.5113548	1.0196257	0.1011397	0.6933578	0.9763898	0.9615969	0.8065372	0.9105546	0.6726887	1.0243633	0.5628135	0.9831298	0.6884874	0.6951259	1.0010744	0.9251736	1.0355191	0.7144816	0.9815839	0.7431255	0.4306544	0.5731188	0.2591856
1.0174150	0.5680284	1.0777708	0.1646379	0.9665258	0.6071688	0.9591071	0.7466615	1.0424491	1.0888871	0.9640140	0.9585218	0.7334483	1.0860731	0.8352958	0.7311214	0.9023301	0.1439868	1.0427715	0.5114971	0.9713026	0.6562760	0.8858516	0.7857537	0.6905058	0.9310297	0.9934883	0.6012004	1.0319212	0.0866430	0.6249036	1.0535632	0.9321194	0.8559060	0.8638183	0.7608315	0.9811523	0.5916169	0.9366001	0.6973087	0.7466263	0.9807430	1.0359644	0.9949879	0.7655031	1.0105862	0.7447133	0.3766115	0.5738962	0.2996226
0.8820044	0.5205151	0.9560185	0.2150559	0.9459126	0.5245610	0.9538648	0.7343730	1.0628351	0.9483450	1.0114389	1.0044530	0.6052199	1.0040976	0.8336060	0.6980575	1.0090504	0.1532016	0.9827587	0.9840993	0.5119947	0.5217676	0.8465015	0.8120208	0.7236190	0.9416992	0.9916807	0.5964611	0.9610045	0.1154765	0.6666869	0.9707559	0.9635853	0.8451670	0.8233595	0.7568979	1.0358337	0.6283475	0.9298492	0.6244018	0.7568090	1.1014632	0.9951735	0.9173068	0.6414346	1.0291133	0.6204877	0.4721766	0.5805917	0.3222077
0.9163982	0.5808479	1.0672375	0.2418258	1.0630936	0.5688785	0.8954156	0.7515609	1.0545371	0.9946873	0.9939547	0.9108343	0.6222971	1.0622337	0.8273047	0.5841845	0.8585541	0.1453526	0.9821609	0.9184312	1.0136055	0.3025597	0.9608291	0.8769924	0.6800104	0.9577248	0.9282196	0.5927062	0.9128448	0.1065867	0.6437777	0.9670384	1.0123817	0.8704078	0.7972868	0.7396330	0.9919779	0.5752955	0.9625200	0.6034693	0.8530259	1.1434671	1.0124937	0.9664296	0.6781223	0.9777073	0.7054800	0.3842660	0.5965248	0.2691844
1.0580076	0.5543147	1.0529264	0.2062532	0.9571890	0.5376335	0.9420242	0.7222422	0.9973482	0.9234042	0.9513936	0.9252084	0.6646009	1.0386793	0.8663422	0.5969626	0.9493862	0.1566149	1.0098981	0.9722715	1.0358703	0.6047326	0.4449457	0.7867704	0.7570335	0.9267647	1.0091006	0.5723259	0.9253956	0.1118555	0.6794787	0.9706767	0.9514055	0.8546197	0.7789888	0.7470087	0.9323333	0.6036894	1.0470756	0.6346651	0.7686340	0.9186960	0.9082775	0.8460716	0.6234985	1.0487399	0.7585547	0.4086424	0.5915120	0.3159247
1.0556861	0.5124427	1.0683816	0.1875686	1.0496021	0.5079215	1.0009879	0.7602690	0.9698083	0.9709238	1.0487710	0.9863262	0.6670726	1.0270953	0.8322418	0.6459948	0.9859696	0.1637648	0.9576060	0.9810504	0.9854987	0.6096404	0.9324343	0.3633835	0.7344495	0.9887505	1.0100951	0.5116990	1.0524271	0.1134540	0.6638275	1.0285108	0.9749910	0.8699007	0.7793503	0.6382747	0.9975847	0.5736627	0.9699210	0.6152491	0.7433943	1.0297881	0.9919201	0.9625778	0.7430124	1.0166443	0.7109417	0.3405614	0.5070812	0.2501885
0.9805390	0.5377337	0.9563408	0.2349362	1.0154444	0.5401465	0.8190461	0.6929432	0.8813218	1.0822732	1.0045551	0.9459937	0.6382957	0.9762802	0.8577366	0.6982777	1.0212597	0.1201693	1.0092595	0.9891840	1.0044781	0.6229111	0.9713441	0.8018446	0.3692372	1.0359758	0.9484153	0.5838530	0.9662268	0.0990572	0.6510112	0.8482194	0.9405986	0.7895498	0.8378141	0.7704611	1.0485267	0.5454631	0.9986015	0.6267805	0.8577231	0.9934291	1.0471890	0.9641125	0.7708834	1.0254710	0.8391817	0.3978238	0.6426298	0.2915269
0.9762486	0.5087939	1.0217563	0.1645870	0.9285135	0.5087866	0.9531520	0.7576897	1.0157270	1.0193108	0.9756994	0.9666326	0.6596739	0.9943399	0.7718809	0.6745354	1.0187497	0.1638030	1.0162981	0.8692104	1.0582630	0.5737041	0.9029537	0.7423527	0.6767568	0.4676737	0.9011296	0.5578967	0.9544218	0.1148355	0.6522091	0.9062844	0.8791271	0.8609129	0.8282300	0.6558911	1.0438653	0.5644322	1.0373885	0.6085466	0.7403680	0.9927289	0.9504999	1.0176265	0.7502457	1.0282860	0.7570304	0.4480391	0.6767731	0.2360364
1.0167401	0.5039174	0.9276550	0.1972880	0.9713894	0.5529063	0.8559097	0.7061992	0.9856471	1.0502983	1.0027004	0.9111189	0.6299467	0.9455654	0.8391641	0.6813377	1.0098107	0.1733773	0.9771207	0.8644712	1.0129232	0.4471095	0.9365466	0.7698546	0.7867779	0.8841132	0.5111009	0.5192733	1.0737147	0.1215100	0.4909533	1.0042955	0.9121235	0.8109534	0.7847048	0.6488821	0.9948770	0.5209528	1.0706180	0.6119392	0.6486349	0.9895457	1.0609827	1.0566122	0.7185153	0.9632566	0.7174301	0.3874647	0.5514091	0.3190319
1.0003538	0.5040787	1.0163545	0.1821266	1.0009979	0.5518413	0.8671525	0.6834762	0.9792859	0.9929770	0.9847118	0.9545510	0.6856704	0.9753385	0.7553079	0.6611732	1.0569268	0.1535400	0.9213507	0.9590199	0.9898247	0.6164488	0.9166370	0.8848468	0.7928945	0.9464268	1.0337827	0.2775124	0.9866649	0.0965023	0.6350130	1.0280695	0.9637008	0.9719728	0.9335314	0.7319151	0.9886171	0.6220608	0.9525315	0.6412425	0.8296725	0.9937227	1.0567291	0.9946824	0.6178464	1.0093727	0.7289131	0.3988921	0.5351665	0.2939243
1.0507204	0.5316319	1.0595698	0.2540072	0.9768190	0.5127187	0.8665308	0.7193795	1.0194632	1.0483812	1.0096046	0.9472340	0.6194403	1.0377516	0.8138803	0.5744751	0.9378121	0.1640763	1.0751196	0.9571671	0.9610130	0.5908201	0.9327938	0.7793274	0.7667096	0.7811363	1.0823698	0.5330623	0.5344914	0.0964236	0.5708708	0.9147286	0.9924555	0.8220998	0.7884578	0.7040109	1.0158487	0.5893828	0.9450199	0.6052588	0.8340291	0.8857149	1.0046935	0.9847732	0.6992528	1.0097110	0.7928204	0.3668842	0.6087843	0.3177666
0.9183386	0.4623075	1.0048072	0.2169230	1.0357390	0.5196477	0.8925620	0.7538347	1.0467159	1.0494431	0.9910367	0.9096090	0.6269652	0.9881565	0.8333066	0.5922556	0.9961784	0.1794914	1.0405207	1.0229968	0.9853545	0.5409583	0.9456693	0.8320996	0.6705525	0.9491682	0.9411770	0.5099248	0.9289061	0.0514088	0.5941777	1.0028927	0.9623308	0.8155461	0.8436837	0.6543384	1.0102858	0.5603301	0.9454565	0.6025277	0.7119685	1.1180296	0.9716355	1.0094937	0.6999790	0.9014971	0.7203525	0.4085199	0.5821011	0.2983198
0.9183846	0.5150775	1.1167742	0.2027735	0.9473821	0.5142324	0.9342667	0.7047312	1.0575708	1.0141569	1.0160951	1.0303392	0.6465399	0.9733794	0.8333391	0.6993278	1.0324378	0.1773865	0.9212907	0.9606586	1.0322150	0.5064818	0.9305583	0.8352891	0.6841206	0.8675406	0.9417052	0.6280394	0.9706608	0.1356542	0.3040656	0.9334084	0.9818292	0.8052310	0.8461197	0.6099552	1.0217909	0.6112738	1.0090031	0.5844749	0.7417528	1.0207453	0.9584735	0.9513443	0.8335817	1.0995138	0.7756363	0.3541429	0.5751594	0.3333331
0.9982880	0.5195104	0.9903459	0.1645883	1.0446052	0.6060226	0.9930622	0.7121451	1.0006219	0.9818044	1.0742971	0.9495625	0.6156115	1.0188754	0.7530262	0.7564121	1.0056726	0.1554120	0.9503854	0.9956462	0.9954372	0.6232879	0.8794173	0.7773744	0.6972666	0.9632432	0.9053897	0.5381827	0.9821653	0.0925493	0.6213501	0.4917924	0.8890748	0.8762784	0.9094552	0.7516653	0.9785100	0.5245748	1.0099165	0.6272978	0.8176179	1.0200905	0.8878598	1.0168771	0.6735920	1.0297877	0.7357159	0.4354139	0.6131338	0.2713504
1.0285952	0.5533975	1.0060592	0.1909371	1.0790553	0.5789551	0.8593467	0.7965480	0.9611442	0.9643104	1.0392170	0.9389065	0.6747496	0.9800053	0.7915559	0.7043187	0.9550586	0.1774108	1.0262481	1.0188525	1.0180656	0.5769018	0.8892416	0.7653508	0.6500991	0.8892301	0.9976416	0.5338390	0.9708922	0.1142715	0.6917363	1.0101227	0.4442565	0.8417803	0.8336678	0.7550178	0.9265239	0.5285580	1.0504738	0.6315625	0.7729765	0.9504199	0.9630713	1.0189141	0.6721152	1.1267807	0.6733960	0.3891458	0.6538961	0.3064624
1.0225973	0.5367813	1.0192449	0.2095753	0.9822565	0.5477609	0.9225567	0.6531612	0.9784294	1.0000132	1.0043911	0.9192474	0.6342224	1.0177378	0.8865423	0.6950632	0.9365737	0.1920277	0.9582161	0.9407144	0.9568739	0.5453601	1.0060631	0.8496254	0.7738314	0.8843526	0.9564140	0.5375767	1.0107248	0.1316768	0.6149932	1.0060510	0.8919388	0.4095246	0.7875645	0.6815676	1.0003464	0.6047996	0.9798767	0.5777041	0.7403487	1.1298720	1.0706181	1.0151941	0.7077586	1.0671602	0.7361642	0.4373101	0.5805284	0.2976817
1.0525147	0.4834356	1.0043276	0.2019771	1.0370165	0.5362234	0.9247789	0.7546311	1.0056253	1.0053077	1.0539771	0.8971094	0.6367459	0.9677119	0.7767224	0.6456336	0.9081336	0.1334747	0.9770711	1.0008275	1.0702253	0.6518633	0.8646295	0.7737711	0.7129916	0.9676347	0.9891094	0.4728005	0.9594074	0.1315853	0.6436456	1.0027035	0.9050024	0.9402086	0.4157096	0.7202402	0.9762814	0.6250084	0.9963163	0.5912696	0.8343326	1.0881659	1.0690309	0.9704266	0.6968338	0.9259994	0.7761846	0.4074352	0.5201472	0.3010050
1.0968983	0.5434984	1.0181521	0.1737048	0.9520486	0.5626305	0.8638258	0.6725995	1.0601566	0.9581841	0.9058235	0.9498786	0.6787848	0.9831002	0.7934323	0.6766000	0.9594785	0.1948508	0.9738603	1.0411448	0.9377441	0.4876786	1.0104443	0.8094066	0.7421148	0.8515350	0.8823442	0.5535631	0.9319477	0.1100261	0.6267000	0.9853808	0.9271662	0.9007824	0.7646591	0.3923737	1.0551875	0.5455613	0.9849043	0.6261940	0.7454949	1.0210941	1.0424912	0.9534495	0.6954508	1.1355975	0.7104080	0.4284714	0.5365870	0.2665434
1.0347590	0.5230188	1.0673638	0.2373261	0.9430422	0.4913436	0.8957630	0.6523791	1.0362243	0.9504440	0.9624585	0.8561370	0.6745098	0.9692469	0.8123423	0.6256865	1.0187564	0.1502211	0.9810090	0.9894880	0.9096446	0.5483935	0.9601233	0.8383378	0.7415762	0.9787963	0.8676730	0.6519342	0.9334770	0.1001260	0.6120342	0.9832531	0.8775406	0.8396751	0.7764053	0.6644083	0.5008153	0.5735313	1.0182628	0.6567962	0.7458525	1.0035123	1.0654976	0.9886457	0.7729733	1.0410258	0.7112068	0.4338594	0.5620592	0.3017697
1.0468919	0.4924025	0.9631832	0.2022859	1.0893835	0.5480781	0.9540920	0.7219108	1.0430186	1.0257165	0.8931564	0.9079443	0.7165029	0.9596004	0.7375522	0.7077671	0.8915120	0.1458467	0.9910986	1.0329534	0.9795434	0.5765985	0.8664809	0.8310363	0.7793512	0.9672212	0.9168748	0.5666110	1.0227306	0.1360807	0.5864308	0.9924246	0.8953642	0.8989487	0.8329894	0.6489195	1.0331323	0.2807865	1.0015399	0.6017140	0.8035742	0.9192893	1.0024838	1.0354757	0.7134268	1.0299235	0.7437745	0.3026030	0.5625193	0.2758259
0.9673301	0.4966533	0.9118314	0.2172023	1.0310196	0.4851959	0.8780754	0.6830207	0.9952457	1.1387766	1.0500825	1.0130871	0.6423419	0.9925608	0.8743695	0.6858426	1.0669538	0.1882034	1.1035422	0.9369561	0.9822730	0.4960687	0.9222982	0.8598853	0.7299062	0.8312350	0.9313804	0.5776778	0.9979431	0.1342556	0.5683294	0.9651090	0.9127841	0.8154878	0.7469520	0.5826971	1.0485067	0.5108769	0.5152135	0.5318721	0.7207959	0.9537335	1.0120481	0.9857313	0.7841561	0.9514813	0.8343796	0.3535182	0.5325348	0.3088973
0.9938736	0.5238756	1.0414464	0.2658645	1.0086147	0.4569671	0.8692243	0.7277177	0.9065301	1.0557318	0.9354017	1.0680523	0.7070038	1.0325320	0.8638866	0.7102638	1.0660357	0.1530723	1.0220366	1.0265493	0.9631924	0.5008843	0.8831295	0.8428645	0.8063061	1.0723032	0.9026791	0.4725841	0.9857519	0.1484903	0.6336208	0.9629870	0.9007684	0.8784936	0.8037691	0.6797138	1.0299028	0.5596482	1.0052558	0.2719913	0.6996087	0.9185992	0.9608972	0.9704686	0.7109853	0.9828481	0.7459123	0.3357417	0.5772264	0.2673106
0.9457501	0.4986956	0.9755034	0.1975230	0.9151666	0.5277874	0.9558703	0.6889959	0.9444975	1.0547766	1.0383797	0.9776411	0.6242556	0.9453910	0.8063455	0.6782786	1.0134834	0.1908166	0.9720954	0.9287393	1.0208976	0.4648770	1.0299913	0.8043421	0.7745164	0.9187372	0.9464737	0.5947651	1.0533911	0.1415062	0.5180935	1.0027209	0.9102864	0.8973704	0.8601514	0.6675621	0.9898598	0.5520109	0.9673086	0.6047667	0.3696131	1.0656460	1.0165530	0.9823704	0.7142540	0.9838873	0.7314831	0.3901177	0.5074409	0.2874285
0.9595900	0.5764846	1.0397480	0.2582346	1.0585655	0.5530012	0.9937003	0.7306678	1.0558199	1.0037295	1.0499794	0.9812924	0.7126895	0.9915277	0.8097182	0.6696706	0.9688973	0.1613358	0.9848631	1.0273519	0.9891620	0.6551465	0.8879800	0.8035965	0.7179512	0.8716314	0.9381045	0.6593258	0.9056710	0.0941198	0.6172773	0.9887809	0.9651332	0.8254506	0.8173554	0.7640691	1.0146784	0.5568249	0.9832709	0.6669490	0.8011165	0.5013208	0.9735921	0.9729145	0.7027223	1.0117770	0.7739718	0.3515475	0.5102640	0.3183800
0.9943555	0.4961850	0.9818701	0.1681130	0.9232198	0.5937488	0.9394941	0.7571797	1.0622492	0.9885872	0.9210235	0.9345524	0.6109953	0.9447900	0.8635814	0.8207749	1.0983858	0.1863269	0.9757167	1.0413222	0.9945313	0.6202635	0.9081812	0.7933536	0.6054580	0.8888053	0.9279219	0.5226996	0.9058371	0.1144348	0.5881460	0.9814663	0.8780545	0.7922441	0.8200301	0.7338143	0.9530357	0.5476628	0.9886299	0.6285895	0.8057659	1.0254340	0.5748725	0.9068122	0.6621155	1.0641754	0.6672673	0.4396810	0.5320530	0.3168003
1.0752378	0.5244951	1.0249291	0.2519135	1.0379216	0.5343471	0.9168078	0.7093371	1.0092824	1.0066328	0.9893067	0.9742934	0.6623958	1.0089830	0.8617391	0.7157327	1.0601955	0.1562159	0.9700513	1.0748142	0.9946007	0.4976985	0.8504498	0.8363254	0.6891094	0.9658682	0.9195827	0.5583039	1.0719594	0.0960308	0.7050807	0.9769585	0.9638594	0.7679215	0.7916675	0.6792850	1.0443783	0.5583752	1.0524659	0.5978832	0.6822732	0.9983556	1.0454092	0.4739795	0.6471022	1.0997216	0.7164197	0.3897127	0.5550837	0.2857213
0.9499462	0.6040524	1.0497424	0.1915053	1.0667498	0.5105907	0.9235420	0.7301262	1.0116653	1.0503366	1.0588728	0.9698737	0.7305501	1.0513292	0.8092914	0.6832119	1.0507026	0.1398758	1.0293828	0.9735560	1.0116056	0.6328916	0.9332578	0.8404376	0.7784042	0.8622433	1.0053915	0.5428137	0.9833309	0.1055330	0.6278092	0.9683753	0.8333767	0.8814367	0.7792037	0.8374694	0.9654771	0.6720292	1.0137837	0.6126380	0.8407680	0.9586084	1.0348655	0.9943850	0.4199867	1.0524269	0.7867008	0.3289364	0.5235781	0.2840312
