pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
0.6942951	0.4004054	0.6999147	0.1851242	0.6063308	0.3940523	0.6222196	0.4673621	0.6148769	0.5204671	0.7703597	0.7778509	0.5826097	0.3625642	0.5806513	0.3897714	0.6681299	0.1364845	0.7858735	0.5713464	0.6259082	0.4010584	0.6148566	0.4481282	0.4943746	0.6451132	0.4782109	0.4503171	0.6592738	0.0891088	0.5199735	0.7676684	0.6080578	0.5020628	0.6788082	0.5214458	0.8154148	0.3627329	0.6195945	0.5627043	0.6252216	0.7171226	0.8121210	0.6588298	0.4999570	0.7269294	0.4834443	0.2608952	0.3983792	0.2402819
0.7122563	0.3328439	0.6782480	0.1809259	0.6559232	0.3496197	0.6036777	0.4554099	0.7550694	0.6596867	0.6886668	0.5644832	0.4716382	0.6699596	0.2647468	0.4684398	0.7823437	0.1587338	0.6576794	0.6608202	0.6053612	0.2803958	0.6270755	0.5490798	0.4330296	0.6675358	0.6092291	0.3041513	0.5997983	0.0719411	0.3314865	0.4781338	0.5443017	0.4696795	0.5509512	0.4739889	0.7311484	0.3514776	0.5834783	0.3214772	0.4248901	0.6823720	0.6267566	0.5442030	0.3995048	0.6737466	0.5794005	0.2948734	0.4451828	0.2020073
0.7436644	0.3808988	0.8445646	0.1520911	0.6462507	0.3259030	0.4572887	0.4953893	0.6427354	0.6245637	0.7846040	0.6156118	0.4208428	0.7049480	0.5462879	0.2826550	0.6946393	0.0906370	0.6750180	0.5705642	0.6480530	0.3003006	0.5731753	0.5315354	0.7445911	0.6447773	0.6402848	0.3560175	0.6813969	0.0485541	0.3557943	0.6578741	0.5577695	0.6097451	0.6698249	0.4090327	0.6178979	0.4249852	0.8777830	0.4641918	0.4458570	0.7311171	0.6305598	0.6813239	0.5208655	0.5786455	0.5303930	0.2597396	0.3938278	0.2400654
0.6973587	0.3040194	0.6297084	0.1411306	0.6743210	0.3100890	0.7621663	0.5307174	0.6681209	0.6392293	0.6578413	0.7718949	0.4273151	0.6523829	0.5138516	0.4149083	0.4339038	0.1048228	0.5802664	0.7188458	0.6744952	0.4225251	0.8034658	0.5906511	0.5268725	0.6643456	0.6521732	0.3594084	0.7274684	0.0597898	0.3476391	0.7235543	0.5581657	0.5521364	0.5821545	0.4562550	0.6268744	0.4524853	0.6950372	0.3608823	0.5516826	0.8848579	0.6350547	0.7503806	0.5781177	0.6555767	0.6046218	0.2899301	0.4144458	0.1847395
0.7789735	0.4033674	0.7372599	0.1545049	0.6793023	0.4234196	0.6828307	0.5143806	0.6498374	0.6964609	0.7221480	0.7797182	0.4986969	0.7469902	0.5350029	0.3999089	0.7185771	0.0568853	0.7306920	0.6860426	0.6929518	0.3498834	0.6640099	0.5723925	0.4676431	0.6654097	0.6266879	0.4463106	0.6688447	0.0773562	0.3584081	0.7358396	0.6930624	0.5637307	0.6114664	0.6557779	0.7011796	0.4155013	0.5792184	0.3642563	0.5038410	0.7666489	0.7242735	0.8278685	0.5081406	0.5601241	0.5735822	0.2989576	0.3289582	0.1028189
0.7328932	0.3583761	0.6595080	0.1342497	0.7257491	0.3858252	0.6876422	0.5092594	0.7791412	0.6026828	0.6410191	0.6044634	0.4234842	0.7061082	0.5272704	0.4861559	0.6179985	0.1070128	0.3704149	0.6435771	0.8217619	0.3507693	0.6678857	0.5697931	0.5399599	0.6488487	0.5627745	0.4194809	0.6555265	0.0636676	0.4334868	0.6105555	0.6420033	0.5672196	0.5606795	0.4649912	0.6925783	0.2699880	0.7067361	0.4736639	0.4995499	0.7049382	0.7005407	0.6693245	0.4343221	0.7582132	0.5104464	0.3482536	0.4140159	0.2152267
0.6193489	0.4186696	0.6834722	0.1409935	0.6681338	0.3793565	0.6601313	0.6020641	0.6794558	0.8518408	0.6347970	0.5954954	0.5126932	0.8011941	0.5957944	0.5936282	0.5890509	0.0772099	0.7046248	0.3597493	0.7023791	0.4567092	0.6251408	0.5019304	0.4548498	0.5457078	0.6713015	0.3507185	0.8309447	0.0542453	0.4195032	0.6298553	0.6197827	0.6693200	0.6532893	0.5536705	0.6225184	0.4436132	0.5639974	0.5201215	0.5563544	0.6349243	0.5945119	0.6718235	0.5788803	0.6406765	0.5847951	0.2315143	0.3760828	0.2108150
0.6853377	0.3789277	0.5724819	0.1382497	0.6080215	0.3082530	0.6714824	0.5332534	0.7858230	0.7321108	0.7013425	0.6663133	0.3829900	0.7192600	0.6140075	0.4432958	0.7406004	0.1333441	0.7531948	0.7019919	0.3646209	0.3865483	0.5882869	0.5584939	0.5279151	0.6077609	0.6249081	0.3837325	0.6590688	0.1079021	0.4186997	0.6976272	0.7380098	0.6257051	0.5697313	0.6118542	0.7547155	0.4052343	0.6102509	0.3961967	0.5096965	0.8042025	0.7082392	0.7049078	0.4460467	0.7149904	0.4232107	0.3099602	0.4438813	0.1739364
0.6303766	0.4368287	0.7853915	0.2233170	0.6891589	0.4071123	0.6252701	0.4246158	0.7270740	0.6836686	0.6072106	0.6193743	0.4693773	0.7010158	0.5418688	0.4758049	0.6409572	0.0877529	0.6409568	0.6103049	0.7656249	0.1849857	0.6566855	0.7226838	0.5306650	0.6512624	0.6042650	0.4958953	0.6206277	0.0696338	0.4966935	0.7264004	0.6100232	0.6697137	0.5041094	0.4674329	0.7252411	0.3675943	0.6896541	0.4641470	0.6493887	0.9264447	0.6263300	0.6738602	0.4548391	0.6504149	0.5036451	0.2559907	0.3782436	0.2185345
0.7746448	0.4029212	0.7185713	0.1443793	0.7472528	0.4095285	0.6588470	0.5669087	0.7125271	0.6085109	0.7363590	0.7472641	0.4009750	0.7032354	0.6273960	0.3716034	0.7551031	0.0943865	0.6696511	0.6410133	0.6379306	0.4436145	0.2445240	0.5317731	0.5852310	0.5880114	0.7573798	0.3728524	0.6773997	0.0931937	0.5013701	0.6760072	0.6722735	0.5262668	0.4880257	0.4884989	0.6063233	0.3789462	0.6606228	0.4458454	0.5350041	0.6677484	0.5854474	0.4891608	0.3999339	0.7470027	0.5129665	0.2839950	0.3893168	0.2238968
0.6584070	0.3430004	0.7645602	0.1069611	0.8076167	0.3006861	0.6359394	0.5219047	0.7193671	0.6424261	0.6946540	0.6386087	0.5639068	0.6825006	0.6801292	0.4745112	0.6113874	0.1394855	0.7227958	0.7058814	0.6678175	0.4183551	0.6637833	0.3160850	0.4904970	0.7369777	0.6188661	0.4197939	0.6565851	0.0702842	0.4467485	0.7099538	0.6643256	0.7288732	0.5597164	0.4443438	0.7233537	0.3859363	0.7234445	0.3612560	0.4811416	0.7283166	0.6583017	0.8289218	0.4983800	0.6628745	0.6447486	0.2518805	0.2880826	0.2319303
0.5402835	0.3422086	0.6181636	0.1415124	0.7381401	0.3675555	0.5724550	0.3927795	0.5823611	0.7647643	0.6716996	0.6435792	0.3924030	0.6721893	0.6381921	0.4814978	0.5993876	0.0875474	0.6760832	0.7124474	0.5594670	0.4116543	0.7587848	0.5475846	0.2036082	0.6892023	0.5838337	0.3529672	0.6221326	0.0681674	0.4971539	0.5344712	0.6625966	0.5709600	0.5850392	0.4677840	0.7539939	0.4110813	0.6057429	0.3793366	0.5193618	0.6827692	0.7799767	0.5947911	0.5492489	0.7572958	0.6046571	0.2730275	0.5797422	0.2187084
0.5824572	0.3472879	0.7583261	0.1000939	0.5912573	0.3534072	0.8470129	0.5044623	0.6259913	0.6272900	0.7018316	0.7634874	0.5141023	0.7130715	0.5699106	0.4711993	0.7377092	0.1063394	0.8215262	0.5817432	0.7632753	0.4938442	0.6535849	0.4984629	0.4732897	0.3112498	0.5913618	0.4782943	0.6935806	0.0835620	0.4993596	0.6345861	0.7051198	0.5426542	0.5726759	0.4740085	0.7308742	0.3540620	0.7058167	0.3672359	0.4454683	0.5443900	0.7506727	0.7841620	0.5201369	0.6796527	0.4832736	0.2978537	0.4877076	0.1379818
0.6763628	0.3910823	0.6688641	0.1385989	0.5507269	0.3375773	0.5540167	0.4960520	0.6383551	0.6585370	0.7349762	0.6357249	0.3976275	0.6989353	0.5751176	0.5765123	0.6224730	0.1124049	0.7067483	0.6627455	0.8309401	0.2833657	0.5726055	0.5465590	0.6008977	0.5450530	0.3687693	0.4372050	0.7488646	0.0929839	0.3457824	0.7482791	0.5944870	0.4559978	0.5249926	0.4022120	0.7044104	0.3421467	0.6998650	0.4076827	0.4040140	0.6523250	0.7823861	0.7337583	0.4702909	0.7145387	0.4564697	0.2348777	0.3909661	0.1810560
0.7246091	0.3873582	0.6668627	0.0965719	0.6869105	0.4861438	0.5259071	0.4319753	0.6946475	0.6642234	0.7156414	0.6774223	0.4778112	0.6149473	0.5355446	0.4332441	0.7702564	0.1002542	0.6268195	0.7819095	0.6548939	0.4417075	0.6573683	0.5419851	0.5987879	0.6076013	0.7827364	0.2162999	0.7113518	0.0797959	0.4124829	0.7494222	0.6692544	0.5890549	0.6710756	0.5267833	0.7452095	0.3612661	0.7056757	0.4831220	0.5974213	0.7318235	0.7834329	0.6505495	0.4410325	0.7074879	0.5072100	0.2973450	0.3539455	0.2159178
0.7117402	0.4375773	0.8062875	0.1797512	0.7073116	0.2510716	0.6669550	0.6448972	0.6143070	0.7409360	0.7250066	0.6143911	0.3838762	0.6996320	0.5622862	0.4533289	0.6281569	0.1100426	0.7641263	0.6590275	0.7777130	0.4108843	0.6028278	0.5269082	0.5022244	0.5942945	0.7021240	0.3892893	0.3789610	0.0753713	0.3660172	0.5741510	0.5553387	0.5675338	0.5106233	0.4959650	0.6979376	0.4585435	0.6567535	0.4392517	0.5890464	0.6227266	0.6870370	0.6017205	0.4579356	0.6604193	0.6371115	0.2379950	0.3427701	0.2393314
0.5428238	0.3187015	0.6340174	0.1282033	0.6679137	0.3867321	0.6554105	0.4690864	0.8330349	0.6085949	0.7479903	0.6713887	0.4410740	0.6145777	0.5227970	0.3769016	0.7566319	0.1673713	0.7003858	0.6892109	0.6788597	0.3900365	0.6249295	0.5824849	0.4477248	0.7372507	0.6445065	0.2937350	0.7088312	0.0903321	0.4285118	0.6761852	0.6804551	0.5487801	0.5790877	0.4028784	0.6745664	0.3963854	0.5926400	0.3541863	0.4384362	0.8276632	0.5378397	0.7769483	0.4842579	0.6153607	0.5228109	0.2695302	0.4681616	0.1803856
0.5608432	0.3618988	0.7664804	0.1182018	0.6331249	0.2950949	0.6442212	0.5151006	0.8282245	0.6954301	0.6497979	0.7324303	0.4521174	0.5803053	0.4763682	0.5071390	0.8190424	0.1175163	0.5800944	0.6312716	0.8069356	0.3520704	0.6730408	0.6170907	0.5278286	0.6584922	0.6590564	0.3398577	0.6642510	0.1170253	0.2005525	0.6124823	0.5846996	0.5106700	0.4856680	0.4006321	0.6293455	0.4496604	0.6696622	0.3945777	0.5630053	0.6499927	0.7044782	0.7168272	0.5627761	0.7929110	0.4978156	0.2117130	0.3891998	0.1913622
0.6115223	0.2933521	0.6689487	0.1259866	0.6731658	0.3702412	0.8073293	0.4818434	0.7015426	0.7643159	0.7524813	0.5374268	0.3874413	0.7458702	0.5296678	0.5125038	0.6642979	0.1139599	0.6383016	0.7971072	0.6788647	0.4063974	0.5620546	0.4935627	0.4726744	0.5915707	0.6489206	0.3517346	0.7141267	0.0627266	0.4629458	0.3655923	0.6658314	0.6028080	0.5696986	0.4826767	0.5574713	0.3760485	0.7340472	0.4588478	0.5578885	0.6089604	0.6363694	0.7432324	0.4005056	0.6237842	0.4124154	0.2713763	0.4711952	0.1560028
0.6080385	0.4028361	0.6642424	0.1201754	0.6863539	0.3304133	0.5885975	0.5564389	0.7120455	0.7338024	0.7399064	0.7124504	0.4644399	0.6758360	0.4590041	0.5487840	0.5857707	0.0901521	0.7669206	0.6687832	0.6359714	0.4213470	0.5385911	0.5602043	0.4342273	0.6223109	0.7791377	0.3552765	0.7330077	0.0793256	0.4816115	0.6886047	0.2892872	0.6064302	0.5801717	0.5920335	0.6667712	0.3629002	0.8311881	0.4037933	0.5197926	0.6455327	0.7212458	0.7167928	0.4726586	0.8062266	0.4014146	0.2418141	0.4527715	0.2525582
0.6986533	0.4427386	0.5993880	0.1359878	0.7457892	0.4096341	0.7585048	0.3409221	0.6027790	0.7741844	0.6246202	0.6161676	0.4178009	0.6197840	0.7124307	0.5249103	0.6213973	0.1192244	0.6023667	0.6319247	0.7993569	0.4071237	0.6933927	0.5848412	0.5560972	0.5911454	0.6463819	0.4326438	0.7496325	0.0935715	0.3725090	0.6428310	0.6862282	0.2718905	0.5660086	0.5171534	0.5354516	0.3411238	0.6170542	0.3827748	0.6369864	0.8006686	0.7235521	0.7517729	0.5643272	0.7334485	0.5153487	0.2915125	0.3908087	0.1883472
0.7448345	0.3647439	0.7511423	0.1666014	0.6639867	0.3683638	0.5986367	0.4841617	0.6501352	0.5681162	0.6811978	0.6121948	0.4012628	0.6823101	0.4877706	0.4585237	0.7022830	0.0759786	0.6930125	0.7440694	0.7761476	0.5674813	0.5324379	0.5038836	0.5127565	0.5865213	0.7889470	0.3325507	0.5620657	0.0631147	0.3453628	0.7242988	0.5681297	0.7104324	0.3437639	0.4903637	0.6410360	0.5311465	0.6253319	0.4272594	0.6491501	0.7111843	0.7882688	0.7411019	0.4849516	0.5688469	0.5179799	0.2950135	0.3524802	0.2164960
0.7879572	0.3925959	0.8058503	0.1348148	0.7089125	0.4082610	0.5740146	0.4608228	0.7279044	0.6790959	0.5578470	0.7554025	0.4815124	0.8447470	0.5233774	0.4184049	0.6208125	0.1950199	0.6473348	0.7254243	0.6258608	0.3235580	0.7621981	0.5076208	0.4870885	0.5762848	0.5337063	0.3764882	0.6877550	0.0480065	0.4152458	0.6517797	0.6731644	0.6285929	0.4505187	0.2432136	0.7766595	0.3829368	0.6370377	0.4972120	0.4830789	0.6380777	0.7674961	0.5584379	0.4786464	0.8044079	0.4712931	0.2471549	0.3777235	0.2018632
0.6895785	0.3691400	0.7936115	0.1644791	0.5921539	0.3583880	0.6072645	0.4316260	0.7102952	0.6895478	0.6476539	0.6189642	0.4207470	0.5966703	0.5681640	0.4085221	0.6948211	0.0784127	0.7437016	0.7215532	0.5908624	0.3571980	0.6475368	0.5964735	0.4357902	0.6793804	0.4963902	0.4268624	0.5968312	0.0520313	0.4220380	0.6496949	0.6145746	0.5696120	0.4678126	0.4255860	0.3505402	0.3729837	0.6123451	0.3881109	0.4159950	0.6416346	0.7890068	0.6797284	0.5372508	0.7378212	0.5036264	0.2812847	0.4376518	0.1785912
0.6991849	0.4131445	0.6230011	0.1262098	0.7181413	0.3840544	0.6037066	0.5224114	0.7086542	0.6750352	0.6319018	0.5979667	0.4595500	0.6436936	0.4192379	0.5072501	0.6330971	0.0866086	0.5960596	0.6909466	0.6239925	0.3273887	0.6030778	0.6196581	0.6694157	0.6089513	0.6943504	0.3319219	0.8408360	0.0833695	0.3907530	0.6086230	0.5880735	0.7839185	0.5885527	0.3821209	0.5925034	0.1396114	0.6873511	0.4008183	0.5842353	0.6287137	0.7168432	0.8227646	0.5158262	0.7604590	0.6069740	0.2103960	0.4613199	0.2318583
0.6389021	0.3481638	0.5372224	0.1537714	0.8338447	0.2879342	0.5923091	0.5116103	0.7991960	0.9168295	0.7970899	0.6986798	0.4945002	0.6528583	0.5712084	0.4919284	0.6928854	0.1320469	0.7824594	0.7190307	0.8088743	0.3032994	0.6404756	0.5167454	0.5382794	0.5606897	0.6585894	0.3899842	0.6838976	0.0839029	0.3431278	0.7899453	0.5865393	0.5331951	0.4015593	0.3890110	0.7050593	0.3507942	0.3333023	0.4077597	0.5487120	0.7001504	0.5715956	0.7451200	0.4741497	0.7432729	0.6091881	0.2674579	0.3439241	0.1500576
0.6653987	0.3785889	0.6624586	0.2084772	0.6668516	0.3421018	0.5792540	0.4664115	0.7582910	0.6645719	0.6526009	0.7248582	0.4579422	0.5862873	0.6063168	0.4840914	0.7277310	0.0749768	0.6782366	0.7829032	0.7006331	0.3940998	0.5458313	0.5993902	0.6174602	0.6156371	0.6126625	0.2933104	0.6827502	0.1128919	0.4824808	0.5698885	0.5645240	0.6516942	0.5161764	0.5530302	0.6430445	0.3628727	0.7649938	0.1849537	0.5519091	0.6562935	0.7374137	0.6842195	0.4606141	0.6552121	0.5305713	0.2306448	0.3375754	0.2438619
0.6836647	0.3578449	0.6394669	0.1329813	0.6214488	0.3181428	0.7505235	0.4368968	0.6593097	0.6906344	0.7355829	0.6692302	0.4949332	0.6447894	0.6483223	0.4706069	0.7002846	0.1470179	0.6843141	0.6817015	0.8873129	0.4000559	0.6043663	0.6362689	0.4362389	0.6035064	0.6841416	0.3720614	0.8457976	0.1077986	0.3266021	0.7713589	0.6522346	0.5717886	0.5528139	0.4703493	0.6478607	0.4003436	0.6198115	0.4034301	0.2410633	0.6268763	0.6667345	0.6742794	0.4500237	0.6951039	0.4330405	0.3067141	0.3644485	0.2033525
0.7181981	0.3717682	0.6766685	0.1975319	0.6597739	0.3765538	0.6146279	0.4599435	0.7573314	0.6899703	0.8552199	0.6910734	0.3575302	0.6708424	0.4959814	0.4497787	0.7444907	0.1458118	0.6115474	0.9087750	0.7139609	0.4394983	0.6035287	0.5907525	0.5082035	0.6596999	0.5609829	0.3946795	0.6018304	0.0626317	0.4040283	0.6955594	0.6288034	0.6453593	0.4999484	0.6343533	0.5573238	0.4255814	0.6986761	0.4510915	0.5951642	0.3726562	0.7272798	0.5549861	0.4752929	0.6806960	0.4829966	0.2820072	0.3535863	0.1697076
0.6314465	0.3598633	0.7691732	0.1064347	0.5552439	0.4304083	0.6620922	0.5924475	0.8257642	0.7209099	0.6423628	0.7028848	0.3547117	0.6732327	0.6334801	0.5752795	0.8223906	0.1085544	0.7653658	0.6356457	0.7844159	0.5539644	0.6411607	0.5645825	0.4349344	0.5339495	0.7101657	0.3579431	0.5707023	0.0814104	0.4290402	0.6647097	0.7192636	0.5323494	0.5704871	0.4484239	0.6700161	0.3415228	0.7057087	0.4152987	0.6368164	0.8017451	0.3824543	0.4921418	0.4927174	0.8277009	0.4602482	0.3589916	0.3746528	0.2831874
0.6980834	0.3119767	0.6685073	0.2019164	0.6927810	0.3493836	0.5929965	0.5261087	0.6663479	0.8351382	0.7034526	0.6400190	0.4904969	0.8064910	0.6116565	0.5685385	0.7668481	0.1055580	0.6645784	0.7995226	0.6954772	0.3388354	0.5427060	0.6048558	0.4101499	0.7314664	0.5308479	0.3452651	0.7743473	0.0925895	0.4585484	0.7073289	0.6556028	0.4923201	0.4421183	0.4565537	0.7980685	0.4171517	0.6823736	0.3818934	0.4862921	0.7206506	0.7487886	0.2911993	0.4440651	0.7561158	0.5437304	0.3216761	0.3596343	0.1561319
0.6211242	0.4609151	0.6832999	0.1259107	0.6852674	0.2955572	0.7468709	0.4636189	0.8026250	0.6446893	0.7527266	0.6021969	0.4951251	0.7597902	0.5547386	0.4611517	0.7101890	0.1166018	0.6810783	0.6706530	0.7098935	0.4255673	0.6641686	0.5872003	0.5214689	0.5916732	0.7029196	0.3245854	0.6480986	0.0912388	0.5163409	0.6222614	0.5895899	0.5763989	0.6523147	0.5544853	0.6401244	0.4304421	0.6222909	0.4319963	0.6708948	0.7721906	0.5985137	0.6082596	0.3728544	0.7667369	0.5152591	0.2056697	0.3782528	0.1683730
