pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
0.6754578	0.3394873	0.6816082	0.1386593	0.6719800	0.4041801	0.5998174	0.4650020	0.6372556	0.7314796	0.0000000	0.6545602	0.4084442	0.8026728	0.5066057	0.3838389	0.7505116	0.1097981	0.7111282	0.6068858	0.6153900	0.3976380	0.5490576	0.7021541	0.4959629	0.6249001	0.6267003	0.3609924	0.6886890	0.0703553	0.3784427	0.6822840	0.6032757	0.7916537	0.5408272	0.5662823	0.6927635	0.4107488	0.7162450	0.3799555	0.5301552	0.6403281	0.7293871	0.7097853	0.4190783	0.6522100	0.5349824	0.2751433	0.3578945	0.2035393
0.6676886	0.3138971	0.6120988	0.1941593	0.6938581	0.3360576	0.6094908	0.4308132	0.5965989	0.8198710	0.6328998	0.0000000	0.4427763	0.6983994	0.5413730	0.4250674	0.6178832	0.0982217	0.6101659	0.5930117	0.6792379	0.3878795	0.6478243	0.5986258	0.5755085	0.7800058	0.6912767	0.4066759	0.6580839	0.0800306	0.4287604	0.6652063	0.7064623	0.6112581	0.5860691	0.4324387	0.7169003	0.4267250	0.7124986	0.4102211	0.6084672	0.6813106	0.5909473	0.8697735	0.6150629	0.7755337	0.5391361	0.2184549	0.4066077	0.2545144
0.7556802	0.4012192	0.6183786	0.1399119	0.8346207	0.3462029	0.6055291	0.4689205	0.7164469	0.6722774	0.5761158	0.5915774	0.0000000	0.7526900	0.6423796	0.4651782	0.7055861	0.0883389	0.6743948	0.6674628	0.6908981	0.4558536	0.6612223	0.5715890	0.4763891	0.7091849	0.6538553	0.3738118	0.6741266	0.1118086	0.3838251	0.5701762	0.6063686	0.5809346	0.6576270	0.5039642	0.5650472	0.5278258	0.6899787	0.3253127	0.5461219	0.7159690	0.6163656	0.6184917	0.3174505	0.7424953	0.4979775	0.2820883	0.4259127	0.1723831
0.6990565	0.4364506	0.7373578	0.0897530	0.7229234	0.3855691	0.6010143	0.4793689	0.7913560	0.6766208	0.7432725	0.6725014	0.4537888	0.0000000	0.4822408	0.4562176	0.7290826	0.1129277	0.8000159	0.6051933	0.6500517	0.4622755	0.5746929	0.5905865	0.4168002	0.6117731	0.6557796	0.3657406	0.6452340	0.0978140	0.4381223	0.8012473	0.7579896	0.5591755	0.5383817	0.4941068	0.5551312	0.4770087	0.6941058	0.3582522	0.4924315	0.7663649	0.6595103	0.6676223	0.4002772	0.6737096	0.4884945	0.2756107	0.3215209	0.1957307
0.7885939	0.4367445	0.8445170	0.1294929	0.6879169	0.4058354	0.5640667	0.5529877	0.6578797	0.7416120	0.6615402	0.5182600	0.4625320	0.5999821	0.0000000	0.4932325	0.6356328	0.1320506	0.6425974	0.6273506	0.8041074	0.4716664	0.7035575	0.5912923	0.5072603	0.6725847	0.6891978	0.2884559	0.6232428	0.0948072	0.3516236	0.5877290	0.6156808	0.6217623	0.5110378	0.4820241	0.6378493	0.3924783	0.5737583	0.3513466	0.4467932	0.7288004	0.6866859	0.6432613	0.6453926	0.6815961	0.4910824	0.2707301	0.4112613	0.1693671
0.6678452	0.4177298	0.7347722	0.0727189	0.6676866	0.3156465	0.6655941	0.4749361	0.6911314	0.6712227	0.6292770	0.8221019	0.4430116	0.6364575	0.6801604	0.0000000	0.5827076	0.1115532	0.6730868	0.7859891	0.8375890	0.4241027	0.7465188	0.5377486	0.5868604	0.6232125	0.7968861	0.3871458	0.7208566	0.1135641	0.4292012	0.5296075	0.5815132	0.6092011	0.6081627	0.5425978	0.7179257	0.3244035	0.7846019	0.3855321	0.6237323	0.5987219	0.7178597	0.6728984	0.4539286	0.8067359	0.5992551	0.2562376	0.4035655	0.2225983
0.7381213	0.3686078	0.6230933	0.1657502	0.7552896	0.3296254	0.5674780	0.4662864	0.5799491	0.7521929	0.7170953	0.6773391	0.4735076	0.7520622	0.5438487	0.5396959	0.0000000	0.1131785	0.5458551	0.6591806	0.7021132	0.3810797	0.5992923	0.6526674	0.5176322	0.5847946	0.6237345	0.4497716	0.7389964	0.0373117	0.3623860	0.7178470	0.6929481	0.6074200	0.6775099	0.3863105	0.5160147	0.4427059	0.6385524	0.4272022	0.5994519	0.7040756	0.7403977	0.6734963	0.5089393	0.6283812	0.5521466	0.2628542	0.4289288	0.1986359
0.8083453	0.3609099	0.7463184	0.1341518	0.5908237	0.3160775	0.6361171	0.4176427	0.6632828	0.6376791	0.6648356	0.7225638	0.4494769	0.5937294	0.5187932	0.6672979	0.7124366	0.0000000	0.6950041	0.7149029	0.8541186	0.4204452	0.5788355	0.5297288	0.6241941	0.6593614	0.6255870	0.2739784	0.6265494	0.0465554	0.3750227	0.6836650	0.6170256	0.5420052	0.6167345	0.4559180	0.6418805	0.4092283	0.6422564	0.4264104	0.7255122	0.6696863	0.7020737	0.6436940	0.3887637	0.7050150	0.4114149	0.2967504	0.4026883	0.1661410
0.6789265	0.2838169	0.5840953	0.1723287	0.6818751	0.3886208	0.6638475	0.4523681	0.6740464	0.6796046	0.5990675	0.6940594	0.4091208	0.6458417	0.7142827	0.4406802	0.6459746	0.1273342	0.0000000	0.6208850	0.6627172	0.3195496	0.7134081	0.5923070	0.6061214	0.5543701	0.6593126	0.4109496	0.6474238	0.1273062	0.3183546	0.7019982	0.6209716	0.6805411	0.4996481	0.3548688	0.5916974	0.3233504	0.7579083	0.3773696	0.5086146	0.7901949	0.7166024	0.7646725	0.5424671	0.7396130	0.4425838	0.2807456	0.3576967	0.1837858
0.6824229	0.4729599	0.6193902	0.1482346	0.7008080	0.3825679	0.6608422	0.6715675	0.8222827	0.7185998	0.7089605	0.6040397	0.4613653	0.6048956	0.5954972	0.5552382	0.6118640	0.1024149	0.6108111	0.0000000	0.7236071	0.3571895	0.5782459	0.6182817	0.6912769	0.8264065	0.6598186	0.4321286	0.6617911	0.1010477	0.4611045	0.6906449	0.6915415	0.5725717	0.5665629	0.4863702	0.8059345	0.3940879	0.5474314	0.5057315	0.6257273	0.6854616	0.7382240	0.7560117	0.5061829	0.6871622	0.5231994	0.2817031	0.3216755	0.1848765
0.7112572	0.3356244	0.5800844	0.1329400	0.7389917	0.4197348	0.8048646	0.5607827	0.6565406	0.7215931	0.7312385	0.7225202	0.4757463	0.5906381	0.5426570	0.4606634	0.6301465	0.0776050	0.6327771	0.6531479	0.0000000	0.4697324	0.6586969	0.5464398	0.4805608	0.6528564	0.7071493	0.5279021	0.7445981	0.0534018	0.5160115	0.7412752	0.7260663	0.5251949	0.5970730	0.5899097	0.7187495	0.4347451	0.6020661	0.3990604	0.6439047	0.6995106	0.7411924	0.6960952	0.4274676	0.7609429	0.5409284	0.2978411	0.3970189	0.1950636
0.6586988	0.5298343	0.7035428	0.1135488	0.5556885	0.4296730	0.6495852	0.4275725	0.6047925	0.8329925	0.6593129	0.5568723	0.4716487	0.8485775	0.5466116	0.3933239	0.8176241	0.0948608	0.8167410	0.6641446	0.7765520	0.0000000	0.6189310	0.5614706	0.5006924	0.5453469	0.6744906	0.3373384	0.7790549	0.0833869	0.4659635	0.6445561	0.5235001	0.6948923	0.6482374	0.5684290	0.7637210	0.4440314	0.6797028	0.4770544	0.5872592	0.7517110	0.6612829	0.6491124	0.4747356	0.7061114	0.4575694	0.2439818	0.4192154	0.2382244
0.8418135	0.3570610	0.6064446	0.1254989	0.7182008	0.3962478	0.6760016	0.4875532	0.7977110	0.6595309	0.6640272	0.6796470	0.4388454	0.7217249	0.6059252	0.6337741	0.7272365	0.1025258	0.7138044	0.6246423	0.6771209	0.4815178	0.0000000	0.6130914	0.6144716	0.5901884	0.6589456	0.5600414	0.6318641	0.0970137	0.4938642	0.6825136	0.6485658	0.6321709	0.6476587	0.5442025	0.8197032	0.4461370	0.6587752	0.4652554	0.6097680	0.7367240	0.7039198	0.7679430	0.5219246	0.6601550	0.5125295	0.2717853	0.4093601	0.1653567
0.7139312	0.3999032	0.7300881	0.1043855	0.8430488	0.3561220	0.6896320	0.5287832	0.7798092	0.6858730	0.7611471	0.7342196	0.4045845	0.6656128	0.5815536	0.4432543	0.6961288	0.1172864	0.5497889	0.6030231	0.8275187	0.3804352	0.5968641	0.0000000	0.5800389	0.6893127	0.7818158	0.3205336	0.5947703	0.0650771	0.4932909	0.7147926	0.6721307	0.5699979	0.4408037	0.4612236	0.7332629	0.4360875	0.7148389	0.4263169	0.6131427	0.6298857	0.6343113	0.7121058	0.4769278	0.7031453	0.5488085	0.2698259	0.4006427	0.1702076
0.7561945	0.3614502	0.7280681	0.1283751	0.7120107	0.3472858	0.6593422	0.5638099	0.6349387	0.5511882	0.6863925	0.5947273	0.4118240	0.6537769	0.5607034	0.6569189	0.6275214	0.0920290	0.6727225	0.8518419	0.6945671	0.4318467	0.6243469	0.5367854	0.0000000	0.5467459	0.6117430	0.4021100	0.7056756	0.0673235	0.4562641	0.8278425	0.6003071	0.6000162	0.5844147	0.5884304	0.7262991	0.4486917	0.7230393	0.3715968	0.5091436	0.6728385	0.5945048	0.6545028	0.3350859	0.7469854	0.4512067	0.2657165	0.3262851	0.2004412
0.8169233	0.4880139	0.6542842	0.1530244	0.6826353	0.3419617	0.6101159	0.5017587	0.7879898	0.6505126	0.6868950	0.6297660	0.4994430	0.7366585	0.6264726	0.3833074	0.6280461	0.1146481	0.7719760	0.7846699	0.6608083	0.3924701	0.7369368	0.5329897	0.4497576	0.0000000	0.7256661	0.3816849	0.7303450	0.0742942	0.4508464	0.6593729	0.5059738	0.5316915	0.6363154	0.5342728	0.7566554	0.3776076	0.7397528	0.4950389	0.5707423	0.5030955	0.7079877	0.8305147	0.5724272	0.6183360	0.4660278	0.2524628	0.3765722	0.1903708
0.7002343	0.4768894	0.6579896	0.1338157	0.7412182	0.2820140	0.6495796	0.4426017	0.7696470	0.6096704	0.7209675	0.6057223	0.4643314	0.7779892	0.6917588	0.4222487	0.7688917	0.0879747	0.8245474	0.6895209	0.7278644	0.4489095	0.7266815	0.5638679	0.5818308	0.6153664	0.0000000	0.3269978	0.6220912	0.0807276	0.4655331	0.6686173	0.6855934	0.7257930	0.5152392	0.6173110	0.7005163	0.4217783	0.5989386	0.4660275	0.5979822	0.7397094	0.7418904	0.7414055	0.6004323	0.6371653	0.5589258	0.2329446	0.4388551	0.2189876
0.7060403	0.3260758	0.6207845	0.1555781	0.7216373	0.3152256	0.5733256	0.3865747	0.7064817	0.7362685	0.6580813	0.7064496	0.3863446	0.7720009	0.5925945	0.5013388	0.7208645	0.1287371	0.6685909	0.6914106	0.7066998	0.2283419	0.5847376	0.6450789	0.6236897	0.7151532	0.7153425	0.0000000	0.6462163	0.1100662	0.3762962	0.5532809	0.6316226	0.5741061	0.4903000	0.4089233	0.8061905	0.3326987	0.5501165	0.2678020	0.4764462	0.6695059	0.7441703	0.6695544	0.4402850	0.6344980	0.5123056	0.3462223	0.4595199	0.2816625
0.6751853	0.3271941	0.6724250	0.0798291	0.7147246	0.3435593	0.5506309	0.5639601	0.6660561	0.7850586	0.7369485	0.7132452	0.4836572	0.5717919	0.6542815	0.5233213	0.7572541	0.0995814	0.7076264	0.7526245	0.6648010	0.4409133	0.6371786	0.4843728	0.4686369	0.5274964	0.6355619	0.3158622	0.0000000	0.1148749	0.5188893	0.6094699	0.6441572	0.6520889	0.4947093	0.4828431	0.8141595	0.3836657	0.6455214	0.4724413	0.5523708	0.7744179	0.7266691	0.6210060	0.4825479	0.7972212	0.5090902	0.3459775	0.3403997	0.1578327
0.6403325	0.5809720	0.7124548	0.1547487	0.7671367	0.4010053	0.8113064	0.4215478	0.7896865	0.7239028	0.6896718	0.7119739	0.6029093	0.7867251	0.6230924	0.3846376	0.6847384	0.0839538	0.8095608	0.7512167	0.7635950	0.4255906	0.6495442	0.5680636	0.5850591	0.5772243	0.7561832	0.3970508	0.7948876	0.0000000	0.3980603	0.7137564	0.6542749	0.5657131	0.6322442	0.4176941	0.8033737	0.3627755	0.8006811	0.5033906	0.5644964	0.7737721	0.6078141	0.7139297	0.5156924	0.7422800	0.6471672	0.3241419	0.3814890	0.1513754
0.7998877	0.4134924	0.7861422	0.1484711	0.5633883	0.4291303	0.5575604	0.4790039	0.6515116	0.5894517	0.7835719	0.7562191	0.4560027	0.6483958	0.6957417	0.5697187	0.7833445	0.0920881	0.6881403	0.7533092	0.7762507	0.5135330	0.6397284	0.5541521	0.4958385	0.6535163	0.5983531	0.4622092	0.7261802	0.0613587	0.0000000	0.6645785	0.6731682	0.4782196	0.7304621	0.5259941	0.6362090	0.4488713	0.6581309	0.4051860	0.6177593	0.6392183	0.9458881	0.7226547	0.3688241	0.6950264	0.5546001	0.3434748	0.4008334	0.1959123
0.5792894	0.3602253	0.6186985	0.1522680	0.5674831	0.2963473	0.7329732	0.4187211	0.6505623	0.6770297	0.6230337	0.7467295	0.4894047	0.6009601	0.6897617	0.4554743	0.7146945	0.1001685	0.6283326	0.6362328	0.7383062	0.3987899	0.7311667	0.5949246	0.4129203	0.6676459	0.7384863	0.2166011	0.7371962	0.0637581	0.3994299	0.0000000	0.6395746	0.6098510	0.5549069	0.5309871	0.6603734	0.5386720	0.6835015	0.3733396	0.4396732	0.6676142	0.7467805	0.7378972	0.5545629	0.7170223	0.5772874	0.2960915	0.3740841	0.1538550
0.6767531	0.3178662	0.7316353	0.1772486	0.7459519	0.3103238	0.6726370	0.4975367	0.5470706	0.6920171	0.6455342	0.6588633	0.4764705	0.6999980	0.6297464	0.4143927	0.6829415	0.0997719	0.6507775	0.7752066	0.7782658	0.4179125	0.5698212	0.6341922	0.5576296	0.6765820	0.6410544	0.3523366	0.5788542	0.0408412	0.4785701	0.5475327	0.0000000	0.6407884	0.4625826	0.5500144	0.8292270	0.4380514	0.7007304	0.4428420	0.5467862	0.7085846	0.8310992	0.6255460	0.5143737	0.7119182	0.4834886	0.2253183	0.4214550	0.1677161
0.6601540	0.4194113	0.7729766	0.1982054	0.6347583	0.2989099	0.7051009	0.4320267	0.7406727	0.6969690	0.7908368	0.6079134	0.5397288	0.7180735	0.5203554	0.4940442	0.6267583	0.0932525	0.6467179	0.7794080	0.7054678	0.3054016	0.7107115	0.5163914	0.4747817	0.6278458	0.6126739	0.3429067	0.6378939	0.0859186	0.2906972	0.7592829	0.6329265	0.0000000	0.6201868	0.4388541	0.6407351	0.4218781	0.6675804	0.4231822	0.5178482	0.7446251	0.6603617	0.7486305	0.5937065	0.7257957	0.4561175	0.2557988	0.4161398	0.2102770
0.7125648	0.3738724	0.6789904	0.1950441	0.6871991	0.3262771	0.5696622	0.4388320	0.7238078	0.7435656	0.6192730	0.6453658	0.4090532	0.5984802	0.5348475	0.4196752	0.6743761	0.1042251	0.7092549	0.6864458	0.7968792	0.5739489	0.5848722	0.4700013	0.6122095	0.6889492	0.7340330	0.3468958	0.6410429	0.0658795	0.4145391	0.6946491	0.7130235	0.5472807	0.0000000	0.4525266	0.7359314	0.4891387	0.7391756	0.3790559	0.5550298	0.6968119	0.6925945	0.7199236	0.5954114	0.6333388	0.5773444	0.2341822	0.4213872	0.2035950
0.7664003	0.4629979	0.6716434	0.1133428	0.7644704	0.2858581	0.6284510	0.4786048	0.6751949	0.7170437	0.7610815	0.7268587	0.5442294	0.6468057	0.6063896	0.4654375	0.6418914	0.0946557	0.7221633	0.6108570	0.7325017	0.5157412	0.6036058	0.6023244	0.4789982	0.6349958	0.5572003	0.4656345	0.6230200	0.0587771	0.3585367	0.5871596	0.5976204	0.7079561	0.7386009	0.0000000	0.7371760	0.3232536	0.7263070	0.4372306	0.5326684	0.5750609	0.6747431	0.7228953	0.5116506	0.7382633	0.6077822	0.2076081	0.4762021	0.1491872
0.6211561	0.4208315	0.6009729	0.1704764	0.7269897	0.4011740	0.5943962	0.4155645	0.6961946	0.6993977	0.6711977	0.5810895	0.4228828	0.6637032	0.5029407	0.4750336	0.5902292	0.1215968	0.7238977	0.6280893	0.6939702	0.3803713	0.6306340	0.6844692	0.5111677	0.5781616	0.6852153	0.3479351	0.6316711	0.0669730	0.3613886	0.6808054	0.6122401	0.4888086	0.5488741	0.4429062	0.0000000	0.3867690	0.7243241	0.3876748	0.6059437	0.6101477	0.5513322	0.6204201	0.5198195	0.7816128	0.5362372	0.2909555	0.4279471	0.2710072
0.7744577	0.4917149	0.6320941	0.1380207	0.7552488	0.3699881	0.6323948	0.5332566	0.6673779	0.7264486	0.7093125	0.6776907	0.6740742	0.7246525	0.7077531	0.5366546	0.7218570	0.0769991	0.6649131	0.4794383	0.8005360	0.4825864	0.6635913	0.4711527	0.4932822	0.5774625	0.6948651	0.3809282	0.5959145	0.0422156	0.4009705	0.6763960	0.5340013	0.6095266	0.5458875	0.4974509	0.8822911	0.0000000	0.6185140	0.3831477	0.6317448	0.7096817	0.7977039	0.6906211	0.5008223	0.6484049	0.5863512	0.1720423	0.5227824	0.1945914
0.6654852	0.3568164	0.7245677	0.1720259	0.7162981	0.3855273	0.5518109	0.4701268	0.7277474	0.6122493	0.6464299	0.6348697	0.4791826	0.5135874	0.6294555	0.3956154	0.5986011	0.1117621	0.6777080	0.6695665	0.7395205	0.3800807	0.5974790	0.4928670	0.4469452	0.6684371	0.5937561	0.4119972	0.6056812	0.0720598	0.5733897	0.6640490	0.8083585	0.5898150	0.4976374	0.5293338	0.7010068	0.4906431	0.0000000	0.4347599	0.5613325	0.7173217	0.6085594	0.6104793	0.5289226	0.7258217	0.4895694	0.2968547	0.4160748	0.1944254
0.7815735	0.3236143	0.7156951	0.1046042	0.6813795	0.4054054	0.6590976	0.4250471	0.7887737	0.5865655	0.6130525	0.6491110	0.4207143	0.6183678	0.7014540	0.4413129	0.8181339	0.1585935	0.7148869	0.6882677	0.5891578	0.3410508	0.6753277	0.5610479	0.4947311	0.5026193	0.5860245	0.4003218	0.6763912	0.0489635	0.4186420	0.6902220	0.6886271	0.7632005	0.6237385	0.4317158	0.7701941	0.4398155	0.7387792	0.0000000	0.6094449	0.6644443	0.7029370	0.7025819	0.4749796	0.7564255	0.5104837	0.2463792	0.3739749	0.1430454
0.7172882	0.3833078	0.7703112	0.1528370	0.6538027	0.3849132	0.6777734	0.5904822	0.5980688	0.6622777	0.7002394	0.6847772	0.4588951	0.8738546	0.7499136	0.3861960	0.7188493	0.1320610	0.6315499	0.7452027	0.9027265	0.4450782	0.6472130	0.5463927	0.4623966	0.7214158	0.6976523	0.4803137	0.7503335	0.0450432	0.5310824	0.6376632	0.6770487	0.6291166	0.5768811	0.5371587	0.6569753	0.3109395	0.7422951	0.5012875	0.0000000	0.6934745	0.8028206	0.7702006	0.4182395	0.6420589	0.5224449	0.3418500	0.4701921	0.2533760
0.7272653	0.3540499	0.6965441	0.1888517	0.7755746	0.4708369	0.7799371	0.4691818	0.6980079	0.7029993	0.7331269	0.5590255	0.4538369	0.6535451	0.5956053	0.7368488	0.6807576	0.1405437	0.7557347	0.5925054	0.7136939	0.3726421	0.7179376	0.5494726	0.4735943	0.6851217	0.6613922	0.3770821	0.6713188	0.0994524	0.4121970	0.6789766	0.7061953	0.5511584	0.6212368	0.4447576	0.7448003	0.3934822	0.6086592	0.4993546	0.5431888	0.0000000	0.7251268	0.8200949	0.4072982	0.7213270	0.5685274	0.3032471	0.3820908	0.1738206
0.7139137	0.3548763	0.4993130	0.1065827	0.8247783	0.3338925	0.7066949	0.4220128	0.6497785	0.7910335	0.6291667	0.6829423	0.4711857	0.7501290	0.6004398	0.5968298	0.5552042	0.0965573	0.7013785	0.7668074	0.7538839	0.5026036	0.5569212	0.5873685	0.5874204	0.5576791	0.7047961	0.3726068	0.7009869	0.0725805	0.4052563	0.6653097	0.6925348	0.5892008	0.5931660	0.4879598	0.7378342	0.3273100	0.6640762	0.4526912	0.5063774	0.7480466	0.0000000	0.6086162	0.4775100	0.7192250	0.5916109	0.3513400	0.3313436	0.1524368
0.7425560	0.4297223	0.6884952	0.1219013	0.7123055	0.4637648	0.6563026	0.5074922	0.6721369	0.6336601	0.7723503	0.6263910	0.5165336	0.7615410	0.4744984	0.5013074	0.6489972	0.0874960	0.8592466	0.6858851	0.6837533	0.4284655	0.5787805	0.5658155	0.5570628	0.6438942	0.6824926	0.4353975	0.9191654	0.0508083	0.4878263	0.6276749	0.6849993	0.5940809	0.6538574	0.5194029	0.7115633	0.4314061	0.6912594	0.4122983	0.6306635	0.6315675	0.6803517	0.0000000	0.4655552	0.7475349	0.5205708	0.2365338	0.4813035	0.2291266
0.6449763	0.3786194	0.7718341	0.1439197	0.6252618	0.3612410	0.6151283	0.4728376	0.7435479	0.7663299	0.7592747	0.6190673	0.4361742	0.6739592	0.6166226	0.5229370	0.6517430	0.0931143	0.6482123	0.7223643	0.7390931	0.3431911	0.5965468	0.6118041	0.5263830	0.6246313	0.7572387	0.3911794	0.6613127	0.0760228	0.4418657	0.6751042	0.6040763	0.4837984	0.4691942	0.4513927	0.6890350	0.3979191	0.7467425	0.3676261	0.6080676	0.6486061	0.5901456	0.7448132	0.0000000	0.6279982	0.4616598	0.2272060	0.4307224	0.2112666
