pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
1.0528489	0.3778237	0.7915892	0.1959885	1.0978524	0.4314970	0.8986384	0.6112969	0.9989559	0.9401612	1.0228994	0.9576606	0.4415724	1.0675196	0.8029825	0.4542954	1.0237188	0.2607888	0.9618275	1.0274820	0.9216353	0.3054450	0.8632486	0.8567525	0.7366577	0.8541038	1.0318074	0.4225159	0.9369019	0.1436816	0.5834371	0.8895845	0.7161000	0.6555920	0.6336087	0.4837546	0.9891535	0.7754023	0.8922955	0.4156964	0.6231852	1.0574317	1.0155806	1.0235050	0.7420435	0.9469635	0.6835551	0.3117816	0.6013891	0.0795670
1.0769612	0.4884442	0.9286836	0.2031558	0.9655095	0.5256935	0.9960677	0.7273507	0.9852087	0.9994582	1.0020074	0.9246065	0.6849018	0.9363640	0.8370531	0.6248803	1.0250068	0.1881032	0.9583695	0.9610169	1.0212337	0.5160159	0.9268916	0.7791718	0.7803324	0.8961784	1.0970002	0.5253782	0.7390305	0.1085215	0.7405367	0.9961333	0.8181680	0.9573981	0.7149751	0.7157248	1.0562170	0.6751191	0.9740456	0.5466648	0.7284437	1.0143569	0.9491788	0.9883279	0.8160160	0.9507871	0.7483122	0.4567964	0.3189429	0.0763046
0.6668268	0.3912743	0.8362218	0.1507630	0.9982520	0.3880126	0.9876385	0.8464798	0.9780007	1.0633323	1.0969171	0.8746116	0.7253401	1.0427602	0.5995661	0.4631385	0.9368186	0.2011681	0.8218562	0.8508452	1.0108639	0.4481125	0.8172599	0.7634036	0.7491189	0.8127547	0.7937400	0.7043660	0.9870287	0.1370455	0.5505687	0.9323505	0.8536573	0.7932496	0.6459589	0.4338037	0.9408580	0.3742500	0.9838445	0.5442319	0.6962180	1.0290869	0.9890200	1.0243127	0.5933312	0.9738876	0.8277795	0.4519870	0.6167881	0.3200642
0.8405575	0.5567158	0.9769239	0.2208093	0.9753995	0.6956758	0.8313264	0.7793341	0.9235977	1.0322385	0.9774749	0.9554930	0.7297065	1.0292210	0.6350525	0.3952911	0.9810086	0.1132797	1.0030076	0.9285700	0.9887036	0.8282547	0.8731753	0.7438043	0.6399945	0.9800225	0.9165586	0.6136773	1.0904904	0.1177359	0.5765964	0.8758746	0.9355935	0.8605471	0.9144104	0.8397896	0.9277798	0.5246425	0.9142935	0.6663662	0.8695916	0.9275545	1.0338547	1.0167112	0.6064008	1.0323442	0.7632585	0.3908453	0.2947899	0.2850448
0.5519346	0.6128591	0.9808556	0.2048819	0.9758998	0.5683034	0.9227640	0.8191779	0.9176963	0.9442054	0.9709353	0.8586041	0.5810262	1.0678543	0.5809488	0.5309653	0.9721868	0.1614273	0.7518814	0.9628757	0.9897559	0.5407477	0.8637460	0.7610641	0.7114417	0.7921827	0.6681373	0.8355404	0.8209383	0.1066292	0.6919547	0.9080463	0.8595073	0.9388991	0.6607759	0.5934378	0.9820495	0.5305029	1.0052080	0.6677038	0.8349212	0.9790847	1.0138013	1.0149819	0.7692164	1.0785730	0.7171423	0.4499850	0.5788022	0.0670188
1.0296502	0.5126574	0.9747645	0.1644334	0.9606010	0.6116737	0.9574450	0.7027085	0.9969784	1.0391722	1.0092480	1.0006329	0.6268973	0.9146548	0.8209715	0.8423143	0.8934539	0.1999468	0.9990602	1.0406134	0.9363856	0.6242872	0.9390961	0.8541938	0.6414864	0.8415794	0.9445816	0.5323429	1.0178272	0.0729612	0.6665236	0.9073385	0.9281666	0.7923183	0.9073558	0.5992975	0.8917077	0.7199903	0.9449504	0.6733771	0.7264274	0.9794766	0.9599097	1.0128380	0.7290551	0.9407317	0.6431409	0.3971115	0.5782822	0.3002588
0.8053351	0.5653401	1.0185495	0.2059824	0.9255777	0.4928921	0.9170537	0.8043757	1.0739930	0.9879419	1.0414884	0.8936376	0.7836676	0.9701783	0.8684614	0.7113277	1.0210751	0.1734386	0.7876237	0.8803077	1.0151891	0.6725391	0.8039359	0.8334640	0.7392228	0.9471297	0.8391940	0.6502416	1.0039563	0.1064139	0.6291904	1.0018959	0.9170227	0.8192022	0.9245173	0.5379931	1.0156889	0.6118267	0.9838033	0.7004311	0.8157476	0.9970178	0.9438561	1.0440000	0.5632833	0.8666853	0.6010311	0.4757563	0.3696274	0.3036075
1.0027173	0.5086261	0.9633895	0.1094674	1.0682447	0.5868896	0.9509048	0.6761940	0.9447774	1.1157377	1.0735273	0.8607550	0.8166600	0.9617921	0.9053622	0.7015621	0.9938028	0.0979955	0.8652511	0.9013879	0.9936623	0.8883152	0.9223061	0.7235339	0.7915851	0.8748919	0.9239614	0.5852038	0.8555153	0.0204723	0.6405144	0.9936032	0.8929925	0.8017355	0.8242543	0.7360420	1.0419337	0.4752413	0.9525830	0.6190189	0.8045272	0.9885481	0.9837596	0.9879214	0.9074709	0.9601542	0.8870708	0.3549886	0.5855050	0.0791312
0.4635789	0.3784472	0.4878250	0.2764181	0.8889953	0.2659013	0.6408356	0.6542641	0.9957189	0.9297921	0.8340890	0.8537018	0.2731808	1.0232151	0.3845936	0.3291781	0.9237191	0.4338327	0.7587925	0.7430174	0.8553110	0.0502625	0.7278729	0.6419894	0.7434551	0.6969002	0.3217604	0.5807527	0.7881877	0.1174401	0.1886463	0.7913269	0.5348125	0.4685994	0.5437982	0.2739343	1.0199119	0.3501685	0.8846437	0.2408193	0.3578075	0.9789685	0.9538986	1.0393214	0.4781999	0.9884922	0.8446299	0.4619009	0.5507198	0.2742946
1.0285343	0.6325440	0.8338331	0.1818109	0.9289656	0.7450334	0.9664286	0.7929118	0.9492761	0.9794145	0.9620538	1.0407910	0.8172697	1.0288525	0.9191794	0.3883657	0.9313607	0.1266339	0.9766533	0.9001878	1.0129995	0.4933508	0.9749294	0.9264879	0.7511785	0.9600832	0.9828564	0.4616164	0.7298085	0.0320985	0.5906821	1.0517178	0.8261241	1.0258352	0.7594849	0.6386374	1.0139650	0.5706120	0.9542540	0.6043881	0.7307448	0.9275016	1.0176277	1.0439845	0.7073107	0.9271101	0.6507776	0.4924561	0.6028291	0.3074209
0.8551687	0.5030720	0.9138575	0.2377444	0.9767547	0.4535454	0.9346637	0.7810024	0.9550448	1.0178735	0.9679253	0.9241604	0.4634172	1.0730746	0.6331315	0.5980558	0.9740833	0.2133228	0.8541294	0.9974755	0.9944042	0.4105501	0.9384225	0.6616592	0.6941508	0.9420346	0.7933631	0.4968947	0.9520185	0.1070277	0.5734340	0.9978253	0.8958944	0.7690716	0.6560077	0.4453189	0.9959129	0.4348674	0.9452854	0.4834555	0.6241127	0.9668816	0.9556945	0.9322728	0.6233614	1.0173205	0.7028702	0.3301170	0.5513018	0.2128230
0.9526534	0.5384549	0.7496907	0.2735719	0.9401807	0.4216336	0.8641612	0.5229751	1.0414505	1.0520913	0.9367950	0.9332719	0.4162635	1.1012326	0.8568524	0.3215681	0.9530119	0.2369267	0.9185472	1.0230693	0.9902570	0.2158634	0.9179782	0.9637411	0.7071719	0.8737428	0.9558704	0.3779324	0.9218132	0.1536750	0.6183589	0.9096420	0.8721924	0.6627460	0.6092179	0.3949332	1.0002731	0.6088393	0.9523642	0.3966018	0.5613202	0.9401777	1.0046750	1.0094678	0.5364892	1.0053434	0.7460613	0.3741307	0.4493363	0.3560580
0.8929165	0.5327383	0.9602032	0.1697345	1.0925606	0.6869009	0.9042899	0.7108817	0.8830365	0.9596369	0.9663539	0.9815378	0.5690367	1.0024676	0.8404719	0.3730981	0.9785487	0.0787365	0.9761379	1.0087440	1.0446033	0.5343783	0.9427216	0.7046156	0.7847552	0.8770680	0.9765118	0.4858458	1.0471100	0.0421745	0.6165421	0.9160652	0.9102332	0.9556985	0.7171653	0.7469357	0.9572413	0.5056628	0.8640150	0.7144728	0.7303281	0.9196296	0.9100457	0.9297931	0.8646921	0.9915202	0.8427200	0.2506228	0.5536380	0.3120283
1.0254762	0.6300102	0.9738903	0.1819679	0.9564951	0.4690237	0.8793370	0.6751509	1.0627950	0.9702888	0.9748547	0.9270397	0.7133498	0.9750524	0.8865801	0.4620852	0.9523235	0.1567970	0.9396308	0.9599523	1.0228039	0.6954849	0.9500998	0.9044569	0.7510783	0.8648057	0.9811240	0.5005084	0.3136131	0.1166050	0.5591511	0.8570256	0.8614806	0.7903765	0.8329481	0.5520801	1.0165089	0.5101490	1.0453682	0.6528552	0.7495907	0.9916916	1.0185278	0.9816460	0.5804634	1.0748044	0.6849038	0.4191862	0.3335721	0.0897636
0.9739480	0.3223657	0.5868999	0.1913273	1.0304923	0.5856958	0.8543249	0.4768306	1.0686465	0.9540757	0.9262316	0.8195464	0.4357797	1.0540211	0.8984268	0.4884933	0.8144005	0.1878112	0.9613862	0.9103625	1.0298036	0.1389021	0.8345206	0.8408655	0.7606253	0.7360969	0.9305709	0.2503962	1.0950313	0.1530758	0.3913514	1.0277063	0.6614390	0.5452806	0.5906734	0.4584072	0.9178099	0.3575760	1.0400100	0.3170933	0.4390417	0.9415531	1.0631664	0.9651452	0.8619824	1.0904043	0.7357371	0.3631802	0.5948270	0.1516857
0.9550922	0.4536880	0.7983996	0.1196138	0.9540784	0.8119098	0.9159205	0.6138730	1.0689857	0.9526486	0.9915582	0.8754964	0.5475311	1.0456834	0.7668152	0.5281179	1.0060317	0.1970887	0.9821944	0.9114944	0.9522014	0.3750548	0.9389324	0.8633350	0.8380065	0.8762794	0.9986262	0.4202243	1.0349560	0.1128107	0.7003515	0.9757916	0.8976775	0.8348840	0.7311424	0.7067508	1.0644196	0.4464628	0.9885709	0.6057553	0.6259233	1.0454605	1.0571159	0.9658468	0.7476348	1.0592362	0.7441134	0.2461920	0.2796854	0.2923901
0.9620802	0.4670403	0.9235255	0.2030439	1.0668618	0.5136238	0.8960352	0.7655133	1.0134036	0.9344096	1.0972471	0.9889169	0.6302365	1.0126313	0.8243378	0.4861693	0.9335965	0.0965498	0.9345046	0.9717015	0.9060064	0.5281605	0.8987733	0.7129774	0.7914593	0.9789425	0.9906279	0.4899216	1.1221004	0.1065777	0.6422288	1.0177588	0.9908403	0.8728110	0.7916794	0.7331740	0.9560221	0.4538639	1.0166414	0.6546908	0.7582743	0.9060939	1.0050322	0.9168587	0.6223571	0.9345948	0.8807930	0.4009719	0.2623250	0.3308156
1.0323583	0.4774525	1.0437425	0.1719714	0.9080614	0.6455220	0.9013459	0.7202549	1.0301699	0.8812497	1.1320016	0.9176584	0.8028257	0.9633187	0.8006805	0.4791187	0.9210670	0.1337456	0.9187072	1.0384107	1.1235166	0.4914311	0.9312634	0.7588626	0.7467262	0.9611552	0.9400035	0.4609174	0.9143167	0.0936745	0.5856330	0.9247704	0.8592797	0.7404675	0.6775148	0.5747752	1.0333935	0.6352322	1.0184376	0.4719741	0.6976050	0.9207827	1.0419727	1.0078758	0.7108304	0.9603842	0.8994240	0.1975415	0.5382001	0.1473322
0.8498077	0.5122141	0.9518449	0.1089562	1.0788486	0.6009090	0.8949790	0.6163286	1.0787835	1.1283714	1.0478194	0.9124645	0.5857603	1.0728653	0.7786927	0.6479864	0.9466859	0.1074467	0.9992669	0.9207584	1.0164817	0.5665327	0.9504939	0.9002827	0.8129499	0.8380029	0.8735733	0.9001714	0.6171234	0.0136013	0.5545388	0.9414377	0.8365125	0.9342966	0.8516557	0.7891656	0.9017338	0.4681812	1.0097022	0.5755564	0.7940749	1.0499898	1.0108649	1.1069118	0.8501760	1.0363654	0.7568370	0.3054251	0.5283987	0.2829228
0.9753940	0.6821046	1.0512742	0.1950345	0.8910323	0.5932796	0.8596574	0.6309191	0.9123531	0.9260479	1.0380155	0.9534939	0.5586415	0.9437812	0.7037881	0.7382945	0.8995471	0.0916170	0.9390176	0.9946105	1.0420153	0.5864589	0.8978218	0.8011844	0.7562895	0.9498977	0.9118116	0.5045524	0.9133495	0.1056563	0.6682025	1.0086733	0.9582182	0.8287631	0.8254466	0.6701022	0.9483092	0.6755160	0.9967821	0.7835991	0.7733405	0.8878274	0.9458817	1.0130866	0.5559307	1.0150650	0.6340216	0.4339355	0.5323393	0.1322438
0.9951119	0.5037707	1.0116284	0.1776264	0.9854063	0.5071432	0.8646618	0.7312836	1.0207536	1.0309491	0.9715238	0.8959367	0.6996653	0.9235152	0.8409739	0.4428549	1.0060285	0.1402112	0.9143825	1.0201643	0.9966227	0.5905421	0.8964256	0.8164204	0.7940648	0.9044952	0.8524587	0.6867904	0.9441393	0.1189804	0.7356310	1.0245850	0.8580147	0.8372829	0.8252829	0.8107739	0.9095479	0.5375192	0.9666554	0.5985751	0.8762864	0.9849247	1.0474458	0.9488073	0.7978568	1.0593500	0.8059484	0.4081713	0.5425400	0.2417584
1.0558790	0.4857104	0.9566266	0.1116390	1.0644702	0.5246219	0.9299897	0.6925801	1.0552679	1.0589920	1.0563689	1.0439244	0.8166657	0.9827872	0.7870014	0.7075583	0.9992129	0.1094729	0.9923349	0.9529796	1.0332725	0.5380467	0.9897044	0.7711901	0.7096669	0.8655252	0.9455236	0.5782687	0.7926185	0.0227733	0.5752807	0.9935061	0.8240958	0.7957067	0.8204830	0.7735110	0.9662253	0.6572146	1.0070162	0.5810473	0.8658323	1.0104589	1.0581237	0.9572235	0.9466535	0.9320689	0.7973457	0.3400790	0.4483596	0.2148217
0.9627572	0.5492592	0.9951754	0.1366914	0.9761945	0.5381403	0.9415694	0.6885382	1.0035016	1.0773798	1.0419818	0.9255151	0.5393774	0.9938847	0.8414955	0.8382189	1.0556902	0.0702385	0.9212370	0.9592680	1.0426278	0.5875405	1.0027049	0.7797356	0.7417411	0.9481977	1.0662207	0.6433037	0.9520397	0.1133003	0.7270005	1.0026837	1.0405440	0.8418204	0.7421359	0.6779192	0.9657611	0.6946311	1.0032889	0.8096535	0.8381698	1.0363537	0.9284467	0.9219366	0.7176866	0.9005127	0.7501176	0.4414757	0.6040446	0.2650508
0.9058662	0.4862260	0.9868981	0.1700375	0.9793304	0.6056244	1.0018794	0.7110244	1.0737318	1.0189115	0.9966947	1.0405483	0.7852228	0.9984627	0.8164659	0.6143246	1.0133428	0.1260785	0.9808981	1.0214908	1.0975426	0.5743148	0.9410679	0.7016840	0.7116146	0.9821104	0.8989535	0.6362173	0.9461304	0.1307259	0.7044749	0.8891662	1.0131236	0.7757504	0.7389068	0.7177962	1.0088925	0.6760646	1.0035267	0.5236349	0.8315734	0.9575669	0.9209815	1.0174686	0.8212708	1.0265944	0.7743085	0.4632562	0.5872987	0.0228471
0.9991787	0.6186640	0.9892797	0.1294219	1.0071541	0.5943712	1.0057393	0.8926707	1.0079523	1.0020572	0.9409862	0.9774627	0.8290348	0.9774145	0.8230538	0.6756057	0.9743455	0.1404994	0.7898012	0.9387297	1.0912696	0.6706257	0.9139400	0.8189326	0.8118738	0.8990259	0.8804730	0.7002983	1.0699476	0.0991237	0.6507264	0.9472590	0.8157661	0.9068029	0.8951198	0.8607313	0.9942669	0.7611462	0.9195882	0.8016790	0.8933961	0.9478094	0.9420428	1.0423890	0.7926473	1.0123947	0.7057140	0.2985091	0.5218718	0.1745189
1.0161172	0.5371015	0.8202405	0.1931269	1.0437370	0.5426933	0.9505435	0.7103681	1.0561044	0.9130716	1.0248286	1.0065691	0.5444432	1.0392130	0.9126549	0.5111632	1.0213275	0.1730127	0.8814402	0.9808192	1.0079817	0.5411231	0.8657973	0.8010868	0.9350860	0.9220385	0.9346084	0.5143044	0.5707608	0.0125949	0.5032646	0.8546627	0.8218460	0.7084051	0.6387414	0.7746666	0.9435756	0.6537944	0.9391212	0.4173147	0.8926532	1.0527217	1.0327427	0.8950277	0.7750190	0.9968116	0.7740706	0.4674569	0.4457171	0.3451661
0.8435465	0.6942399	1.0603046	0.1745617	0.9664375	0.5689732	0.9342839	0.8519901	0.9520240	0.9933488	1.0336758	0.8855993	0.7370541	1.0239829	0.8004422	0.5550392	0.9780872	0.1105985	0.8852066	0.8739850	1.0995174	0.7341702	0.8825204	0.6962531	0.7032948	0.9160532	0.9170008	0.5534142	1.0165248	0.1323206	0.6208539	0.9688243	0.8752210	0.8660589	1.0086482	0.9393477	1.0225468	0.6783233	0.9075034	0.6998378	0.9038495	1.0334338	0.9399505	1.0786379	0.5528046	1.0205417	0.6828060	0.4397084	0.3078114	0.2415185
0.8362417	0.3592523	0.6874977	0.2915227	0.9361811	0.3471474	0.6940660	0.7234888	0.9454422	0.9478229	0.8525199	0.8560810	0.5610162	0.9909912	0.8191751	0.4214219	0.8628061	0.2654413	1.0014400	0.9822605	0.8928744	0.1437514	0.9082394	0.8230974	0.7311302	0.6967395	0.9181661	0.2545318	0.7848985	0.0474966	0.3652279	0.9941187	0.4907711	0.5078813	0.5500824	0.4680868	0.9559465	0.4704116	0.9383702	0.3368758	0.5492421	1.1403740	0.9731185	0.9001361	0.6226726	1.0103227	0.8715704	0.2131223	0.5047396	0.4555561
0.5760344	0.2274565	0.5889846	0.3028352	1.0331396	0.2972077	0.7036762	0.4929909	0.9367872	0.9401260	0.9065285	0.8470239	0.2109985	0.9890971	0.4423787	0.5625266	0.8430532	0.3838042	0.7820172	0.8160374	0.8725634	0.3267267	0.7357992	0.5504115	0.8100277	0.6984262	0.5762358	0.2315428	0.8957211	0.2178222	0.2387507	0.8693508	0.3933443	0.5752833	0.5118459	0.4246138	1.0346099	0.4067211	0.8676443	0.3267970	0.2744018	0.9167278	1.0061287	0.9743040	0.5635663	0.9250217	0.6363757	0.4700945	0.5714128	0.1558348
0.8711701	0.4845595	0.9942118	0.1401055	0.9551208	0.5792820	0.9119450	0.7302508	1.0267760	1.0073905	0.9395970	1.0174156	0.7675615	0.9772714	0.6766333	0.6034912	1.0000626	0.1706236	0.9366765	0.9850788	1.0115260	0.5278568	0.8915356	0.8796433	0.7374692	0.8320011	0.9117537	0.5748070	0.9476494	0.0953725	0.5857187	1.0733898	0.8627682	0.7744476	0.7756109	0.7177409	1.0072635	0.8230811	1.0753145	0.6776587	0.8250896	0.8910721	0.9213372	1.0028285	0.6154314	1.0594132	0.7199089	0.4134206	0.5505559	0.1768842
0.9812261	0.4704201	0.9423516	0.2556225	0.9337338	0.4271709	0.9778430	0.6117547	1.0007916	1.0351508	1.1041103	0.8663382	0.8490832	1.0497759	0.7797596	0.6486449	0.9519276	0.1691351	1.0661915	1.0162478	1.0382630	0.4226118	0.8981289	0.6618813	0.8324935	0.8080131	0.8541174	0.6955205	0.5838809	0.0295003	0.4618995	1.0065910	0.9014630	0.8110474	0.8256137	0.6623756	0.9706270	0.5348554	1.0460956	0.6719641	0.7297113	0.9690859	0.9322894	0.9870998	0.5725615	1.0156155	0.9482692	0.4135559	0.3497252	0.3133642
0.9830018	0.6388118	1.0036932	0.1900760	1.0361853	0.6112562	0.9782483	0.8252331	0.9756668	0.9060711	1.0976091	0.8947316	0.8735604	0.9917204	0.9810314	0.6297413	0.8807659	0.0897505	0.8692207	0.9713764	0.9836999	0.6119221	0.9380580	0.9209405	0.7510885	0.9128012	0.9685581	0.7616432	1.0578443	0.1238118	0.5778989	0.9644591	0.8646932	0.8145214	0.6885849	0.6163235	0.9446911	0.4763263	0.9831162	0.6060202	0.7975759	0.9266758	1.0524276	0.9718592	0.6301846	1.0011639	0.8355887	0.3413407	0.6260667	0.1035171
1.0894295	0.5971279	1.0282150	0.1215036	1.0256907	0.7095450	0.9671242	0.6684022	1.0656391	0.9517219	0.9623222	0.8384976	0.7811505	0.9832012	0.8907475	0.9294557	1.0173335	0.0699769	0.9826312	1.0072983	1.0348290	0.7384087	0.8827193	0.8882499	0.6845035	0.8752220	0.9526493	0.5101944	1.0346523	0.0263486	0.7367813	0.9559595	0.8327337	0.8875393	0.7485614	0.7252701	0.9528931	0.6433079	0.8883060	0.7625938	0.7816496	0.9979341	0.9666723	1.0230927	0.6228967	0.9999228	0.7091457	0.5143877	0.6021698	0.2089330
1.0179391	0.5481305	0.9408159	0.1361792	0.9401689	0.6653021	0.9529109	0.7277110	1.0603594	1.0145016	0.9611903	0.9820425	0.6714815	0.9867837	0.8183739	0.6511980	0.9875195	0.1144678	1.0561171	1.0343720	1.0060058	0.5623804	0.9500759	0.8048181	0.6606986	0.8082385	0.9935149	0.5502897	0.9333905	0.1210801	0.4864291	0.9997146	0.9569114	0.7542507	0.8432017	0.5634478	1.0326471	0.5304390	0.9314026	0.5612557	0.6968754	0.9465905	0.9226925	0.9879193	0.7230644	1.0791171	0.6751152	0.4459509	0.3592454	0.1910829
0.9341685	0.6147554	0.9282400	0.2138911	0.9225531	0.5046176	0.9535272	0.8117627	0.8626989	1.0227222	1.1346348	0.8508964	0.8238191	1.0016356	0.7037012	0.7012311	0.9750989	0.0561935	0.9258928	0.9796178	1.0172776	0.6390323	0.9158486	0.7452030	0.6315687	0.9297887	0.9402018	0.5745231	1.0482894	0.0129579	0.6067942	1.0319845	0.8642132	0.8949702	0.6910247	0.6611603	0.9245581	0.5810890	0.9042964	0.5592461	0.7780887	0.9969536	0.9882649	0.9601523	0.5884124	1.0552988	0.6363726	0.6191737	0.6135906	0.2980180
