pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
0.6290296	0.5314451	0.9369990	0.2066191	0.9995267	0.5050237	0.9102670	0.7766595	0.9644159	0.9893034	0.9895530	0.8590144	0.5529567	0.9979420	0.4809407	0.5273927	0.9707671	0.1613199	0.7921397	0.8267261	0.9904643	0.4818074	0.7943413	0.7102228	0.7191453	0.8591599	0.6456484	0.8053974	0.9173582	0.1150580	0.6878261	0.9159392	0.8170403	0.8604540	0.7486026	0.5757204	0.9999994	0.5251690	0.9907719	0.5672512	0.7665394	0.9907524	0.9999688	0.9645696	0.7891443	0.9790724	0.6989675	0.3902148	0.5590075	0.0779562
1.0000000	0.5595348	1.0000000	0.1505239	0.9995855	0.6297493	0.9289402	0.7056410	0.9999953	0.9904275	0.9933356	0.9708035	0.6816531	0.9750687	0.8295411	0.7886069	0.9364035	0.1464829	0.9939073	0.9475575	0.9879091	0.5910520	0.9110964	0.8751193	0.7461236	0.8745816	0.9223761	0.5043499	0.9906907	0.0918381	0.6729163	0.9206391	0.9258040	0.8108839	0.8745047	0.6260214	0.9772611	0.6871915	0.9470912	0.5845927	0.7564826	0.9730528	0.9667832	0.9645725	0.7286788	0.9790791	0.6990340	0.3901757	0.5589937	0.2810191
0.7251543	0.5116228	1.0000000	0.1959435	0.9531707	0.5157833	0.9190606	0.7710528	0.9999832	0.9843468	0.9931720	0.8637670	0.7402945	0.9982308	0.8689640	0.6861538	0.9891332	0.1464829	0.8468598	0.9047162	0.9879090	0.5664832	0.8394974	0.7444901	0.6826131	0.9621911	0.8407275	0.6549403	0.9771642	0.1101326	0.5966488	0.9805456	0.9231642	0.8108679	0.8348266	0.6260106	0.9772023	0.5881622	0.9632768	0.6526377	0.7564826	0.9730517	0.9667816	0.9872627	0.5929529	0.9790043	0.6744097	0.4228689	0.3929128	0.2810191
0.9563767	0.5116228	1.0000000	0.1147680	0.9994838	0.5552835	0.9212983	0.7056395	0.9644222	0.9843468	0.9923186	0.9387636	0.7686169	0.9750680	0.9087862	0.7093601	0.9398175	0.0792329	0.8898942	0.9426952	0.9940292	0.7826260	0.9033426	0.6982212	0.7450363	0.8745799	0.9410604	0.5715061	0.9040628	0.0217093	0.6768496	0.9779783	0.9337201	0.8108679	0.8760784	0.7637513	0.9772023	0.5047442	0.9779894	0.5845732	0.7676314	0.9943901	0.9667816	0.9901395	0.7650329	0.9790731	0.8353212	0.3902442	0.5590178	0.0677472
0.4466956	0.3874305	0.5281224	0.2603372	0.9468442	0.3039551	0.6620102	0.6318571	0.9998932	0.9438963	0.8025542	0.8835603	0.2416941	0.9688342	0.3745492	0.3345197	0.9052779	0.3977598	0.7374888	0.7508731	0.8570972	0.0438989	0.7257841	0.6435667	0.7710451	0.6747788	0.2758798	0.5496075	0.8136832	0.1331638	0.2058010	0.8328180	0.5033710	0.4074247	0.5288564	0.2794901	0.9771766	0.3295706	0.8360697	0.2318759	0.3439966	0.9511364	0.9991716	0.9870331	0.5855563	0.9996982	0.8826583	0.4275461	0.5719362	0.2838590
1.0000000	0.5316077	0.8548820	0.2226552	0.9527102	0.6717344	0.9194794	0.7279563	0.9644102	0.9794754	0.9694874	0.9691239	0.6906762	0.9984705	0.8557806	0.3927221	0.9258378	0.1612123	0.9800544	0.9475487	0.9773672	0.3652812	0.9289806	0.8838391	0.7223082	0.9150911	0.9223174	0.4147931	0.6925878	0.0314032	0.4917811	0.9620356	0.7744291	0.9314600	0.7027006	0.6090185	0.9999989	0.5421476	0.9663074	0.4825919	0.6539467	0.9697784	0.9667180	0.9970394	0.7309519	0.9996457	0.6741266	0.4232237	0.5704571	0.3105892
0.8938534	0.5178521	0.8408697	0.2256714	0.9994189	0.4439136	0.9519098	0.7070409	0.9999731	0.9885583	0.9676047	0.8944494	0.4823003	0.9729220	0.7382661	0.6237137	0.9243156	0.1942224	0.8839735	0.9645300	0.9803652	0.3891367	0.9192990	0.6780896	0.7190670	0.9227854	0.8883559	0.4813719	0.9633757	0.1254135	0.5776292	0.9572208	0.8652409	0.7587451	0.6937639	0.4860200	0.9771930	0.4560875	0.9694148	0.4716692	0.6451641	0.9693746	0.9667080	0.9645659	0.6430915	0.9997369	0.6989165	0.2971623	0.5431976	0.1951226
1.0000000	0.5784810	0.8011278	0.2347463	0.9524154	0.4240070	0.8884432	0.6190710	0.9644037	0.9767986	0.9827349	0.9292787	0.4500378	0.9975100	0.7979425	0.3772568	0.9192176	0.2102464	0.8928342	0.9475484	0.9816763	0.2904104	0.9267276	0.8784736	0.7268133	0.9061492	0.9223136	0.3910288	0.9582195	0.1311505	0.6004524	0.9016124	0.8567027	0.6988655	0.6663875	0.5301468	0.9999988	0.5541652	0.9625039	0.4396062	0.6059238	0.9681148	0.9998533	0.9627581	0.5920187	0.9997697	0.6739489	0.3125269	0.4077845	0.3253556
0.9097417	0.5412733	1.0000000	0.1959435	0.9994940	0.6807094	0.8831329	0.7616207	0.9644222	0.9843468	0.9926050	0.9517385	0.5936388	0.9988387	0.8298861	0.3500500	0.9363316	0.0626547	0.9894293	0.9702497	0.9879090	0.5664832	0.9384788	0.6834664	0.7191209	0.9366532	0.9654538	0.5043403	0.9771642	0.0370219	0.6102863	0.9206383	0.9429956	0.8630793	0.7773397	0.7867963	0.9772023	0.5047442	0.9219580	0.7715584	0.7798817	0.9730517	0.9667816	0.9645685	0.7447661	0.9790731	0.7860241	0.2789644	0.5590154	0.2557970
1.0000000	0.5396032	0.9281489	0.2082107	0.9993255	0.4848531	0.8657990	0.6713199	0.9999791	0.9836259	0.9766695	0.9493337	0.7153422	0.9743464	0.8808235	0.5136889	0.9321482	0.1652549	0.8928360	0.9827516	0.9871060	0.7242320	0.9273335	0.8366691	0.7757572	0.8567490	0.9716343	0.4617119	0.3390120	0.1158233	0.5474317	0.9152038	0.8133043	0.7779744	0.8170373	0.5682010	0.9999993	0.4838536	0.9734077	0.6571122	0.8003146	0.9716153	0.9999497	0.9645627	0.6572692	0.9997275	0.6988730	0.3668864	0.3286297	0.0811611
1.0000000	0.3182632	0.6390466	0.1761194	0.9626563	0.5425120	0.8202565	0.5029478	0.9999448	0.9631500	0.9168474	0.8238628	0.4253823	0.9740245	0.8932379	0.4799137	0.8786444	0.1633415	0.8928340	0.9606565	0.9603461	0.1110881	0.9110951	0.8086639	0.7775554	0.7151429	0.9223118	0.2629757	0.9841228	0.1695780	0.3774348	0.9279989	0.6351702	0.5469942	0.5214774	0.3880988	0.9771840	0.3799652	0.9553974	0.3360705	0.4648493	0.9793172	0.9663350	0.9631811	0.7623021	0.9996695	0.7119290	0.3628747	0.5679742	0.1674667
0.9680186	0.4105271	0.7969254	0.1571175	0.9749818	0.7763311	0.8446005	0.5949762	0.9644032	0.9765620	0.9719548	0.8457753	0.4987744	0.9964017	0.7820006	0.4805394	0.9800491	0.2120585	0.9892452	0.9440919	0.9694921	0.3000350	0.9055035	0.8225735	0.7425638	0.9033556	0.9381595	0.3755524	0.9860171	0.1318153	0.6708090	0.9690250	0.8189111	0.7329579	0.6633249	0.6890201	0.9771887	0.4410137	0.9764336	0.5912137	0.6019286	0.9679713	0.9998396	0.9877266	0.6806390	0.9790381	0.6862594	0.2636737	0.2482787	0.3266186
1.0000000	0.5116230	1.0000000	0.1959435	0.9996510	0.5157865	0.9503945	0.7515756	0.9999913	0.9843485	0.9808475	0.9648055	0.5936723	0.9750687	0.8430821	0.4396074	0.9364035	0.0882731	0.9626754	0.9475575	0.9879091	0.5664837	0.9332543	0.7108175	0.7192376	0.9129612	0.9600162	0.5496645	0.9771642	0.1101326	0.5966500	0.9206391	0.9450148	0.8108839	0.7996624	0.7052847	0.9772611	0.5047443	0.9779928	0.6715685	0.7564826	0.9730528	0.9667832	0.9645747	0.6433632	0.9790791	0.8529007	0.3901316	0.2897904	0.2810191
1.0000000	0.5116230	1.0000000	0.1959435	0.9531801	0.6269008	0.8831405	0.7698770	0.9644410	0.9911275	0.9932852	0.9456051	0.7888055	0.9982469	0.7979459	0.5178348	0.9869953	0.1091900	0.9409510	0.9878388	0.9959162	0.5664837	0.9223805	0.8086000	0.6827410	0.9476274	0.9223761	0.5043499	0.9117533	0.1101326	0.5966500	0.9206391	0.9069810	0.8393058	0.7773488	0.6260214	0.9999994	0.6340084	0.9802533	0.5845927	0.7564826	0.9730528	0.9667832	0.9886818	0.6163716	0.9996438	0.7788398	0.2600589	0.5702870	0.1200770
0.8264486	0.5116228	1.0000000	0.0992011	0.9996121	0.6469217	0.9293036	0.7056393	0.9999874	0.9912244	0.9949490	0.8637506	0.5936347	0.9988244	0.7806208	0.6395345	0.9895290	0.1041781	0.9751945	0.9524960	0.9908806	0.5790722	0.8923596	0.8945951	0.7192084	0.8745798	0.8542677	0.8322868	0.6151045	0.0194521	0.5966487	0.9206383	0.8401614	0.8889079	0.8899792	0.8204696	0.9771938	0.5047442	0.9774400	0.5845712	0.7960938	0.9953642	0.9999498	0.9645726	0.7510844	0.9790727	0.6990116	0.3901573	0.5589872	0.2810191
1.0000000	0.6801230	1.0000000	0.1959435	0.9531731	0.5876068	0.8831348	0.7056399	0.9999887	0.9843473	0.9808463	0.9552091	0.5936487	0.9985710	0.7979435	0.6861538	0.9363543	0.1025636	0.9895006	0.9835568	0.9879090	0.5664834	0.9110956	0.7108062	0.7684365	0.8745803	0.9465576	0.5043426	0.9771642	0.1101326	0.6686276	0.9206385	0.9280075	0.8108725	0.8720741	0.6260134	0.9999994	0.6501280	0.9569751	0.7448848	0.7564826	0.9944604	0.9999675	0.9627917	0.5930717	0.9996974	0.6775440	0.4228188	0.5010942	0.1169332
1.0000000	0.5116230	1.0000000	0.1959435	0.9969141	0.5157865	0.8831405	0.7056410	0.9999945	0.9843485	0.9931421	0.8638748	0.7416730	0.9750687	0.8725228	0.4415524	0.9890117	0.1464829	0.9770356	0.9475575	0.9879091	0.5664837	0.9110964	0.8286637	0.7278141	0.8745816	0.9223761	0.7016911	0.9771642	0.1101326	0.6986016	0.9828168	0.8402061	0.8108839	0.8315993	0.8011747	0.9772611	0.5047443	0.9220236	0.5845927	0.8696116	0.9730528	0.9667832	0.9895915	0.7625545	0.9997167	0.7676705	0.3919808	0.5596279	0.2103234
1.0000000	0.5116228	1.0000000	0.1410165	0.9995387	0.5157833	0.9212723	0.7056395	0.9999869	0.9843468	0.9808459	0.9466164	0.8085157	0.9750680	0.7979428	0.7484989	0.9896208	0.0793314	0.9312609	0.9475494	0.9879090	0.5943022	0.9240755	0.7108022	0.7782957	0.8745799	0.9652415	0.6401919	0.7534772	0.0243109	0.6312712	0.9787350	0.8963881	0.8675213	0.7773397	0.7799783	0.9999994	0.6509998	0.9830594	0.6430590	0.8619185	0.9916696	0.9999601	0.9913852	0.8325366	0.9790732	0.6989782	0.3362630	0.4546373	0.2165247
1.0000000	0.5703276	1.0000000	0.1084894	0.9996280	0.5157841	0.9204650	0.7056399	0.9999869	0.9843473	0.9949648	0.9568466	0.5936487	0.9990634	0.8079243	0.8810012	0.9493821	0.0554760	0.8928404	0.9475515	0.9908643	0.5664834	0.9224989	0.7108062	0.7192203	0.9238364	0.9473157	0.6560202	0.9576601	0.1101326	0.7465474	0.9808115	0.9412344	0.8108725	0.8372286	0.6260134	0.9772210	0.6456522	0.9219775	0.8664919	0.8137004	0.9730519	0.9879208	0.9645734	0.7676814	0.9790749	0.8018568	0.3273438	0.5589835	0.2810191
0.9798888	0.4952994	0.9641365	0.1414578	0.9995434	0.5325801	0.9340422	0.7065822	0.9644254	0.9833869	0.9923800	0.9649834	0.7408392	0.9747457	0.8402034	0.6181894	0.9878254	0.1321121	0.9901553	0.9812296	0.9861029	0.5193648	0.9076454	0.7051493	0.7191588	0.9259850	0.9511563	0.5565102	0.9925010	0.1127594	0.6701668	0.9180875	0.9442118	0.7954138	0.8295454	0.5983476	0.9772209	0.7040945	0.9759087	0.5785408	0.7532343	0.9723748	0.9667713	0.9896287	0.8288872	0.9997359	0.7616528	0.3902028	0.5590032	0.0327324
1.0000000	0.5116230	1.0000000	0.1558098	0.9995691	0.5586966	0.9338595	0.8071207	0.9999844	0.9843485	0.9808475	0.9447207	0.8096751	0.9750687	0.8614340	0.6311867	0.9364035	0.1464829	0.8928536	0.9475575	0.9879091	0.5664837	0.9244348	0.8750553	0.7191772	0.9204740	0.9223761	0.6069156	0.9895243	0.1101326	0.5966500	0.9206391	0.8402061	0.8443586	0.8331676	0.8106331	0.9772611	0.6967478	0.9220236	0.7185033	0.7564826	0.9730528	0.9999479	0.9645719	0.8105225	0.9997497	0.6990258	0.3271972	0.5589976	0.1936287
1.0000000	0.5208321	0.8073873	0.2332668	0.9991046	0.5100669	0.8809476	0.7447244	0.9999719	0.9811635	0.9827991	0.9327976	0.4779945	0.9956872	0.8747927	0.6083500	0.9717616	0.1735433	0.8928342	0.9799156	0.9809199	0.4864314	0.9250882	0.8382824	0.8781798	0.8592808	0.9223136	0.5010982	0.6698020	0.0166223	0.4529940	0.9024390	0.7665116	0.7034911	0.6708858	0.7155337	0.9771888	0.6563927	0.9377031	0.4447233	0.8029906	0.9859589	0.9666794	0.9923974	0.6427697	0.9997046	0.7925074	0.3904994	0.3942140	0.3235057
0.8870415	0.7053604	1.0000000	0.1959435	0.9994830	0.5157865	0.8831405	0.8509536	0.9644410	0.9843485	0.9928797	0.8638748	0.6983468	0.9987630	0.8558965	0.5151140	0.9890799	0.1464829	0.8832425	0.9324626	0.9879091	0.5952562	0.9035245	0.6825039	0.7325676	0.8745816	0.9414314	0.5043499	0.9496497	0.1101326	0.5966500	0.9723503	0.8402061	0.8621635	0.8642991	0.7635361	0.9936666	0.6341525	0.9220236	0.6566360	0.7564826	0.9928933	0.9667832	0.9880745	0.6431935	0.9997779	0.7443002	0.3828162	0.3092358	0.2810191
0.9340140	0.3028580	0.6142492	0.2904502	0.9874838	0.3205418	0.7035154	0.6767671	0.9643642	0.9598519	0.8999856	0.9248327	0.5304612	0.9913067	0.8279915	0.3955912	0.8674960	0.2718068	0.9880531	0.9397521	0.9056136	0.0980538	0.8989629	0.8300443	0.7100761	0.6945011	0.9034487	0.2450762	0.8370489	0.0605780	0.3679859	0.9279909	0.5082647	0.5179944	0.4942902	0.4339575	0.9771822	0.4170294	0.8681892	0.2805566	0.4495891	0.9775147	0.9662257	0.9896007	0.6307303	0.9790560	0.8435676	0.2232505	0.5055845	0.4027705
0.5363264	0.2722572	0.5657908	0.2976061	0.9485011	0.3098822	0.6950982	0.5105986	0.9999281	0.9519008	0.8793505	0.8922031	0.2387338	0.9811725	0.3548602	0.4961716	0.8392340	0.3611889	0.7718924	0.7578164	0.8759486	0.2926810	0.7329132	0.5344959	0.7423553	0.6484905	0.4692715	0.2105848	0.9099248	0.2008010	0.2384239	0.9018676	0.4246660	0.6096499	0.4878172	0.3469590	0.9999933	0.3887290	0.8519479	0.3494102	0.3372433	0.9731001	0.9991788	0.9860900	0.5874803	0.9789954	0.6717497	0.4263271	0.5715190	0.1563470
0.8300943	0.5116228	1.0000000	0.1519115	0.9531731	0.5537848	0.8831348	0.7241597	0.9644274	0.9843473	0.9808463	0.9462982	0.7528405	0.9984718	0.7516388	0.6498407	0.9881399	0.1464829	0.9760568	0.9468394	0.9879090	0.5753277	0.8743577	0.8984951	0.7225215	0.8745803	0.9056940	0.6066548	0.9473291	0.1101326	0.5966491	0.9776307	0.8401765	0.8202693	0.8319827	0.7404094	0.9999995	0.7604099	0.9790125	0.6787111	0.7623169	0.9730519	0.9667820	0.9868937	0.5930717	0.9996612	0.6744799	0.4228188	0.5703221	0.1620649
1.0000000	0.5116228	1.0000000	0.1959435	0.9531699	0.5157830	0.9236773	0.7056393	0.9999883	0.9922853	0.9808458	0.8637506	0.8180892	0.9750680	0.8291564	0.6099119	0.9902561	0.1464829	0.9908827	0.9475487	0.9947785	0.5751861	0.9110952	0.7108007	0.7572780	0.8745798	0.9223174	0.6909401	0.5658404	0.0194233	0.5966487	0.9744582	0.9310763	0.8108661	0.8353698	0.7681849	0.9771938	0.5678076	0.9898672	0.7306252	0.7976881	0.9730516	0.9999485	0.9901898	0.5929025	0.9790037	0.8417667	0.4228906	0.3296133	0.2810191
1.0000000	0.6056441	1.0000000	0.1959435	0.9998381	0.5827240	0.9483036	0.7345468	0.9999882	0.9905635	0.9929980	0.8638748	0.7748888	0.9750687	0.8435364	0.5850287	0.9364035	0.0876779	0.8928536	0.9851392	0.9931799	0.5664837	0.9388009	0.8993928	0.7193758	0.9401032	0.9476289	0.7734981	0.9771642	0.1101326	0.5966500	0.9849709	0.8445045	0.8520705	0.7773488	0.6260214	0.9999995	0.5047443	0.9767493	0.5845927	0.8262807	0.9730528	0.9999621	0.9645813	0.6861353	0.9997530	0.7933991	0.3442295	0.5589338	0.1004855
1.0000000	0.5116228	1.0000000	0.1173917	0.9996154	0.6359123	0.9229042	0.7056395	0.9999848	0.9843468	0.9808459	0.8752001	0.7516275	0.9750680	0.8538906	0.8626720	0.9363316	0.0840748	0.9903640	0.9791270	0.9879090	0.6062707	0.9274179	0.8259375	0.7192108	0.8745799	0.9223252	0.5043403	0.9960467	0.0260522	0.7388058	0.9845072	0.8401655	0.8754257	0.7773397	0.6260106	0.9999995	0.5742318	0.9219580	0.7067786	0.7564826	0.9910382	0.9999618	0.9880878	0.6889165	0.9998217	0.7237406	0.3654009	0.4964637	0.2334186
1.0000000	0.5588531	1.0000000	0.1338182	0.9531801	0.6356027	0.9447740	0.7056410	0.9999829	0.9911964	0.9941226	0.9624513	0.7110267	0.9987492	0.8565256	0.5865274	0.9907279	0.1028943	0.9900787	0.9475575	0.9879091	0.5664837	0.9110964	0.8542315	0.6919507	0.8745816	0.9540845	0.5043499	0.9937795	0.1101326	0.5966500	0.9781508	0.9634449	0.8108839	0.8209742	0.6260214	0.9772611	0.5047443	0.9809363	0.5845927	0.7564826	0.9915531	0.9667832	0.9627955	0.7069135	0.9997167	0.6746392	0.4227045	0.3839213	0.1685046
1.0000000	0.5915779	1.0000000	0.1959435	0.9531699	0.5157830	0.9288715	0.7761017	0.9644203	0.9843466	0.9944509	0.8975105	0.7608768	0.9750680	0.8095304	0.6861538	0.9892098	0.0694024	0.8928346	0.9475487	0.9879090	0.5664832	0.9226255	0.7108007	0.7064432	0.9322504	0.9533532	0.6032671	0.9771642	0.0137036	0.5966487	0.9638922	0.8401614	0.8108661	0.7773388	0.6260096	0.9771938	0.5047442	0.9219498	0.5845712	0.7996327	0.9927439	0.9667815	0.9627899	0.6632094	0.9997127	0.7181268	0.4228906	0.5703428	0.2810191
