pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
0.5367668	0.4047653	0.6436922	0.1388135	0.7005402	0.3911266	0.7863491	0.4843227	0.6652543	0.6643569	0.2708450	0.6451523	0.5481511	0.7143637	0.5154223	0.6198760	0.7925481	0.0924924	0.6459010	0.6351343	0.6209087	0.4636462	0.7335903	0.6235943	0.5291999	0.6229829	0.6312016	0.3763662	0.7441561	0.0618861	0.4406998	0.7283111	0.5530727	0.4537267	0.6092336	0.6394412	0.6210838	0.4163619	0.5021140	0.5354112	0.5076730	0.6357671	0.7362376	0.6493750	0.4863526	0.6770137	0.4841651	0.2310533	0.3927659	0.1839266
0.6505182	0.3368168	0.7356810	0.0966199	0.6319118	0.3296246	0.6990749	0.6346229	0.5358913	0.9202402	0.6541807	0.2807956	0.4198465	0.7529007	0.4970014	0.4714204	0.6690508	0.0802098	0.7137479	0.6403118	0.7377511	0.4761370	0.5794574	0.6554581	0.5144666	0.6899461	0.6837388	0.4223956	0.7278821	0.0740065	0.4579629	0.7128397	0.6293777	0.5997039	0.6125255	0.3964684	0.6007438	0.3299659	0.6137518	0.4246168	0.6216636	0.6260646	0.8022291	0.7809839	0.3834898	0.6458798	0.5927729	0.2402970	0.3141544	0.2506774
0.8054137	0.4478183	0.6692923	0.1651013	0.8075284	0.2879815	0.6523446	0.5177521	0.6741139	0.6247081	0.7647293	0.6104545	0.2422651	0.6623461	0.7695026	0.4748624	0.8053985	0.1693067	0.7551764	0.5896640	0.8347737	0.3480271	0.7376457	0.6097046	0.6588457	0.7307211	0.6567263	0.4282968	0.8823995	0.0684548	0.4992570	0.6834811	0.7628589	0.5915408	0.4753005	0.4461781	0.6711730	0.4443031	0.6583289	0.3218167	0.4985591	0.7913221	0.7227951	0.6765165	0.5802876	0.5929296	0.5483258	0.2366803	0.3698088	0.2009524
0.5845142	0.3303545	0.9788089	0.2156919	0.6864502	0.3710452	0.6024934	0.5187993	0.8102706	0.6474739	0.7932238	0.7808954	0.4694845	0.3306599	0.4712570	0.3396060	0.6933507	0.1339814	0.8073269	0.5006899	0.7409475	0.3676361	0.6959434	0.4506579	0.5290865	0.6577638	0.5531650	0.3412129	0.5424916	0.0463940	0.3488071	0.7462020	0.7421540	0.6535731	0.5569780	0.5614179	0.7970008	0.4318646	0.5725387	0.4576059	0.6332917	0.5460299	0.6912229	0.7729082	0.5929110	0.7226719	0.4628131	0.2521486	0.3032185	0.3442752
0.6341817	0.3607332	0.5949978	0.1268896	0.6902518	0.3570676	0.6802145	0.5435017	0.6519652	0.7795597	0.7592714	0.6920983	0.3890604	0.6425319	0.2954895	0.4852118	0.6856005	0.1216978	0.7119850	0.5929202	0.5664917	0.3020787	0.5957575	0.4563311	0.4403534	0.6275246	0.5924611	0.3462559	0.6340883	0.0933455	0.3648042	0.6114275	0.6736864	0.5246131	0.5395777	0.4654406	0.6182419	0.4216253	0.5343470	0.4519598	0.4859561	0.5471592	0.5690520	0.6724799	0.5996037	0.6406982	0.4794353	0.2934038	0.3694259	0.1734388
0.7503982	0.4419281	0.6782666	0.1658864	0.7636700	0.3731163	0.5749245	0.4695105	0.6507184	0.6944163	0.7634651	0.6722344	0.4619490	0.6440831	0.5634211	0.2127023	0.5955111	0.0991364	0.6240621	0.6742590	0.6341401	0.3415813	0.7296698	0.4953368	0.6359768	0.8021985	0.5831112	0.4163280	0.7191690	0.0703574	0.4189108	0.5068036	0.6540256	0.4846845	0.5754464	0.5389225	0.7734183	0.4311505	0.6906825	0.5302006	0.4647034	0.5933222	0.7382052	0.7015214	0.5400061	0.6702084	0.4733233	0.2849181	0.3884084	0.2359878
0.6802163	0.3474646	0.6601273	0.1069455	0.6806178	0.4351502	0.6216285	0.5304071	0.8978388	0.6174206	0.6182091	0.7037324	0.3850193	0.5623984	0.6719278	0.3890386	0.3996653	0.1123654	0.5741437	0.6776118	0.7388965	0.3189932	0.6492379	0.6285921	0.4837607	0.6672656	0.6358288	0.4156272	0.7356736	0.0481363	0.3950621	0.6434322	0.4998225	0.5874086	0.5689579	0.6175222	0.6975862	0.4250118	0.6262914	0.4945867	0.5329643	0.7469083	0.7144575	0.6898195	0.5903553	0.7275760	0.4791316	0.3006817	0.3993564	0.2725248
0.5986402	0.4003582	0.7508346	0.2116342	0.6289971	0.3492975	0.6198060	0.5513516	0.6794149	0.8129783	0.6684071	0.6110347	0.3721161	0.7110564	0.6224706	0.3880197	0.7192331	0.0759179	0.7256613	0.6623409	0.5941060	0.4059439	0.7166869	0.5176086	0.5982863	0.7107816	0.6272117	0.3466196	0.6456834	0.0853480	0.3686408	0.6852940	0.7219720	0.6396664	0.6649310	0.4277655	0.6834453	0.4726688	0.7483951	0.4490524	0.6227931	0.6271030	0.7064228	0.5919366	0.4865671	0.5332801	0.5175516	0.3024268	0.4331529	0.2244746
0.6137834	0.4158352	0.6554579	0.1623826	0.6933431	0.3744860	0.7186893	0.5037410	0.6739998	0.7939454	0.7284195	0.6766829	0.5070957	0.7995833	0.5938351	0.4801040	0.7099843	0.1499749	0.3641541	0.5994418	0.5848639	0.2977519	0.6039340	0.6016424	0.5813328	0.6834349	0.5779687	0.3585509	0.6782923	0.0846216	0.5458381	0.6039192	0.5430729	0.6934323	0.6513355	0.4165603	0.7308608	0.3542985	0.5920992	0.4811593	0.4943796	0.6672697	0.4895332	0.7582916	0.4458027	0.7866650	0.5155960	0.2012951	0.3528696	0.1348503
0.6639559	0.3445035	0.9081074	0.0900963	0.7762586	0.3283609	0.6440154	0.4755838	0.7969632	0.7277628	0.6360790	0.6545101	0.4990907	0.8395759	0.5717365	0.5135318	0.6872410	0.0966472	0.7630320	0.3899397	0.5994217	0.3591887	0.5691864	0.6319622	0.5842228	0.5783559	0.8784580	0.3345889	0.6416383	0.0649610	0.4628782	0.5716494	0.5891621	0.5567939	0.4752118	0.4604791	0.6944680	0.3918953	0.6254165	0.4545332	0.6299481	0.6988305	0.7713874	0.8491329	0.4989212	0.6233895	0.4488106	0.2332593	0.3842650	0.2435853
0.5558110	0.3750789	0.6245061	0.1409568	0.6382890	0.4412247	0.7050782	0.4872377	0.8150242	0.7794098	0.8017790	0.6286850	0.4494803	0.5977114	0.5652308	0.4435499	0.6708184	0.1199026	0.6837611	0.7234279	0.3290309	0.3574423	0.6140804	0.4337463	0.6043254	0.6039366	0.6271975	0.4620734	0.6080790	0.0956705	0.4679287	0.7463892	0.5664554	0.4718533	0.6216923	0.4277800	0.7728834	0.4258723	0.6226012	0.4511495	0.6299689	0.7900274	0.5809477	0.6086676	0.4893970	0.6132825	0.5018749	0.2753423	0.3759544	0.2073814
0.7269358	0.4226271	0.7220375	0.1453612	0.6754791	0.4014488	0.6740065	0.6716070	0.7046447	0.7622404	0.7235305	0.6159909	0.4133084	0.8670589	0.5493782	0.3934977	0.8079149	0.0806922	0.8295081	0.6675413	0.7103087	0.2412522	0.5541091	0.5592451	0.4600914	0.6679315	0.7122287	0.3629653	0.5452049	0.0483502	0.4173497	0.5960805	0.5992433	0.5207574	0.4603620	0.4808909	0.6794661	0.4792116	0.5933975	0.4131904	0.5060501	0.7259234	0.6713502	0.7821070	0.3960446	0.6701737	0.5019224	0.2876315	0.3459010	0.1803267
0.5943675	0.3440990	0.7622941	0.1408948	0.6246754	0.3216731	0.5748697	0.4732968	0.6489691	0.7504743	0.6336990	0.6420390	0.4910527	0.8144568	0.6154480	0.4507810	0.6858596	0.1014552	0.6539260	0.5804605	0.6320624	0.4009868	0.3579509	0.5514231	0.4563228	0.5964577	0.7062923	0.4611185	0.8677816	0.0785093	0.4893777	0.6850691	0.7511521	0.5293964	0.5534870	0.5123708	0.8403508	0.4992862	0.6238993	0.3949507	0.5563668	0.6867377	0.6243431	0.5468469	0.4442623	0.6095917	0.5249557	0.2472763	0.3939602	0.2653718
0.6180262	0.3965980	0.6308742	0.1361451	0.7004908	0.4437185	0.6319212	0.5284545	0.6423600	0.6073390	0.6842977	0.7343332	0.6095291	0.6708870	0.6077025	0.4145277	0.7183680	0.1648483	0.6598804	0.7368658	0.8785729	0.4481231	0.5522133	0.2265711	0.5669938	0.6596492	0.6136680	0.2660489	0.6597095	0.0834930	0.3708247	0.6426574	0.7756778	0.5752551	0.6134700	0.4918732	0.5737679	0.3430574	0.6547996	0.4861456	0.5474882	0.6476795	0.7340499	0.7229777	0.5284677	0.7685344	0.5814535	0.2833588	0.3326289	0.2264428
0.7822724	0.3502690	0.6235918	0.1269471	0.6879116	0.3493290	0.5761464	0.4346263	0.6105625	0.7256722	0.8165609	0.5547288	0.4938015	0.6642276	0.5029231	0.4428357	0.8319391	0.0763111	0.5618719	0.6927508	0.6591885	0.3635469	0.6130487	0.5852866	0.2057863	0.6579116	0.6904336	0.4141966	0.7261205	0.1198890	0.5085659	0.5948632	0.6209639	0.5526142	0.6666805	0.6148310	0.6942270	0.3859781	0.6656667	0.4423068	0.4393796	0.6529389	0.6040477	0.7701856	0.4677884	0.8111480	0.5394312	0.2459708	0.4627170	0.1667567
0.6968773	0.4271846	0.6211228	0.1350613	0.7290978	0.3858174	0.6283094	0.5029391	0.6955578	0.7752969	0.6985325	0.4601785	0.5133613	0.6065633	0.4447611	0.4528528	0.7128370	0.0874698	0.7043732	0.6143734	0.6848042	0.3692305	0.6198025	0.4741840	0.4844197	0.3253401	0.7166857	0.3444888	0.5679626	0.0696023	0.4155170	0.6046989	0.5500967	0.5806704	0.7319370	0.4345228	0.7782471	0.3899432	0.7277674	0.4419257	0.5222946	0.7683057	0.6446640	0.6807053	0.4985667	0.5773623	0.4767861	0.2689695	0.4177082	0.2033683
0.6036151	0.3208012	0.6515508	0.1828122	0.6250552	0.4038861	0.6156270	0.5210688	0.5836032	0.6913767	0.6470365	0.5676407	0.3825652	0.7565378	0.4681295	0.4502573	0.6342629	0.2082817	0.7649760	0.7301200	0.7115837	0.2604416	0.5902983	0.5025814	0.5925693	0.5727005	0.3675304	0.3846288	0.5996849	0.1287652	0.4063854	0.7010809	0.6473367	0.5233246	0.5088518	0.3976847	0.7933985	0.3382728	0.5813808	0.4276192	0.4721506	0.6623683	0.6629558	0.5295058	0.4670292	0.6150179	0.4495678	0.2436944	0.3271080	0.2571542
0.6668300	0.3998032	0.6240865	0.1124077	0.6718147	0.3135703	0.6064027	0.5127161	0.6346711	0.7179867	0.7218960	0.5440592	0.4057297	0.6764632	0.4526349	0.4718024	0.6242814	0.1250925	0.6575651	0.7018183	0.6474244	0.4493651	0.6553659	0.4748968	0.4686630	0.8034033	0.7177319	0.2138420	0.6230774	0.0588555	0.3923438	0.6820424	0.5960952	0.5989193	0.5505547	0.4549527	0.7422154	0.3329429	0.6497452	0.3939529	0.5784321	0.6259341	0.7093077	0.6168537	0.4271089	0.6818153	0.5185001	0.2221410	0.4515410	0.1565738
0.7426021	0.3694720	0.7256472	0.1422717	0.6579137	0.3857114	0.5967901	0.5265676	0.6429819	0.6372103	0.7257954	0.7030744	0.4321710	0.6680386	0.6402298	0.3930094	0.6924493	0.1622089	0.8726721	0.6576132	0.7749132	0.3306002	0.7590016	0.6423826	0.5427199	0.5733400	0.6340648	0.3922616	0.2881868	0.0723874	0.3305048	0.5955734	0.7402307	0.5205995	0.5509802	0.4112004	0.6655278	0.3935183	0.6322929	0.3216307	0.5340143	0.5252882	0.7477520	0.6468320	0.6117254	0.7527223	0.5280608	0.2553433	0.5290368	0.2049528
0.6710025	0.3187279	0.5783883	0.1172384	0.7436763	0.4199834	0.6800851	0.5735236	0.6627052	0.7681496	0.5715549	0.5780621	0.5099563	0.7696885	0.7295453	0.5081212	0.6148615	0.1601302	0.7114658	0.6851273	0.6662331	0.3942911	0.8069872	0.6610901	0.4366893	0.7408933	0.5732381	0.3192161	0.6442538	0.0438678	0.5065323	0.6597585	0.6484301	0.4792856	0.7092324	0.4331029	0.7447631	0.4009373	0.6510945	0.4091390	0.4676244	0.8006645	0.7628684	0.7360448	0.6843063	0.6720990	0.4167508	0.2935019	0.3857583	0.2452728
0.6261169	0.4186126	0.6171116	0.1682830	0.6698530	0.3381273	0.7890002	0.4055693	0.7522657	0.6204497	0.6798813	0.7305995	0.5143569	0.6494965	0.5784902	0.4515086	0.7304892	0.1406033	0.7336797	0.6199503	0.7342441	0.4350501	0.5682842	0.6107468	0.5633061	0.6097831	0.7952784	0.3944786	0.6816000	0.0757741	0.2001716	0.7049529	0.7000704	0.5750304	0.6069785	0.3802591	0.7414623	0.4112543	0.6983738	0.4391022	0.4986079	0.7309306	0.6824897	0.8096739	0.5653863	0.7078955	0.3777843	0.2363858	0.3444747	0.1549205
0.6013261	0.4411876	0.7265868	0.1459472	0.7219865	0.3443269	0.7783759	0.5796997	0.6191522	0.7274221	0.6951586	0.7644287	0.4207424	0.6363183	0.5613079	0.5006629	0.5732880	0.1622002	0.6334358	0.6842297	0.7804533	0.4120071	0.6791949	0.4661127	0.4389487	0.5150667	0.6632362	0.3625685	0.6567172	0.1055818	0.4934448	0.3735525	0.6508482	0.6873011	0.6425661	0.4272753	0.7160577	0.3444964	0.6822670	0.4661519	0.5990871	0.8295135	0.6128172	0.6058486	0.6129888	0.6043986	0.5427801	0.3096894	0.4459865	0.2564170
0.6276216	0.3912285	0.7407842	0.1303836	0.6009888	0.3743267	0.6409924	0.5236856	0.6456530	0.6135832	0.6526729	0.7256622	0.4352786	0.6287067	0.5582442	0.4664643	0.6121894	0.1042024	0.7802008	0.7394234	0.7719595	0.3295646	0.5865354	0.5211355	0.4580842	0.7592442	0.6201704	0.3798050	0.5571293	0.1201512	0.4986941	0.8593059	0.2855058	0.4988383	0.6200807	0.5764899	0.5440354	0.3699247	0.6326764	0.5105490	0.6486910	0.6781520	0.6503308	0.8153880	0.5029083	0.7832125	0.5357184	0.2452342	0.4417321	0.1910787
0.6540114	0.4203688	0.7700568	0.1745050	0.5925861	0.3477569	0.6147671	0.4978650	0.8341306	0.6748790	0.6704072	0.7424004	0.4035961	0.7645313	0.5236433	0.5202133	0.7308507	0.1296207	0.7569224	0.6089760	0.6392540	0.4429643	0.6499254	0.4833544	0.5751345	0.7579345	0.6084486	0.4237390	0.6574003	0.0915513	0.4041535	0.7634568	0.7204977	0.3547209	0.6457859	0.4187801	0.7385381	0.4188363	0.6141404	0.3740771	0.5574124	0.8556524	0.7079720	0.7491239	0.4927755	0.6386851	0.5409919	0.3460206	0.4345674	0.1871262
0.7027569	0.3430376	0.7136398	0.1565541	0.6546708	0.3994297	0.6972821	0.4371600	0.8462525	0.6206682	0.6848582	0.5518165	0.4196638	0.6700285	0.4370754	0.5596452	0.6896008	0.1253474	0.7401751	0.5606999	0.7430804	0.3986090	0.6221625	0.5321968	0.5015987	0.5626238	0.7370875	0.4103150	0.7107492	0.0848650	0.4520347	0.6613268	0.8027121	0.5999929	0.2845730	0.4228932	0.6804814	0.4108901	0.6960618	0.4706538	0.6178842	0.7059183	0.6896599	0.5490871	0.4906844	0.6206786	0.6000652	0.3058138	0.3003424	0.1853721
0.7477532	0.3608745	0.7317977	0.1336673	0.6620082	0.5075317	0.6285070	0.5264785	0.7492445	0.6994602	0.6689198	0.7793670	0.4647585	0.7231848	0.5771573	0.4795137	0.6537803	0.0958396	0.7745960	0.7512790	0.6874837	0.4053562	0.7210225	0.5993369	0.5782609	0.6342837	0.7200507	0.4260181	0.6830013	0.0538740	0.3816312	0.6752875	0.5916674	0.6142657	0.5200343	0.3715004	0.6746500	0.3902389	0.6770592	0.5305272	0.7120384	0.7382318	0.7095248	0.6722406	0.4946632	0.8756817	0.5129423	0.2194796	0.4076599	0.1641135
0.7782440	0.2988672	0.6177235	0.1681865	0.8309178	0.2678094	0.5630151	0.4214465	0.7361008	0.5545310	0.6679914	0.7015040	0.4196747	0.6358635	0.5643255	0.4992928	0.6172759	0.1239290	0.6798411	0.6697282	0.5770326	0.3072445	0.6766710	0.6672538	0.5864982	0.7475479	0.5889033	0.3231477	0.7495262	0.0804130	0.3589881	0.7236239	0.6557795	0.4784573	0.7035343	0.4951203	0.4520471	0.4341759	0.7087362	0.4540178	0.5370685	0.5888670	0.8752061	0.5809564	0.4136687	0.6402187	0.4848490	0.2890556	0.3370191	0.3011505
0.6581711	0.3999633	0.6653385	0.1406517	0.7018135	0.4363946	0.5969367	0.4258746	0.6072780	0.7290796	0.5633929	0.6087536	0.5031829	0.7097507	0.5803817	0.5477619	0.6125292	0.0701562	0.6098845	0.6146444	0.6982159	0.4031293	0.7181813	0.6612776	0.5487333	0.5907480	0.4839284	0.4131468	0.5262434	0.0627290	0.4371802	0.7289724	0.5930667	0.5500466	0.4892689	0.5079104	0.7005835	0.2155324	0.7376536	0.4415944	0.4659400	0.7082758	0.7283639	0.6645729	0.4423453	0.7534948	0.5368065	0.3353255	0.5821592	0.1649901
0.7625029	0.3203140	0.6768521	0.1619037	0.8036067	0.3227543	0.5472373	0.4302299	0.6965586	0.6995795	0.7660646	0.7745220	0.5118551	0.6811854	0.6232270	0.5367205	0.6902040	0.1439592	0.6289307	0.6648745	0.6083543	0.3130857	0.6846314	0.5786346	0.4399540	0.5723613	0.6946727	0.3631990	0.8580691	0.0923912	0.4096046	0.7362916	0.6059936	0.6286744	0.4877933	0.4283283	0.7703584	0.4008295	0.3333721	0.4020973	0.5291643	0.6716208	0.6846021	0.5838853	0.5365441	0.8113424	0.5720945	0.2645773	0.4257389	0.2095905
0.6052998	0.3251242	0.7443158	0.1498380	0.8159336	0.2668333	0.5643201	0.5770519	0.6864638	0.6052121	0.6659857	0.8531866	0.4447522	0.7498013	0.4987574	0.5085640	0.6784258	0.1065576	0.8318450	0.6462772	0.6306539	0.3410884	0.6109702	0.5833412	0.4685274	0.5218865	0.5660459	0.4753514	0.7015598	0.0695467	0.5167394	0.7211439	0.7386302	0.6174507	0.5921813	0.4949952	0.7574193	0.3105653	0.6212354	0.1914593	0.5998372	0.7889469	0.6506197	0.7102207	0.6005177	0.9169540	0.5592817	0.2231026	0.4201293	0.2264836
0.6771114	0.4265336	0.6358424	0.1200630	0.6211188	0.3530255	0.6730313	0.4579053	0.6434162	0.5937482	0.5438583	0.6395278	0.3544713	0.5937819	0.5828430	0.4480635	0.7687933	0.1496019	0.7094479	0.5512560	0.6160847	0.3762221	0.7155915	0.5191569	0.4459716	0.5885546	0.7462247	0.2638621	0.7011527	0.0526142	0.4152832	0.6751658	0.6220545	0.6030396	0.6457550	0.3910309	0.7455546	0.3250557	0.8143831	0.5127131	0.1780558	0.7273809	0.7307965	0.7134723	0.4471757	0.6947503	0.3701814	0.2523807	0.3113470	0.1913821
0.6644073	0.4048766	0.7287818	0.1305089	0.7112056	0.4188145	0.5183792	0.4655987	0.8902594	0.6810351	0.6919813	0.6593610	0.4349508	0.7923645	0.4630850	0.4138669	0.6086696	0.1316357	0.5096785	0.6806975	0.5924563	0.5150438	0.6495356	0.5946882	0.4912050	0.5928467	0.7376364	0.4022846	0.6586429	0.0855041	0.4705712	0.8181800	0.6558159	0.6507017	0.5853170	0.5743755	0.6058307	0.3311961	0.7632450	0.5067003	0.4922196	0.3363641	0.7455109	0.7069252	0.4623011	0.5931761	0.4652818	0.2452058	0.3393877	0.2109970
0.7194209	0.3212792	0.7678259	0.1161173	0.5891274	0.4209646	0.5597473	0.5423843	0.6944240	0.5982260	0.8402274	0.6151551	0.4036457	0.6920008	0.6814606	0.5652951	0.7197034	0.1473513	0.8747486	0.7855489	0.6869210	0.4292545	0.6590855	0.5740003	0.3884518	0.5731963	0.5889731	0.3652845	0.5156714	0.0876147	0.4239313	0.6463061	0.6463747	0.6271004	0.6073551	0.4937774	0.5747881	0.3584466	0.6481125	0.4890453	0.5296311	0.7517567	0.4877188	0.5718838	0.4517066	0.6053002	0.5249969	0.3148058	0.3628600	0.2700441
0.7054872	0.4138809	0.6173232	0.1731195	0.7278776	0.3482351	0.5302488	0.5203679	0.7120032	0.8458548	0.8011132	0.6666517	0.4164991	0.6067892	0.5893130	0.5469249	0.8241816	0.1090323	0.6028374	0.7719854	0.7346367	0.3836128	0.6406350	0.4750232	0.4589084	0.5921077	0.6612193	0.3934928	0.5921924	0.0575189	0.5925343	0.7400903	0.5736736	0.5586688	0.5458296	0.3692206	0.6419175	0.3265925	0.7543768	0.3946603	0.4518292	0.6441427	0.8421961	0.4022370	0.4780191	0.8028225	0.4802002	0.2693847	0.3433087	0.2755764
0.6620863	0.3492092	0.8123961	0.1432290	0.7816184	0.4290287	0.6913427	0.5212325	0.7640339	0.6016124	0.7458176	0.6208818	0.5991325	0.5965616	0.6740878	0.4961749	0.7361927	0.0681072	0.5908526	0.6995091	0.6518717	0.4066064	0.5893473	0.5823187	0.5331499	0.4457234	0.6286267	0.3720592	0.5767894	0.1140303	0.6195643	0.6051810	0.5696634	0.7254686	0.6109745	0.6065542	0.6503395	0.4172396	0.6343301	0.4763862	0.6554760	0.6832500	0.7391703	0.7916115	0.3492471	0.6728091	0.5398193	0.2543797	0.3706300	0.2103506
