pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
1.0384906	0.5794590	0.9804970	0.1961070	0.9720831	0.6219792	1.0436079	0.7305222	0.9464247	1.1289389	0.0000000	0.8634244	0.6555466	0.9148160	0.9535942	0.6719582	0.8476874	0.1188098	0.9615150	0.9623693	1.0987136	0.6948641	0.8478768	0.8871743	0.7837497	0.8651702	0.9067441	0.6456825	0.9678131	0.1019352	0.5844557	1.0833662	1.0054114	0.9361094	0.8933868	0.8824863	1.0424190	0.5258489	1.1201175	0.6758360	0.7853487	0.9686709	1.1081054	1.0118063	0.6571338	1.0706147	0.7502876	0.4199031	0.5661323	0.2145954
0.9514241	0.5573317	0.9687947	0.2262870	1.0563496	0.5414680	0.9074160	0.6935904	1.0708084	0.9175612	0.9851608	0.0000000	0.7455728	1.0112753	0.9183579	0.6271602	1.0209351	0.1667838	1.0019137	0.9999460	1.0928608	0.6524114	0.9567291	0.7996342	0.7022871	1.0226990	0.9378160	0.6418859	1.0307527	0.1043610	0.6398682	1.0474386	0.8478313	0.7976285	0.7597860	0.6522650	1.0615360	0.5606463	1.0541407	0.6157714	0.7942921	1.0422095	1.0736949	1.0549434	0.7015904	1.1313589	0.8058059	0.4274811	0.6152064	0.2844892
1.0126019	0.6305606	0.9859661	0.1918805	1.1394863	0.5370263	1.0379336	0.7440633	1.0844973	1.0034207	1.0223740	0.8446685	0.0000000	0.9856089	0.6829070	0.7516512	0.9650021	0.1272013	0.9892725	0.9334662	0.9351274	0.5981065	0.9320551	0.8300968	0.6509817	1.0202047	0.9584852	0.6175050	0.9873679	0.1390883	0.6838857	1.0406829	0.9999817	0.7608659	0.8873309	0.7408955	0.9929910	0.6458795	0.8883791	0.6302420	0.8108514	0.9313399	0.9874218	0.9852174	0.5820692	0.9617366	0.7341691	0.4407736	0.5900283	0.2812125
1.0158336	0.6424930	1.0026376	0.1967335	0.9854845	0.6038916	0.8539144	0.6844154	0.9992066	1.0017461	0.9743538	0.9768069	0.6731069	0.0000000	0.8177316	0.7061367	1.0957789	0.1471261	0.9980150	0.9937996	0.9738937	0.5974744	0.8703507	0.7225590	0.7036545	0.8837400	0.9791944	0.5182810	0.9508290	0.0914534	0.6035849	1.0637981	1.0794616	0.7192379	0.8437386	0.6538136	1.0670656	0.6284755	0.9513289	0.6576482	0.8219302	1.0710451	1.0313598	0.9906440	0.6401103	1.0784093	0.6911472	0.4334166	0.5774181	0.2703868
1.0118849	0.5131842	1.0068932	0.2318339	0.9866386	0.5648740	0.8212737	0.7375482	0.9219464	0.9835860	0.9914943	0.8765101	0.6646153	0.9334284	0.0000000	0.6269708	0.9112345	0.1316644	1.0782356	1.0922999	0.9642310	0.5010911	1.0973785	0.7814809	0.7677973	0.8655583	0.9361367	0.5428821	0.8850194	0.0912227	0.5194280	0.9881975	0.9505078	0.7993751	0.8685541	0.7495768	0.9978405	0.6247196	0.9856922	0.5150280	0.6895985	1.1244474	1.0460870	0.9998397	0.7775358	0.9285007	0.7658701	0.3981939	0.5914507	0.3046536
1.0629991	0.5721749	1.0127119	0.1766470	1.0711576	0.5668539	0.9419573	0.7497417	1.0341592	0.9325118	1.0737366	1.0174495	0.6734403	1.0587628	0.8924235	0.0000000	0.9566041	0.1223945	1.0362645	0.9293568	1.1043408	0.6373143	1.0531075	0.8255695	0.7204065	0.8417421	1.0304058	0.5672354	0.9044578	0.1610953	0.5945992	0.9492221	0.8055823	0.9061252	0.7077433	0.6650451	0.9625090	0.5662707	0.9772819	0.7093143	0.7858230	0.9188175	0.9600843	1.0431610	0.7507876	1.0255168	0.7946719	0.3283439	0.5238884	0.2734248
1.0549629	0.5676450	0.9978092	0.2365502	1.0320720	0.5862553	1.0027441	0.7829482	1.0795677	1.0292268	0.9324391	1.0726425	0.6470109	1.0855384	0.7931450	0.7388014	0.0000000	0.1263863	0.9434406	0.9561898	0.9656391	0.6068011	0.9177037	0.8156811	0.7871381	0.7981037	0.9374094	0.5228961	1.0259111	0.1023097	0.6504163	0.9892163	0.8853138	0.8401636	0.7696532	0.7303220	0.9450901	0.6856333	0.9351893	0.6556134	0.7763805	0.9382924	1.0810910	1.0673395	0.7363296	1.0877995	0.7957935	0.3309604	0.5692378	0.3370082
1.0515685	0.5281774	0.9211708	0.2137984	0.9729048	0.5259146	0.8649430	0.6871667	0.9860199	1.0241867	1.0738914	0.9678067	0.6954494	1.0510097	0.8611699	0.7791984	0.9471541	0.0000000	0.9789577	1.0752193	1.1257224	0.6317382	0.9340047	0.8133656	0.6522003	0.9594890	0.9186088	0.4747904	0.9716078	0.1049335	0.6311846	1.0080711	0.8843796	0.8301862	0.9394326	0.7056552	1.0182508	0.6161970	0.9878154	0.6209466	0.8591140	0.9421737	0.9861775	0.9589736	0.6881377	1.0428621	0.7077262	0.4519541	0.5989515	0.3171440
1.0639837	0.4276260	0.9803648	0.2161716	1.0777453	0.5300357	0.9925615	0.6129798	0.9491918	0.9803594	0.9334093	1.0309341	0.5731366	1.0026436	0.8775202	0.6132008	1.0547751	0.2022842	0.0000000	0.9716857	1.0024957	0.4447647	0.9322585	0.7903571	0.7349013	0.8644128	0.9026181	0.5133912	0.9458338	0.1376993	0.5266514	1.1423534	0.9305126	0.7943591	0.7499331	0.6604550	0.9720842	0.5173758	0.9921317	0.5699731	0.7362396	0.9272200	1.0236621	1.0868765	0.6978798	1.1033734	0.7608795	0.3530262	0.6018386	0.2448961
0.9127211	0.5743783	1.0804180	0.2082065	0.9964055	0.6026623	0.9512980	0.7176406	1.0218369	0.9933064	0.9097106	0.9668656	0.7134250	0.9788149	0.9250347	0.7618992	1.0458379	0.1493846	1.0424542	0.0000000	1.0289220	0.6009156	0.8258049	0.8853194	0.7715504	0.9186803	0.9612021	0.5748247	1.0122034	0.1094723	0.6947191	1.0788026	0.9189567	0.8564642	0.8853394	0.7236614	1.1121704	0.5847336	0.8893350	0.7573366	0.7642835	0.9918080	1.0274688	1.1085147	0.7801633	0.9712302	0.8064674	0.3458351	0.5408723	0.2881589
0.8907368	0.6010714	1.0444357	0.2648488	1.0430758	0.6051312	0.9925136	0.7359288	1.0305310	1.0606127	1.1009378	0.9781771	0.8091414	0.9957740	0.8739711	0.6703667	1.0852603	0.1215877	1.0005398	1.0026928	0.0000000	0.6541631	0.9534543	0.7047620	0.7210084	1.0363765	0.9794967	0.6468602	0.9468897	0.1074227	0.7044875	0.9267482	0.9724913	0.8057737	0.8244412	0.7417125	1.0045277	0.5955924	1.0650432	0.6529816	0.8249788	0.9128101	0.9059006	0.9888953	0.7462942	1.1022094	0.8176125	0.3978075	0.5948650	0.3556077
1.0682371	0.4934832	1.0851668	0.2178510	0.9535172	0.5588612	0.9470535	0.7383185	0.9778627	1.0854657	0.9498573	1.0231285	0.6602415	1.0711792	0.7729446	0.6271096	1.0022403	0.1551348	0.9284914	0.9591919	0.9736133	0.0000000	0.9618223	0.8733154	0.6488077	0.9178426	0.9594770	0.5512256	0.9721300	0.1008453	0.6376476	0.9857277	0.9063011	0.8448812	0.9090775	0.7784775	0.9569093	0.5625698	1.0032454	0.6187957	0.7903338	0.9597347	0.9966032	1.0114225	0.6679694	1.0105646	0.7515476	0.3805715	0.6330792	0.2602467
0.8987933	0.6260747	1.1543163	0.1596290	0.9798020	0.5551617	0.9492798	0.7879844	1.0855368	1.1256034	1.1043498	0.9250015	0.7184934	1.0574941	0.8532299	0.6900877	1.0996401	0.1526131	0.9404907	0.9825280	0.9111281	0.6901260	0.0000000	0.7457890	0.7431994	0.9652388	0.8619425	0.6174057	0.9077565	0.1236312	0.5892852	1.2043396	0.9768827	1.0288835	0.8219237	0.7755160	1.0515223	0.5786151	0.9930261	0.6706927	0.8562913	0.9687270	0.9400886	1.1233472	0.6762024	0.9698442	0.7139177	0.4471220	0.5904357	0.2663871
0.9663840	0.5401843	0.9984856	0.2167526	1.0198058	0.4571318	0.9320602	0.6868479	1.0323912	0.9866138	0.9809000	1.0318711	0.6300685	0.9370565	0.7446321	0.5698674	1.0190986	0.1805356	0.9680395	0.9915236	0.9567595	0.6383502	0.8992083	0.0000000	0.7362732	1.0266681	0.9234906	0.5100126	1.0204900	0.1266098	0.6139343	1.0599246	0.9141416	0.8421085	0.8464283	0.6326379	0.9713172	0.5407792	1.0108516	0.6148475	0.7914304	0.9111242	0.8962248	0.9518426	0.7458856	0.9838460	0.7846883	0.3451674	0.6275190	0.3125900
1.0209563	0.7529647	1.0521403	0.2013418	1.0065866	0.5616608	0.9327783	0.7221191	0.9574195	0.9999891	1.0084662	0.8898326	0.6088315	1.0124680	0.8608176	0.7545131	0.9711578	0.1047447	0.9472838	0.8845709	1.0033454	0.7126739	0.9172569	0.7311456	0.0000000	0.8759943	0.9404840	0.6250225	1.0209183	0.1151867	0.6786184	1.0377887	1.0039377	0.9279811	0.9242704	0.7489492	0.9124154	0.6546123	1.0323571	0.6916134	0.8192366	0.9614872	1.0838735	0.9709709	0.5850529	1.0256777	0.6912794	0.4436699	0.6119253	0.2781540
1.0196798	0.5749418	1.0821459	0.2606513	0.9952632	0.5026462	1.0061224	0.6946965	1.1567695	0.8822822	1.0172843	1.0176366	0.7631480	1.0972017	0.9086547	0.6588236	1.0195558	0.1367853	1.0442903	1.0187786	1.0518612	0.6121373	0.9324236	0.8735243	0.8117389	0.0005135	1.0002081	0.6368418	1.1309531	0.0988511	0.7188833	0.9870898	1.0535391	0.7106298	0.7308396	0.7333471	0.9377738	0.5286141	0.9475746	0.6830374	0.7794516	1.0406534	0.9891979	0.9027079	0.6534994	0.9797700	0.7669827	0.2976653	0.6882221	0.2621877
1.0584268	0.4878647	1.0808787	0.1858753	1.1244906	0.5461692	0.9192553	0.7233973	1.0585659	0.8943335	1.0570064	0.8850921	0.7088261	1.0731580	0.9240372	0.7627437	1.0814311	0.1668770	0.9903994	1.0282545	1.0136834	0.5247069	0.9436364	0.8485515	0.7584152	0.9982338	0.0000000	0.5248072	0.9705477	0.1569169	0.6062268	0.9993414	0.8774909	0.8301490	0.8014457	0.6695525	1.0685306	0.6002768	1.0121034	0.6713150	0.7184363	0.9954123	1.1613983	1.0229676	0.7515151	0.9568674	0.8509840	0.3111318	0.5438080	0.2798565
1.0779858	0.5034434	0.8096060	0.1955062	1.0439933	0.4649179	0.9661794	0.7232119	1.0523607	0.9960629	0.9849213	1.0014419	0.6121848	0.9937969	0.8240560	0.6792768	0.9313621	0.1634210	1.0282416	1.0483204	0.9627902	0.4464594	0.8847588	0.8404470	0.7780675	1.0025621	0.8974614	0.0000000	0.9614460	0.0797974	0.6078453	0.9859905	0.8196625	0.8553851	0.7172613	0.6796025	1.0967988	0.4829629	0.9983291	0.5971812	0.6799375	1.1443538	1.0151739	0.9698633	0.8749385	0.8737658	0.8136906	0.3231128	0.6064110	0.2679970
1.0492908	0.5228320	1.1146695	0.1739415	0.9945512	0.5879053	0.9397941	0.7760170	1.0849030	0.9822914	0.9595024	0.9531098	0.6841336	0.9231816	0.8608613	0.7209748	1.0730674	0.1588165	0.9373270	1.1105643	1.0010503	0.5418143	1.0357712	0.8909644	0.6744811	0.9633115	0.9127905	0.5475237	0.0000000	0.1383827	0.7531256	0.9594279	0.9659643	0.8584511	0.9358238	0.7003756	1.0240659	0.5875103	0.9676108	0.6595447	0.8114908	0.9106308	1.0615605	0.9990045	0.7257567	0.8929985	0.7589005	0.3830203	0.5102386	0.2522468
1.0996962	0.6145762	1.0850789	0.2205146	0.9553827	0.6023914	0.9763453	0.7875872	1.0039422	0.9824358	1.0881089	0.9009653	0.7764296	0.9812327	0.9085026	0.6313156	1.0721516	0.1465362	1.0671317	1.0056523	1.0558496	0.6014932	0.9356108	0.7926948	0.6896517	0.9829941	1.0548445	0.5852970	0.9338171	0.0000000	0.6230873	0.9812913	0.9075316	0.7924225	0.8426431	0.6413269	0.9962778	0.5259128	0.9330686	0.7374467	0.8432430	0.9424672	1.0527076	1.0904655	0.6469602	1.0280019	0.7226871	0.4102263	0.5366678	0.3349217
1.1029011	0.6228659	1.1004638	0.1735936	0.9837206	0.5942663	1.0161604	0.7070744	0.9826509	1.0285797	0.9573048	1.0534990	0.7195729	1.1717879	0.9002403	0.6491758	0.9839860	0.1416254	1.1406140	0.9626438	1.0964202	0.6455819	0.9910371	0.8616545	0.6686630	0.8643555	0.8427772	0.6011199	1.0009728	0.1186635	0.0000000	0.9554320	0.9213665	0.8248407	0.8488714	0.6404456	0.9623938	0.6582973	0.9838127	0.6907529	0.8117238	0.9758922	0.9648382	1.0690393	0.6536430	0.9825449	0.7640936	0.4687953	0.5619471	0.2196337
1.0242052	0.6137428	0.9468569	0.2320706	0.9710362	0.4629355	0.9226676	0.7131723	0.9640120	0.9834951	1.0742152	1.0644146	0.7365884	1.0391308	0.8866111	0.6542744	0.9945808	0.1623261	0.9850337	1.0793040	0.9571471	0.6849883	0.9194973	0.7558886	0.7225735	0.9119220	0.9915265	0.4858147	0.9510382	0.1027350	0.5595164	0.0000000	0.8120697	0.9308711	0.8395288	0.6758452	1.0480777	0.5280891	0.9623984	0.5763747	0.7439262	0.8939849	0.9080615	1.0285421	0.7675094	0.9242216	0.8049006	0.3363638	0.5851539	0.2750256
1.0905382	0.5638802	1.0472519	0.2533888	1.1172324	0.4918368	0.9761899	0.7112250	0.9716573	1.0335366	1.0123574	0.8546029	0.8147048	0.9986213	0.7625065	0.6920411	1.0610238	0.1454822	1.0400600	1.0830979	1.0946039	0.6382809	0.8870529	0.8190413	0.7279012	0.9440511	1.1022208	0.5061045	1.0450549	0.1092902	0.6107191	0.8968709	0.0000000	0.8683323	0.8713336	0.7321676	1.0047495	0.6048300	0.9473212	0.7243535	0.8427370	0.9839765	1.0695043	0.8581378	0.6900167	1.0428257	0.7346489	0.3743723	0.5360234	0.2396277
0.9830688	0.5545257	0.9650768	0.2255991	1.0117488	0.5577598	0.9617664	0.7351243	1.0343975	1.0580079	1.0101028	0.7803774	0.6815531	1.0117918	0.7252453	0.7491557	1.0316847	0.1718948	1.0407555	0.9789729	0.9307073	0.5234055	1.0140060	0.8319484	0.7029104	1.0236826	0.9202832	0.5411634	0.9977075	0.1259741	0.5651254	0.9772235	0.9202077	0.0000000	0.8082079	0.6911205	0.9288873	0.5210873	1.0526286	0.5862013	0.7727545	0.9658696	0.9982961	1.0834317	0.6456500	1.0045908	0.7367947	0.4426191	0.6303515	0.2355734
0.9644225	0.6305627	1.0068035	0.2221470	1.1133123	0.5743461	0.9917683	0.7642458	0.9886353	1.0316363	1.0790903	0.9955646	0.7495168	0.9855776	0.8797064	0.6053554	0.9346022	0.1497995	0.9685538	1.0212964	1.0664305	0.7140995	0.8332596	0.7382989	0.7929590	0.8356820	0.9251560	0.6389935	1.0527947	0.0836463	0.6777032	1.0182482	0.9148263	0.7856264	0.0000000	0.6767510	0.9870723	0.5181258	0.9485138	0.6899974	0.7782275	1.0592320	0.9661287	0.9651938	0.8676216	0.9509285	0.8446953	0.3225102	0.5083324	0.2762384
1.0696968	0.5011157	1.0064681	0.2394340	1.0179774	0.5911481	0.9235901	0.7755676	1.0291328	0.9878662	1.0359336	1.0108542	0.7314337	0.9671062	0.8146742	0.7334229	0.9513096	0.1602331	1.1017279	0.9355738	1.0226131	0.6695822	0.9146639	0.7954016	0.6940014	0.9209902	0.9592708	0.6213708	0.9650444	0.0951716	0.6256009	0.9752273	0.8587828	0.7776340	0.8580352	0.0020759	1.0585594	0.5312560	0.9941827	0.6795712	0.8797267	0.9508090	1.0442775	1.1154083	0.6407365	0.9701026	0.6934248	0.4144480	0.5916370	0.2817880
0.9324984	0.5591156	0.9569577	0.2492773	1.0278701	0.5279165	0.9160677	0.7201408	1.0886880	1.0170751	1.0339522	0.8466739	0.5429766	1.0212981	0.8195341	0.6953865	1.0153239	0.1873632	0.9052548	0.8765413	1.0593192	0.5354223	0.9621256	0.7033527	0.6497294	0.8858343	0.9267830	0.5317163	0.9182207	0.1198888	0.5316474	0.9536034	0.9326605	0.8234605	0.7236135	0.7332142	0.0000000	0.5680044	1.1195573	0.5586577	0.7421463	1.0195342	1.1673597	0.9737865	0.6965324	1.0875042	0.7363915	0.4135067	0.5727780	0.3609848
0.9719027	0.6140494	1.0401651	0.2114742	1.0464495	0.5643770	0.9761468	0.8606658	1.0145644	1.0841019	0.9812101	1.0237919	0.7372921	0.9554234	0.8506343	0.7181789	1.0215243	0.1588935	0.9686158	0.8588358	1.0765566	0.5971044	0.9324075	0.7424994	0.9239078	0.9543542	0.8976571	0.5723354	1.0306315	0.1086606	0.6328979	0.9535614	0.9417906	0.8888260	0.8531039	0.7100177	0.8688659	0.0000000	0.9874956	0.6578624	0.7948622	1.1097431	1.0956502	0.9439558	0.6644909	1.0666948	0.8421710	0.4015384	0.5868393	0.2904931
1.0398801	0.5722780	1.0489144	0.2061636	1.0409345	0.6665102	0.8715423	0.8595233	1.1067777	1.0620503	1.0666802	0.8747746	0.6134636	0.9731515	0.8162592	0.7425988	0.9385636	0.1469243	1.0711786	0.8362975	0.9365486	0.6054604	0.9467658	0.7071483	0.6092786	0.9714542	0.9526876	0.5226612	1.0380566	0.1183963	0.7048717	1.0564589	0.9115506	0.8385449	0.9458822	0.7305185	0.9740692	0.5515605	0.0000000	0.6299711	0.8097661	0.9197520	1.0589241	1.0431837	0.7263708	0.9584710	0.7693923	0.5227921	0.6315725	0.2695582
1.0945257	0.4646967	1.0540204	0.2245241	1.0289535	0.4846093	1.0120633	0.7260180	1.1854374	1.0920863	0.9879931	0.9635954	0.6307055	1.0048710	0.8287895	0.6353000	0.9812764	0.1642183	1.0113063	0.9602984	1.0489770	0.5763353	0.9231462	0.8029439	0.7248585	0.9880855	0.9177663	0.6272636	1.0759406	0.1118017	0.5420201	1.0238455	0.9786134	0.8320528	0.8437532	0.6868444	0.9886774	0.6148179	1.0151787	0.0000000	0.8654561	0.9522217	1.0469045	1.0164984	0.7785231	0.9601578	0.7361022	0.3983460	0.5055700	0.2517199
0.9133857	0.5392399	1.0135418	0.2489311	0.9696747	0.4891871	0.9964622	0.7664719	0.9871020	1.0179691	1.0105341	1.0061450	0.6681968	1.0036012	0.8152621	0.6576803	1.0059809	0.1209662	0.9217438	1.0419965	1.0629661	0.5900504	0.8565061	0.8474150	0.7620847	0.9454661	0.8928085	0.6503506	0.9715967	0.1504690	0.6492657	0.9872284	1.0784518	0.9168344	1.0159342	0.7289917	0.9481303	0.5772214	1.0728733	0.6567907	0.0000000	1.1712806	0.9987064	1.0119205	0.6942590	1.0784341	0.7805663	0.3575294	0.5641713	0.3176852
1.0607294	0.5771317	0.9714913	0.2163652	0.9290503	0.5373433	0.8559949	0.6765099	0.9541415	1.0462161	0.9929115	0.9544717	0.7387598	1.0642092	0.8982800	0.7967784	1.0230774	0.1529717	1.0274971	0.9793309	0.8756982	0.5423977	0.9655722	0.8639535	0.6551740	1.0428888	0.9892229	0.5994878	1.0048338	0.1074166	0.6573300	1.0064122	0.8758414	0.7744042	0.9026222	0.6955096	0.9494367	0.6061053	0.9230139	0.6033067	0.7513885	0.0000000	1.0751717	1.1280331	0.5892543	1.0237035	0.8177930	0.3967242	0.5368843	0.2987840
1.1438610	0.5423504	1.0120266	0.2085703	0.9818810	0.5413883	0.9776845	0.7094088	0.9400297	1.0535808	0.9698097	0.9084372	0.7229155	0.9975140	0.8118755	0.7507278	0.9881506	0.1559890	1.0748734	1.0146388	1.0152181	0.5162241	0.8670335	0.7987584	0.7046274	1.0051174	0.8226618	0.6632064	1.0531055	0.0997239	0.5759083	0.9804295	0.9744174	0.8940218	0.7965599	0.7415564	1.0054090	0.5358786	0.9537720	0.6739420	0.8222500	1.0894180	0.0000000	0.9851547	0.6725545	1.0390566	0.7645482	0.3471629	0.5776077	0.2927964
1.0109640	0.6442721	1.0062603	0.1926532	1.0313106	0.6308200	0.9936303	0.7645951	0.9786877	0.9951629	1.0842967	0.9825454	0.5734981	0.9403173	0.8561376	0.6412157	1.0985129	0.1555752	1.0983984	1.0109944	1.0161179	0.7070205	0.8446269	0.7460247	0.6882270	1.0258236	0.9661277	0.6446152	1.1027638	0.0775214	0.6622473	0.9952121	0.8748818	0.8851596	0.8987839	0.8597795	0.9820016	0.6636515	0.9368890	0.6677596	0.8122448	0.9563784	0.9896234	0.0000000	0.7229459	1.0361887	0.6961044	0.3667990	0.6192143	0.2961398
1.0734862	0.6004908	0.9628636	0.1934844	1.0567596	0.4638532	0.9591574	0.7195593	0.9845871	1.1450850	1.1146551	0.8495227	0.7230758	0.9568671	0.8395752	0.7158494	0.9688274	0.1409981	0.9253241	1.1629419	1.0185202	0.5297442	0.8366813	0.7498314	0.8022218	0.9437949	0.9917275	0.5328873	0.9304684	0.1219362	0.5803481	0.9405615	0.8807503	0.8737101	0.8499948	0.6842952	0.9367243	0.5513660	0.9787327	0.6287892	0.8463443	0.9590814	1.0086858	0.9322863	0.0000000	0.9225848	0.7675147	0.3108263	0.5082861	0.3475362
