pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
1.1127735	0.5052185	1.0615259	0.2111707	1.0261499	0.5554803	1.0180926	0.7392702	0.9775034	1.0927268	0.0000000	0.8980784	0.6674314	1.0434569	0.8466495	0.6552785	1.0034401	0.1541474	0.9005690	0.9670736	1.0348955	0.6184833	0.8874265	0.8538334	0.7716860	0.9380835	0.9826954	0.5749430	1.0411284	0.0938147	0.5792836	0.9881402	0.9367768	0.9059425	0.8695702	0.7922193	1.0476859	0.5841127	1.0603133	0.6512652	0.7672913	0.9894842	1.0375555	1.0938004	0.6239810	1.0542606	0.7747245	0.4295767	0.5035146	0.2684902
0.9281602	0.5388882	0.9756129	0.2100905	1.0381824	0.4829182	0.8342641	0.7013990	1.0000056	0.9767754	1.0348511	0.0000000	0.7090068	0.9203478	0.8134325	0.6264785	1.0096189	0.1724030	0.9227554	0.9713007	0.9744777	0.6047925	0.9488447	0.8530164	0.7644118	0.9410037	0.9977540	0.5782451	1.0265749	0.1261634	0.6186533	1.0233113	0.9407025	0.7697878	0.7683903	0.6568271	1.0536138	0.5989791	1.0077165	0.6150415	0.7692225	0.9560166	0.9912544	1.0786453	0.6880899	1.0329724	0.7681399	0.3563382	0.5799834	0.3128061
0.9697272	0.6351307	0.9706905	0.1870386	1.0386951	0.5051497	0.9129884	0.7145188	1.0266362	1.0529208	0.9771723	0.9066334	0.0000000	1.0449347	0.8436678	0.6664097	1.0649234	0.1489853	1.0720407	0.9809375	1.0117235	0.6124092	0.9111708	0.8472097	0.7100487	0.9903469	0.9565648	0.5833709	0.9951224	0.1232575	0.6388925	0.9333585	0.9496830	0.8496559	0.8596606	0.7132603	0.9234095	0.6433151	0.9662623	0.6054988	0.7826826	0.9764465	0.9848962	0.9324887	0.5950227	0.9772941	0.7370718	0.3992161	0.5603290	0.2605289
1.0224317	0.5924057	1.0491709	0.1642394	1.0401259	0.5563566	0.9166970	0.7090623	0.9828711	1.0231410	0.9568968	0.9310633	0.6719073	0.0000000	0.7681143	0.7480305	0.9973217	0.1372441	1.0063754	0.9990568	0.9488144	0.6003243	0.9192697	0.8360297	0.6977286	0.9257748	0.9574339	0.5380685	0.9695659	0.1081142	0.5819019	1.0112310	1.0609864	0.8106967	0.7770138	0.6890802	1.0159972	0.6192004	1.0359442	0.5986634	0.7531884	1.0129386	1.0297597	1.0349377	0.6291027	1.0026551	0.7434574	0.3859364	0.5215062	0.2553913
0.9982714	0.5428856	1.0995608	0.1839390	0.9783821	0.6228107	0.8839812	0.7284203	0.9463790	0.9644006	1.0322543	0.8718259	0.6687319	1.0180899	0.0000000	0.6647744	1.0163699	0.1640349	1.0404298	1.0287932	1.0625088	0.5708593	1.0205650	0.7726560	0.7380015	0.8560405	0.9958684	0.5382618	0.9441063	0.1099520	0.6084278	0.9729144	0.9932605	0.7846608	0.7642321	0.7098522	0.9622644	0.5658477	0.9444947	0.6167322	0.7387485	1.1303314	0.9849820	0.9528980	0.7643018	0.9868663	0.7277186	0.4348721	0.5743329	0.2938166
0.9877728	0.5556233	0.9918402	0.1679220	1.0354450	0.5640852	0.9590977	0.6936873	0.9948007	0.9643687	1.0694499	1.1148890	0.6837430	0.9939054	0.9393637	0.0000000	0.9544534	0.1416045	1.0337532	1.0451912	1.0498132	0.6674678	0.9808706	0.8158688	0.7602012	0.8727195	1.0366001	0.5363429	0.9883909	0.1644684	0.6020813	0.9569113	0.8676803	0.8417031	0.9478114	0.7365505	1.0136148	0.5651217	1.0136116	0.5694404	0.7876771	0.8844827	1.0038912	1.0349841	0.7354190	0.9917355	0.8909642	0.3420816	0.4977403	0.2796038
1.1186820	0.5305799	0.9864422	0.2307342	1.0017716	0.5390784	1.0116422	0.7577827	0.9500619	1.0709936	1.0026249	1.0326652	0.7051932	1.0996603	0.8804576	0.6910099	0.0000000	0.1204386	0.9432726	0.9826436	1.0545850	0.5370591	0.9418058	0.8614305	0.8001361	0.8106389	0.9951197	0.5806563	0.9586404	0.1073181	0.6355945	0.9936231	0.9447916	0.8397783	0.8710922	0.6618888	0.9267243	0.6475190	0.9555903	0.6185951	0.7691709	1.0398969	1.1170476	0.9870049	0.7995950	1.0094388	0.7672613	0.3693766	0.5744113	0.3210942
1.0525500	0.4766368	1.0395283	0.2255015	0.9160440	0.5561704	0.8457965	0.6935513	1.0292751	1.0045066	0.9954400	0.9624435	0.6381110	0.9884431	0.8365573	0.7435059	0.9858623	0.0000000	1.0073491	1.0508473	1.0265243	0.5686375	0.8653837	0.7755653	0.6985165	0.8674504	1.0366143	0.4911305	1.0106773	0.1225817	0.5737942	0.9637519	0.8861739	0.8888060	0.8977788	0.6867202	1.0090116	0.5717476	0.9688701	0.6628209	0.8527268	0.9663482	1.0085523	0.9167830	0.6186083	1.0288427	0.7298674	0.4543663	0.5801140	0.3054411
0.9750108	0.4979730	1.0645878	0.1789509	1.0149756	0.5602560	0.9829066	0.6475267	0.9468650	1.0773361	0.9831212	0.9909923	0.5835978	0.9692617	0.9599670	0.6211671	0.9518705	0.1851890	0.0000000	0.9711868	0.9839770	0.4359848	1.0399945	0.8396532	0.7823098	0.8675052	0.9195765	0.5208718	0.9133672	0.1567103	0.5524303	1.0680226	0.8758390	0.8070063	0.7642855	0.5846887	0.9445841	0.5411902	1.0352406	0.6210788	0.7209252	0.9772808	1.0172404	0.9910979	0.6997486	0.9758120	0.7525884	0.4139713	0.5513717	0.2785267
1.0952493	0.6426638	0.9461470	0.1830682	0.9867055	0.5796424	0.9236439	0.8676814	1.0553007	0.9495353	0.9748525	0.8639136	0.6804780	1.0574806	0.8865001	0.7311809	0.9895526	0.1301884	1.0443147	0.0000000	1.0274242	0.6038361	0.8975610	0.8623022	0.7480669	0.9133166	0.9768777	0.5452397	0.9819709	0.1258282	0.6945641	0.9964114	0.9877125	0.8681650	0.8173620	0.7605780	1.0917310	0.5523466	0.9272169	0.7001620	0.9064913	1.0015949	1.0438788	1.0790441	0.7769353	0.9818867	0.7891754	0.3610716	0.5440926	0.2568193
0.9758419	0.5754260	0.9691761	0.1853704	1.0938924	0.5836603	1.0579415	0.7993654	0.9576565	1.0433517	1.0999892	0.8989672	0.7480986	0.9778413	0.7944860	0.6518086	1.0057854	0.1230176	1.0208758	0.9854840	0.0000000	0.7030650	0.9872164	0.7977803	0.6959513	0.9269720	0.9280261	0.6927137	0.9154125	0.1157434	0.6979435	0.9791038	1.0528514	0.8814160	0.8154670	0.7763496	1.0415444	0.5769093	0.9529416	0.6788402	0.8466225	0.9883742	1.0102161	1.0612333	0.6506501	1.1235698	0.8150583	0.4256657	0.5525286	0.2891944
1.0626350	0.5830247	0.9886599	0.1761090	0.9691079	0.5878756	0.9829382	0.6961871	0.9453237	1.0893708	0.9546842	0.9752201	0.7245039	1.0349543	0.8635096	0.6184612	1.0783084	0.1576829	1.0566423	0.9834052	1.0271990	0.0000000	0.9593466	0.8480817	0.7034367	0.8824907	0.9446525	0.5285821	0.9936110	0.1052058	0.6478342	0.9892306	0.8315572	0.8497792	0.8514378	0.7909143	1.1287263	0.6596695	0.9749766	0.6284813	0.7955572	1.0312594	0.9888896	1.0087869	0.6604008	1.0604531	0.7305315	0.3960081	0.6017829	0.2601966
0.9724107	0.5663468	0.9943803	0.1773824	0.9567105	0.6151585	0.9793786	0.7400790	1.0452189	1.0005168	1.0526721	0.9995476	0.7041903	1.0162213	0.8368356	0.7840119	1.0607319	0.1181656	1.0300969	0.9394301	0.9966172	0.6767626	0.0000000	0.8017752	0.7347502	0.9454494	0.8945914	0.6752482	0.9272749	0.1374829	0.6746605	1.0175721	0.9184893	0.9100555	0.9382477	0.8082946	1.0674823	0.5674576	1.0376048	0.6765627	0.8110327	1.0179139	0.9341924	1.1136354	0.6838451	1.0291441	0.7229401	0.3869688	0.5190181	0.2607224
0.9643031	0.5505733	0.9944884	0.2043576	1.0733343	0.4858654	0.9910781	0.7159104	1.0338631	0.9559407	0.9955435	0.9853752	0.5977658	1.0267162	0.7801882	0.6384496	1.0828520	0.1614464	1.0203410	0.9729500	0.9987111	0.5671438	1.0005160	0.0000000	0.7782739	0.9870709	1.0095107	0.5017549	0.9594221	0.1049633	0.6311682	1.0069930	0.8806350	0.8328511	0.8291564	0.7297366	0.9855319	0.5433748	1.0101670	0.5791257	0.8067170	0.9683646	0.9169208	0.9748451	0.7302539	1.0157709	0.8314644	0.4018004	0.5465362	0.2665212
1.0490967	0.6106459	1.0569725	0.1869564	0.9996596	0.5814230	0.9371344	0.7244735	0.9193928	0.9079200	1.0568688	0.8864913	0.6343753	1.0671736	0.8333552	0.8084681	0.8834611	0.1202383	0.9653930	1.0015182	0.9811894	0.6737493	0.9230555	0.8162391	0.0000000	0.9140282	1.0565512	0.5945280	1.0380144	0.1295607	0.6237695	1.0411770	0.9137386	0.9115341	0.9065647	0.7212552	0.8963288	0.5965950	0.9774056	0.6290882	0.8353833	1.0082211	0.9737072	1.0023220	0.6104704	0.9955338	0.6596485	0.4667204	0.5594130	0.2559734
1.0837639	0.5735713	1.1041247	0.2314593	0.9597143	0.5394876	0.9705315	0.7258391	1.0986456	0.9723413	1.0286234	0.9967042	0.7708812	0.9726395	0.8411883	0.6775979	0.9415381	0.1274764	0.9442681	1.0713919	1.0391016	0.6366412	1.0266720	0.8114045	0.6951535	0.0000000	0.9435456	0.5621373	1.0117441	0.1060986	0.6316384	0.9697867	0.8727666	0.8201641	0.7951748	0.7404640	0.9899062	0.5868519	1.0482340	0.7261879	0.8044056	0.9127350	1.0598038	0.9215887	0.6701708	0.9173040	0.7310279	0.3735308	0.5530835	0.2770835
0.9842631	0.5830363	1.0259888	0.2065417	0.9913384	0.5137176	0.8822409	0.7183239	1.0253257	0.9108840	1.0051898	0.9199713	0.6344671	1.0074131	0.8405072	0.6482790	1.1107069	0.1532922	0.9969157	1.0567276	1.1015182	0.6339968	0.9592313	0.8234063	0.7732119	0.9435527	0.0000000	0.4828301	1.0393911	0.1504314	0.6127869	0.9971237	0.9440003	0.8804056	0.8321690	0.7825975	1.0456807	0.5493393	0.9536083	0.6451531	0.8042560	1.0162238	1.0386998	1.0274829	0.8152142	1.0012990	0.8346491	0.3305582	0.5546508	0.2941311
1.1085573	0.4734173	0.9604312	0.2173291	1.0237028	0.4497639	0.9045456	0.6181696	1.0132279	1.0010033	0.9497744	0.9509658	0.6102471	1.0482532	0.8826911	0.6932847	0.9877404	0.1692145	1.0107782	1.0211510	0.9653348	0.3500435	0.8599675	0.8615079	0.8138159	0.9253996	1.0078086	0.0000000	0.9509862	0.0967126	0.5216490	0.9296408	0.8123843	0.8558460	0.6862375	0.5863284	1.0178801	0.4846432	0.9930259	0.5019607	0.6057325	0.9956595	1.0001315	1.0027071	0.7726433	0.9468312	0.7094995	0.4028009	0.5874603	0.3201726
1.0604491	0.5537399	1.0103881	0.1608928	0.9968115	0.5384661	0.8801325	0.7677857	1.0245005	1.0050437	1.0409972	1.0209328	0.6822371	0.9523070	0.8798988	0.7307376	1.0687397	0.1515479	1.0015607	1.0569688	0.9948622	0.6608474	0.9227949	0.7975253	0.6936304	0.9163858	0.9474449	0.5393612	0.0000000	0.1663642	0.7253437	0.9913689	0.9120325	0.9103033	0.8163785	0.6566771	1.0211817	0.5722868	1.0222661	0.6691988	0.7690965	0.9376468	0.9560324	1.0527783	0.6990687	0.9993157	0.7259900	0.3673043	0.5714831	0.2430378
0.9960526	0.5751978	1.0478418	0.2007425	0.9586482	0.5758884	0.9897115	0.6964278	1.0471461	1.0068177	1.0188818	0.9607999	0.7423465	0.9958640	0.8952151	0.5963902	1.0400652	0.1542538	1.0145613	1.0583179	0.9880880	0.5825400	0.9103357	0.8476156	0.7226615	0.9582803	1.0755022	0.6294194	0.9468876	0.0000000	0.6003380	0.9510868	0.9287474	0.7862027	0.8779346	0.6890234	1.0127832	0.5697010	1.0386321	0.7093739	0.8598547	1.0463468	1.0079748	1.0411791	0.7271210	1.0670754	0.7554516	0.4134354	0.6089881	0.3149784
1.0930401	0.6089718	1.0756099	0.1883735	0.9519920	0.6172251	0.9483491	0.7423953	0.9700536	0.9738504	1.0262659	1.0399000	0.6771958	1.0441714	0.8696462	0.6991772	0.9808805	0.1334139	1.0665637	1.0091304	1.0251292	0.6885786	0.9467907	0.7973565	0.6726615	0.8931578	0.9425820	0.6135367	1.0214811	0.1180392	0.0000000	0.9770603	0.9263461	0.8568601	0.9015218	0.7688929	1.0187836	0.6434490	0.9320186	0.6811601	0.7873832	1.0525131	1.0138091	1.0457516	0.6035935	0.9969408	0.8045498	0.4852369	0.5944046	0.2548888
0.9869102	0.5583241	0.9214050	0.2148321	0.8841377	0.4544698	0.9643923	0.7360008	0.9855648	0.9974091	0.9734559	1.0235992	0.7042003	0.9314362	0.8824608	0.6785056	1.0511805	0.1682408	1.0009824	1.0123861	0.9956411	0.5890496	0.9072091	0.8410311	0.6731270	0.8439893	1.0092084	0.4588372	1.0398295	0.1045616	0.5656915	0.0000000	0.8825091	0.8397610	0.8286500	0.7016647	1.0594979	0.6535388	0.9919759	0.6138656	0.7310157	0.9517567	1.0508442	1.0470040	0.6869087	0.9518283	0.7587956	0.4270384	0.5261489	0.2632332
1.0065237	0.5583446	1.0803567	0.1985019	1.0454060	0.5297834	0.9460810	0.7463597	0.8868743	0.9663420	0.9683712	0.9338682	0.7535843	1.0282507	0.8667837	0.5757108	0.9852973	0.1314707	1.0066844	1.0610784	1.0189186	0.6006425	0.9188741	0.8314477	0.8144221	0.9761246	1.0605404	0.5383049	0.9987071	0.0779415	0.5901819	0.8618902	0.0000000	0.8575857	0.8016900	0.7708316	1.0216529	0.6836066	0.9170792	0.7692144	0.8028480	0.9806765	1.1234089	1.0168839	0.7622918	1.0813414	0.7986729	0.3477462	0.5635197	0.2810153
1.0029789	0.5979542	0.9767443	0.2147334	1.0551072	0.5086143	0.9478430	0.6798223	0.9960431	1.0424056	1.1101432	0.8284416	0.6771200	1.0786833	0.8070569	0.6872134	0.9662430	0.1965502	0.9894431	1.0399114	0.9586254	0.4531620	0.9699017	0.8200252	0.6824330	0.8876057	0.8836239	0.5225249	0.9574414	0.1356788	0.4895126	0.9825316	0.8322349	0.0000000	0.8406198	0.6454191	0.9967834	0.5730038	1.0324102	0.5971860	0.7365939	1.0103567	1.0190526	1.0314659	0.6903488	1.0658339	0.7318495	0.3983861	0.6146416	0.2749095
0.9675752	0.5320502	1.0127994	0.2114179	1.1020897	0.5789592	0.9504428	0.6755975	1.0222790	1.0311047	0.9366481	1.0132336	0.7105741	0.9629917	0.8029886	0.5764326	0.9821398	0.1371971	0.9945312	1.0340708	1.1686010	0.6819326	0.9382996	0.7835832	0.8498175	0.9037914	0.9615160	0.5640677	0.9866332	0.1096151	0.6973930	0.9927841	1.0239658	0.7600500	0.0000000	0.6956475	1.0570797	0.6032013	0.9954381	0.5753608	0.8172372	1.0974980	0.9492029	1.0875432	0.8280679	1.0079084	0.8183958	0.3535418	0.5414328	0.2914612
1.0288784	0.5589616	0.9648438	0.1942425	1.0643286	0.5371691	0.8867965	0.7076178	1.0142499	0.9150370	1.0143172	1.0149058	0.7281767	1.0254358	0.8891476	0.7482680	0.9420422	0.1455934	1.0644876	0.8997836	1.0457810	0.5892869	0.8909860	0.7563978	0.6835763	0.8956729	0.9246846	0.6167816	0.9355663	0.1009130	0.6094123	0.9847207	0.9042573	0.8741261	0.9162439	0.0000000	1.0102207	0.5301135	0.9710458	0.6389024	0.7211799	0.9816789	0.9978024	1.0126485	0.6456804	1.0242190	0.7059619	0.3957460	0.5783513	0.2829843
1.0209687	0.5257155	0.9710234	0.2293940	1.0430816	0.5117023	0.8644893	0.7184764	0.9386248	1.0671351	1.0302471	0.8770643	0.6203821	0.9933375	0.8027300	0.6789558	0.9372258	0.1727460	0.9708583	0.8765934	1.0447172	0.5320578	0.8845485	0.7888864	0.7288402	0.9152305	0.8931072	0.5067185	0.9630448	0.0928148	0.5239336	1.0171854	0.9597493	0.8942188	0.7990281	0.6624926	0.0000000	0.5747731	1.0193209	0.5541517	0.7323440	0.9819011	1.0135411	0.9440259	0.6717319	1.1474362	0.7340219	0.4425927	0.5495069	0.3544222
1.0290642	0.6162162	1.0001012	0.1868824	0.9766860	0.5192975	0.9513622	0.8098779	1.0004441	1.0534168	1.0211824	0.9687594	0.7585886	0.9826197	0.8377733	0.6902714	1.0584725	0.1466941	0.9633374	0.9005500	1.0912617	0.6544220	0.9534510	0.7057868	0.8088764	0.8979016	0.9463572	0.5886789	1.0402201	0.0894027	0.6257234	0.9870701	0.9409229	0.8385631	0.8413005	0.6985006	0.9884333	0.0000000	0.9663764	0.5964200	0.7801941	1.0886476	1.0146568	0.9603686	0.7538975	1.0458999	0.7669482	0.3056077	0.5810500	0.2856908
0.9892452	0.5494156	1.0292389	0.2119370	0.9809046	0.6052470	0.8960432	0.7026579	1.0981537	1.0183081	1.0301392	0.9362458	0.6472456	0.9351248	0.8882102	0.6643115	0.9606815	0.1625615	1.0089512	0.9458355	1.0109316	0.5920117	0.8891097	0.7484418	0.6753787	1.0090925	0.9629673	0.5628008	0.9901005	0.1117146	0.6912941	1.0191731	0.9286556	0.8526903	0.8820954	0.7322002	0.9693155	0.6094403	0.0000000	0.6044668	0.7729701	0.9425658	0.9990285	0.9594638	0.6605164	1.0121178	0.7282511	0.4325803	0.5984389	0.2546489
1.0440890	0.4920619	0.9764752	0.2188496	1.0355986	0.5160243	0.9852790	0.6542575	1.0372466	1.0097409	0.9704375	0.9034350	0.6551934	1.0148794	0.8379653	0.6322734	1.0187244	0.1509036	1.0611708	1.0141685	1.0010010	0.5265329	1.0012106	0.8318218	0.7109029	0.8857481	0.9455255	0.6167101	0.9766934	0.0982017	0.5976263	0.9816746	1.0136297	0.8033685	0.8113494	0.6649637	1.0975960	0.5550665	1.1147036	0.0000000	0.8326905	0.9553334	1.0363192	1.0775861	0.7253900	1.0435736	0.7709049	0.4125946	0.5631675	0.2944602
0.9593721	0.5957514	0.9762531	0.2589764	1.0585903	0.5539146	0.9842185	0.7003014	0.9936423	0.9871026	1.0223604	0.9586786	0.6776009	1.0761203	0.9027731	0.6170120	1.0440470	0.1569372	0.9957416	1.0905087	1.0462427	0.5643165	0.8812530	0.7992657	0.7249758	0.9795369	0.8768240	0.6460011	0.9582500	0.1120952	0.6271642	1.0091802	0.9564223	0.8550644	0.8797018	0.6670992	1.0012950	0.5773523	1.0451096	0.6974485	0.0000000	1.0355404	1.0416855	1.0368675	0.6629404	1.0511139	0.7224282	0.4443248	0.5765495	0.2995161
0.9973988	0.5154552	0.9658415	0.1970730	1.0448072	0.5316695	0.9534072	0.7075129	1.0226207	0.9883938	1.0520901	0.8945862	0.6817464	1.0491739	0.8630877	0.8351573	0.9887928	0.1837275	1.0105083	0.9791777	0.9928739	0.5975659	0.9856323	0.7638724	0.7239144	1.0184528	0.8827639	0.6110362	0.9613451	0.1125571	0.6484055	0.9595934	0.9786808	0.7904021	0.9399833	0.6992186	0.9935776	0.5900283	0.9700893	0.6828368	0.7863739	0.0000000	0.9505571	1.0266582	0.6312435	1.0465101	0.7934971	0.4772267	0.5992109	0.2930515
1.0325005	0.5701536	0.9443203	0.2030525	0.9707940	0.5291113	0.9062606	0.7072658	0.9823351	1.0826236	0.9711439	0.8934090	0.7140884	0.9958576	0.8334596	0.7356840	0.9716894	0.1956585	1.0453399	1.0279415	1.0257986	0.5604847	0.8027711	0.7476183	0.7839191	0.9307872	0.9601458	0.6078920	1.1093963	0.1215583	0.5720168	0.9633295	0.9818899	0.8327891	0.7765369	0.7106563	0.9560932	0.4916826	0.9589898	0.6320261	0.8079225	1.0643361	0.0000000	0.9643661	0.6671525	1.0581924	0.7824299	0.3987273	0.5272197	0.2705596
0.9505308	0.6172200	1.0106437	0.2000992	1.0413631	0.6192912	0.9943271	0.7204387	1.0080317	0.9852912	1.0879003	0.9731918	0.6593419	0.9434803	0.8446685	0.6655768	1.0198834	0.1518762	1.0989695	1.0180188	0.9866960	0.6695800	0.9163658	0.8292471	0.6950298	1.0646106	0.9941334	0.6608024	1.1101986	0.0991613	0.7207037	0.9443655	0.8903315	0.8097824	0.9079298	0.7789672	1.0376701	0.6398210	0.9658316	0.6387431	0.8590161	0.9233054	0.9678190	0.0000000	0.7046069	1.0444161	0.7434916	0.3650910	0.5939444	0.2876848
1.0320526	0.5237435	1.0016967	0.2009412	1.0088212	0.4869925	0.8926160	0.6853354	0.9849378	1.0599778	1.0322280	0.8672892	0.7242283	0.9961413	0.9578213	0.7305689	0.9148969	0.1589634	0.9771109	1.0295995	1.0026218	0.5549351	0.9302735	0.8155445	0.7690827	0.8674841	0.9531831	0.5609953	0.9729086	0.1110051	0.5186645	1.0103265	0.8800843	0.8236412	0.8175225	0.7235351	0.9412448	0.5462792	1.0840255	0.5542855	0.7661284	1.0644521	0.9909399	0.9466861	0.0000000	0.9541263	0.7665988	0.3420766	0.5733241	0.3444471
